symbol,forecast1_T,forecast10_T,consensus1_T,actual1_T
AAPL,278.43353391216016,278.46785336740686,277.5640239043825,278.85
ACCO,4.745260710147458,4.79634989920795,3.4508764940239045,3.44
ADV,1.4149257829240804,1.4333851649180172,0.9472430278884462,0.9496
AENT,7.568875255948318,7.606509658576847,6.615378486055777,6.7
AHCO,9.621025221821874,9.722880747924634,9.624661354581672,9.66
AHL,37.886164425961496,37.921751361089505,36.98454183266932,37.05
AII,21.00201389660481,21.11300320629831,21.005976095617527,21.14
ALAB,164.7069451278551,165.11429366200537,154.38645418326692,157.57
ALIT,3.216043951683307,3.2504609053824547,2.34406374501992,2.31
ALK,42.58274249615085,43.254767543372324,42.60673306772908,42.86
AMRK,27.31338185108173,27.714161203790418,27.327689243027887,28.71
AMTM,29.327513333121694,29.304540483484388,29.32669322709163,28.63
AMZN,229.35135351026173,231.1191558070507,229.41446215139442,233.22
ARCO,8.01532110601419,8.042718171140141,7.3211952191235055,7.59
ARDT,9.069683616133076,9.251528943985017,9.076175298804781,8.78
ASIX,18.330461024428185,18.45633152648371,15.141434262948207,15.39
ASML,1033.9192989793812,1033.6454258265742,1040.8580876494025,1060.0
ATR,123.92270892525517,124.96396025459914,123.95988047808765,124.75
AVGO,397.55921445691337,397.45957318137806,397.5556573705179,402.96
AVNW,25.080983079633658,25.21192350121427,21.76350597609562,22.11
AXON,606.086648148442,608.9189781908223,534.3273705179282,540.14
BA,202.58264662465675,203.19103696766717,187.16860557768922,189.0
BHVN,9.568651172203618,10.38764710083967,9.59788844621514,10.03
BIIB,181.92250345232614,181.7608631609022,181.91673306772907,182.09
BILL,52.511886795447694,52.62732496309582,49.587171314741035,50.15
BMRN,55.62479952699164,56.59298058760973,55.6593625498008,55.93
BRZE,32.46658529229695,32.627652735670864,28.38581673306773,28.7
BTM,2.7653410263329157,2.8172102030126505,1.451195219123506,1.53
BWMX,15.427288852557895,15.473795614355327,14.249003984063746,14.39
CAL,11.821571086173236,12.020853637243853,11.828685258964144,11.71
CBZ,59.66766797352423,60.08203639624768,49.169322709163346,48.7
CCJ,95.4139139854923,95.67043241377121,88.91482071713148,88.51
CDE,17.362188457326074,17.407720234599452,16.208605577689244,17.27
CG,56.46435667687815,56.57950234916906,53.54705179282868,54.53
CHA,17.380501182520913,17.50676167838606,14.181593625498008,14.99
CHE,474.7159152235679,476.01157215758485,441.8894422310757,439.19
CHMI,2.3615429318582244,2.375797169886192,2.362051792828685,2.49
CIVI,31.118172013142644,31.22181286804971,28.492350597609562,29.37
CLDX,33.403954143585025,33.66086256567356,26.894980079681275,27.02
CLS,332.3657114966429,333.52708591927114,332.40717131474105,344.41
CMPS,8.134115728321774,8.246921437754956,5.276095617529881,5.55
CON,20.852769479849524,21.0631232837574,20.86027888446215,20.56
COP,93.62112283932001,93.87481381247916,87.19366533864542,88.69
COUR,9.054457548292884,9.097746861160934,7.957689243027889,7.95
CPRX,26.29897517499722,26.41041590609673,23.475537848605576,23.41
CRM,254.2544110410946,255.26839494611198,228.56434262948207,230.54
CRNT,2.7127307503055507,2.739250329359851,2.040836653386454,2.04
CRNX,54.13742765987842,54.45234766114824,46.15868525896415,45.56
CRTO,23.763794146124667,23.922034134378823,19.754661354581675,19.88
CSTM,17.51612426786876,17.551321209187154,16.62438247011952,16.81
CTRA,26.40668763194235,26.56085482770115,26.412191235059762,26.84
CVE,17.439518102887252,17.434838177171788,17.55808764940239,17.86
CVNA,372.97758638751765,373.58539173981364,357.57836653386454,374.5
CVS,82.77666592593768,82.88995912763289,79.90629482071714,80.36
CWAN,23.441846954810245,23.508340899350806,21.757171314741036,22.06
CWT,47.38252964238663,47.45565348169077,45.52988047808765,45.37
