symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
WMT,1.028878789426059,1.0293400223394682,114.57157871552981,111.305862231154,,,1-2,True,-0.12185999480975407
PRU,1.026420645178248,1.0268415940196332,111.12479730480469,108.22,,,1-2,True,-0.06261039865644769
JANX,1.0231625195322827,1.026712381347529,34.89795384200251,33.99,,,1-2,False,-0.28285704065649975
KO,1.0259698461870626,1.0263834280226247,73.84828764622785,71.95,,,1-2,False,-0.060504977570076224
AHL,1.0251120071144713,1.0255115877611551,37.943928747162744,37.0,,,1-2,False,-0.007821416185900931
CHA,1.021742092925355,1.0250689279628524,15.275066379302785,14.9015017064846,,,1-2,True,-0.1670866765124288
RCI,1.0234426010730928,1.023815001125492,39.47667637713901,38.5584078507756,,,1-2,True,-0.04809225653780813
KOP,1.0205535057223336,1.023694253226702,30.321823780574913,29.62,,,1-2,True,-0.10094615872252166
IMCR,1.0203654825512225,1.0234768376027374,38.472494325486906,37.59,,,1-2,False,-0.19155343631153177
XPO,1.0226381942677933,1.0229975286838067,146.7285355391184,143.43,,,1-2,False,-0.12435828990888464
PAR,1.0192234208167221,1.0221565076537618,35.0804113426771,34.32,,,1-2,False,-0.10136088149975664
GOOGL,1.0217551671977876,1.0221001824852265,321.6338290507474,314.679357818622,,,1-2,True,-0.16572199465534132
DAVA,1.0178453477911311,1.0205639275567053,6.378524547229409,6.25,,,1-2,False,-0.22769747922476058
ALK,1.0176608999491017,1.020350818917402,43.38531682036793,42.52,,,1-2,True,-0.10641235054386389
BIIB,1.0189871034817097,1.0192873913707832,181.20891243789782,177.78,,,1-2,True,-0.18199652568842173
HBM,1.0158561022183454,1.0182661997325053,17.167968127490038,16.86,,,1-2,True,-0.14339940146878372
NESR,1.0156028751905428,1.0179738016620377,14.210914271202046,13.96,,,1-2,True,-0.13487551653619068
FLOC,1.0155947758708936,1.0179644498449687,17.173060268884623,16.87,,,1-2,False,-0.07829776345397144
ENOV,1.0145949372459184,1.0168101679498447,29.853546531007442,29.36,,,1-2,False,-0.08693797406327686
TEAD,1.0145748618627137,1.0167869950945447,0.6571494349296043,0.6463,,,1-2,False,-0.5088499301498521
TX,1.0164792573132182,1.0167392311621126,37.85320157616545,37.23,,,1-2,False,-0.07464087879154047
FSLR,1.016042896033629,1.016295875562696,267.83461504579293,263.54,,,1-2,False,-0.07235265697324622
ARDT,1.0134545883718928,1.015494092866937,8.926193076300375,8.79,,,1-2,False,-0.35842078532833677
MATV,1.0128862067288913,1.0148382920234973,12.482510991889018,12.3,,,1-2,False,-0.1541067579770986
MU,1.0121914051913419,1.0140367788730495,243.74006318244,240.366097424317,,,1-2,True,-0.13755804643219804
CSTM,1.011941004419041,1.0137479609395432,17.122203060268884,16.89,,,1-2,True,-0.13673894705780265
CVE,1.0123924603921184,1.0125871632851569,17.9571633231285,17.7339432833315,,,1-2,False,-0.06995328035019721
IMXI,1.011745493941962,1.0119299123066103,15.482527658291138,15.3,,,1-2,False,-0.024534599278768443
CON,1.0103489185967798,1.0119121188539453,20.72156100494376,20.4776290538078,,,1-2,True,-0.10079535299214248
UHS,1.0117087085764134,1.0118925425775456,242.27743146934174,239.43,,,1-2,True,-0.09853915197902785
LFST,1.0103103680079824,1.0118676768149757,6.486071808383994,6.41,,,1-2,False,-0.20838363792299586
AHCO,1.0099221943015246,1.0114202094472249,9.861347042110442,9.75,,,1-2,False,-0.10323694153835639
SPB,1.009088523610719,1.010459370798434,58.556120537769246,57.95,,,1-2,True,-0.12458160352831105
CDE,1.008832566640943,1.0101644182497254,17.132388533515343,16.96,,,1-2,True,-0.22362988923913185
KNF,1.008342669315385,1.009599946974087,74.51857208615736,73.81,,,1-2,True,-0.1286764955416082
UAL,1.0082170541634228,1.0094552235420111,102.07611220456818,101.12,,,1-2,True,-0.12653336567047813
DAR,1.0078663864302273,1.0090512418188733,37.10281416167997,36.77,,,1-2,True,-0.154904927021857
PACS,1.008808020239099,1.008945908925793,33.81986686719259,33.52,,,1-2,True,-0.9551478575707308
CG,1.0075994662372207,1.0087437686262377,54.532688131934414,54.06,,,1-2,True,-0.07247670417235741
MRVL,1.0075778067560386,1.008718819511105,91.82807820064791,91.0343659942363,,,1-2,True,-0.15898278697988888
CVNA,1.0075313957792866,1.0086653601962716,378.5117630672529,375.26,,,1-2,True,-0.24375066200383944
ARCO,1.0073742287412584,1.0084843300359636,7.520603810521522,7.45733333333333,,,1-2,True,-0.08365984991545372
CWAN,1.0070255598535307,1.0080827521067404,21.4620817923525,21.29,,,1-2,True,-0.2704387684580941
DDOG,1.007015897950199,1.0080716246459451,159.17450953159474,157.9,,,1-2,False,-0.10083959294187661
ZTS,1.006631948578213,1.0076294622515198,127.67178992948527,126.705098165953,,,1-2,True,-0.12922691945339382
SLGN,1.006547379885557,1.0075320783757542,39.63631196330218,39.34,,,1-2,False,-0.05555758092700236
HRTG,1.0064677456238018,1.0074403789235984,28.782571625847208,28.57,,,1-2,False,-0.16066654017033388
WELL,1.0073030686608706,1.0074172242562083,205.41237202584088,203.9,,,1-2,True,-0.11630232047175959
ASML,1.005846152865323,1.0067246851680882,1095.3063902160284,1087.99,,,1-2,True,-0.11010999841870384
CHMI,1.005720941346951,1.006580534351828,2.3827470535807564,2.36716981132075,,,1-2,True,-0.10921192807190583
AII,1.0055552796030884,1.0063898231601485,20.822205441183474,20.69,,,1-2,False,-0.09989027518588056
UPWK,1.0053927385035242,1.0062027136549876,20.00330994746115,19.88,,,1-2,True,-0.23703007242058127
SPNT,1.005049778160087,1.00580794399666,21.142082982809796,21.02,,,1-2,True,-0.10184497879456866
CLS,1.0048814151273993,1.0056141619997518,320.157380755861,318.37,,,1-2,False,-0.11879356619348147
AVGO,1.004867937676979,1.0055986501841716,387.50385661329204,385.346436714411,,,1-2,True,-0.16552226401646752
TBLA,1.0048611594023982,1.0055908487808034,4.082698846050062,4.06,,,1-2,True,-0.1403499803562963
UTL,1.0048385507714042,1.0055648276638336,50.21790749353185,49.94,,,1-2,True,-0.0707128651164971
CWT,1.0045957283103948,1.0052853653141194,45.44895136585134,45.21,,,1-2,False,-0.02098329415039757
KRO,1.0034509386819037,1.0039681094987345,4.889324693258837,4.87,,,1-2,False,-0.1361180208141447
AAPL,1.0037365947353103,1.003794792108591,284.1743056459421,283.1,,,1-2,True,-0.06973592966854558
HLF,1.0028938698932788,1.003327279438551,12.672023539308901,12.63,,,1-2,True,-0.47282774419973506
ZBH,1.002224558040673,1.0025574703616749,94.75187282749388,94.5101658793804,,,1-2,True,-0.12076821156031703
PEP,1.001660269912317,1.001908573869309,148.34028225755213,148.057703194086,,,1-2,False,-0.05676671321544291
NRDS,1.0013160580825737,1.001512805215817,15.43331232837574,15.41,,,1-2,True,-0.23909482953511463
W,1.0010112751564961,1.0011624051699721,110.16791106490373,110.04,,,1-2,False,-0.1466376989446061
TXG,1.00022142563909,1.0002544865842136,18.084601117442578,18.08,,,1-2,True,-0.3135321036116808
IBM,0.9998541781727063,0.999832414780011,305.61877422580596,305.67,,,1-2,False,-0.05563234552733631
MD,0.9984368041786125,0.998203882725903,24.036749496039743,24.08,,,1-2,True,-0.1302132125568949
TSLA,0.9886620285343581,0.9884881326646184,425.18828538435895,430.14,,,1-2,False,-0.11171830407103645
ERIE,0.9837727733914241,0.9813955759906108,286.8255257374876,292.262908815305,,,1-2,False,-0.053172370781777833
LW,0.979020048206786,0.9787014545187291,58.232736543864384,59.5,,,1-2,False,-0.08648505688056507
