symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
PFE,1.0216573625571972,1.0391337501317506,27.011480968556054,25.9942292944785,,,0-1,False,-0.06906082990886486
KO,1.0298708609280185,1.0303484059156747,73.12382636783543,70.97,,,0-1,False,-0.027107102364948288
SBUX,1.0298123831035177,1.0302889657117447,87.986677671783,85.4,,,0-1,False,-0.040134882721083565
KELYA,1.025728928963221,1.0296835267824964,9.246558070506818,8.98,,,0-1,True,-0.0955979055022167
GOOGL,1.0275878914392427,1.028027945341386,316.8587733131221,308.22,,,0-1,False,-0.07470069947837088
CHA,1.0241931090892527,1.0279052256743233,14.575696100061904,14.18,,,0-1,False,-0.13597200574756652
WELL,1.0259132497259056,1.0263259071090203,195.4842955270551,190.47,,,0-1,False,-0.02158649839007798
AHL,1.0242770755460597,1.0246630511838124,38.02524582943128,37.11,,,0-1,False,-0.007296151485217228
FSLR,1.0241938374217052,1.0245784579198776,262.17938159711747,255.89,,,0-1,False,-0.04671090658325783
ASIX,1.0200451223336973,1.023106425729176,16.33900961889494,15.97,,,0-1,True,-0.13176394297993366
TWLO,1.0226290371720772,1.0229882229708054,137.03950234916908,133.96,,,0-1,True,-0.12394908759746781
UIS,1.0195893941475476,1.0225795578200698,2.945029126521801,2.88,,,0-1,True,-0.18903041291852862
BIIB,1.02218612494772,1.0225381255543287,179.70085018491773,175.74,,,0-1,False,-0.05697149846877991
PMTS,1.0191463656346025,1.0220674409297215,16.792568054475325,16.43,,,0-1,True,-0.3857290198841151
MNKD,1.0156896303333547,1.0180739742413367,6.04735940699354,5.94,,,0-1,True,-0.19161228491259574
XPO,1.0164509095173897,1.016710428804557,149.1310856970524,146.68,,,0-1,True,-0.1542039162112785
VERA,1.014039606118875,1.0161692049665425,50.005686576403555,49.21,,,0-1,True,-0.5542202651724514
CBZ,1.0137816171631069,1.0158714704338787,54.22721909176045,53.38,,,0-1,True,-0.10678927501851654
WMT,1.0154741408537145,1.015718012970406,118.62570673481373,116.79,,,0-1,True,-0.14542274120682352
DAVA,1.0133184954020895,1.0153370581419343,7.066745924667863,6.96,,,0-1,True,-0.14373968643716872
NESR,1.0131302686851291,1.0151198779524666,15.054227790035078,14.83,,,0-1,False,-0.0942205179403598
TEAD,1.0128787513270912,1.0148296906941296,0.6840966944969128,0.6741,,,0-1,False,-0.16653755778097512
FLOC,1.0127526734300365,1.0146842369827698,18.355637847018304,18.09,,,0-1,True,-0.1396676977759267
MU,1.0126744699256052,1.0145940178190052,240.87197902619144,237.407253340578,,,0-1,False,-0.1345260176175671
CVE,1.0138253356097287,1.0140428632472125,17.88771610768083,17.64,,,0-1,False,-0.02195828864004401
TNC,1.0117275298701054,1.013501751629532,77.41126378946365,76.38,,,0-1,True,-0.11284956243763389
MATV,1.0115534176657426,1.0133009522299257,12.899321121886954,12.73,,,0-1,True,-0.09129503945767214
CON,1.0114592356501935,1.0131923387438166,20.142263694227076,19.88,,,0-1,False,-0.05841774771434405
AENT,1.0109570574807916,1.0126132636631753,7.412329090014444,7.32,,,0-1,True,-0.1690140808661068
BRZE,1.0109257183857794,1.0125771285970695,33.53655449913494,33.12,,,0-1,True,-0.26272812706638526
AAPL,1.0122783185601114,1.0124712060340575,277.5284822859955,274.11,,,0-1,False,-0.031719547373510015
PRCT,1.0107990588778515,1.012431089230831,36.548762321233,36.1,,,0-1,True,-0.26879370547683257
UTZ,1.0106539328365953,1.0122637646120547,10.557911064903731,10.43,,,0-1,True,-0.13112764299737778
