symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
NX,1.028012888477931,1.0323296009548788,14.072857747159436,13.6321362229102,,,>2,True,-0.1682290248110685
DDI,1.0275110531999454,1.0317480459568267,9.430177140045396,9.14,,,>2,True,-0.05356806973106798
XPO,1.029969472260604,1.0304486403560325,144.0155019761591,139.76,,,>2,True,-0.1019618357253641
CLDX,1.0244316388615051,1.0281813617782396,28.593723671052842,27.81,,,>2,True,-0.1951842687696369
PACS,1.0272712638031258,1.027706131010552,32.2083101458707,31.34,,,>2,True,-0.9146075729636901
CHA,1.023696817926574,1.0273307530566327,14.711825183553927,14.3204368600683,,,>2,False,-0.1408981152976161
AHL,1.0248078243612102,1.0252024458763604,37.97349859526039,37.04,,,>2,False,-0.008019568755913697
VERA,1.0218510797260805,1.0251950024445056,42.2995458008603,41.26,,,>2,True,-0.47006985984399097
SBUX,1.0241911174767284,1.0245756936971357,89.2507886779575,87.11,,,>2,False,-0.06348569793567704
KOP,1.0212297088422915,1.024476264021032,29.914706909414136,29.2,,,>2,False,-0.08656557749299965
FSLR,1.0240074372231167,1.02438902386758,262.3050534515325,256.06,,,>2,False,-0.04756708232543261
PRU,1.0229340255149302,1.0232981626184205,112.12277967810034,109.57,,,>2,True,-0.07182059511954175
IMCR,1.0200069320760654,1.0230622711659074,38.75359883176458,37.88,,,>2,False,-0.1679292831793201
WMT,1.0216935819220425,1.0220375994629103,116.69632914658727,114.180074400308,,,>2,True,-0.15046982091298045
PAR,1.0183097107684018,1.0211004986087493,35.7589394612784,35.02,,,>2,False,-0.11992336547341031
DAVA,1.017423648981288,1.0200767195328648,6.436684100252377,6.31,,,>2,False,-0.2520611718959469
PEP,1.0186421657947022,1.0189368969880856,149.3983497707798,146.621788073817,,,>2,False,-0.04407100005161679
TEAD,1.0164016458251772,1.0188962073810774,0.6304929731274107,0.6188,,,>2,False,-0.3792136363760066
BRZE,1.015697363150992,1.0180829031326277,29.911275694036604,29.38,,,>2,True,-0.09534781178787055
GOOGL,1.0176271559801018,1.0179055578711147,325.135512070228,319.416187048068,,,>2,True,-0.17114479559180984
ENOV,1.0147073316006285,1.0169399064313578,29.776000460310158,29.28,,,>2,False,-0.08358899072304626
PRCT,1.0140875652502843,1.0162245551772724,33.718330740781894,33.18,,,>2,True,-0.1662212350705381
UTZ,1.013863858211785,1.015966378979167,9.75531052648349,9.60200133422282,,,>2,False,-0.05841161906459058
QUAD,1.013761533285056,1.0158482934133322,6.0950897604799925,6.0,,,>2,True,-0.13819970993883846
NESR,1.0133997083704571,1.0154307672548177,14.957295201663467,14.73,,,>2,True,-0.16177400484057192
AENT,1.0132992035942032,1.0153147982607413,6.995518960016507,6.89,,,>2,False,-0.08554897432912012
MATV,1.0132748431719951,1.0152866901349,12.366191885843083,12.18,,,>2,False,-0.0885144004194015
MU,1.0132341276426082,1.0152397112248115,237.6356948769099,234.068557651493,,,>2,False,-0.1066930253860009
FLOC,1.0130593095304443,1.0150380068689717,18.21993222329804,17.95,,,>2,True,-0.129567642895001
ARDT,1.0128272649451089,1.0147702911557261,9.061898700020635,8.93,,,>2,False,-0.3821840995043373
BIIB,1.014458254471259,1.0146858846979157,183.40447365914827,180.75,,,>2,True,-0.17156229088921693
CON,1.0121606909741825,1.0140013512340815,19.79330637608927,19.52,,,>2,False,-0.05568363689125644
IDYA,1.0119247494111614,1.0137292127921682,34.81146116728306,34.34,,,>2,True,-0.14589153270301403
LFST,1.0103680276067692,1.0119341483666926,6.476378549546833,6.4,,,>2,False,-0.12949336488580998
COUR,1.0098505973725789,1.0113376817365016,8.454783019317153,8.36,,,>2,True,-0.07250963512364794
CSTM,1.0096053149388173,1.0110549651568115,18.17876827351947,17.98,,,>2,True,-0.20331597054763662
IMXI,1.0106969631846061,1.0108647415649488,15.526882430437611,15.36,,,>2,False,-0.027207234165992467
WELL,1.0098918478664662,1.010046872746668,203.9486645450072,201.92,,,>2,False,-0.08771057823992723
SPB,1.0087227251984667,1.0100378491545503,59.137716067998916,58.55,,,>2,False,-0.12736813634622957
GDYN,1.0084547595780402,1.0097290927307108,9.582329090014445,9.49,,,>2,True,-0.1695309838324116
DXCM,1.00828280068864,1.0095309705955275,65.46808344311995,64.85,,,>2,True,-0.1574077106179539
