symbol,f10_over_c1_x,f10_T,f10_date,a1_prev,a1_prev_date,f10_over_prev_a1_x
SNPS,0.9999173489469442,598.2899490087458,20250919,425.4,20250918,1.4064173695551148
NX,0.9991566510371291,18.22664747384962,20250919,14.63,20250918,1.2458405655399603
VCEL,0.9994258954181383,34.10941036650212,20250919,30.02,20250918,1.1362228636409766
PAR,0.9994346291896031,48.38298876208314,20250919,42.83,20250918,1.1296518506206663
ALK,1.0311298400472706,65.37552157902255,20250919,58.49,20250918,1.1177213468801939
STZ,0.9997614476690121,148.5374659529214,20250919,133.04,20250918,1.1164872666335042
TXG,1.0198118819187285,14.241124426596404,20250919,12.86,20250918,1.107396922752442
AMTM,0.9998875469045454,24.248268916366403,20250919,22.24,20250918,1.0902998613474102
LNTH,0.9994013818053616,54.84961647434167,20250919,50.84,20250918,1.0788673578745411
PFE,1.0394900715149407,25.878995730226503,20250919,24.05,20250918,1.0760497185125364
ZBH,1.0121231679506792,107.03271051253155,20250919,99.92,20250918,1.0711840523672094
DAVA,0.9991536158471114,10.206214861668862,20250919,9.55,20250918,1.068713598080509
SPRY,0.9978365030347741,10.217169965556103,20250919,9.57,20250918,1.0676248657843368
LW,1.0236282400772403,59.39307193536611,20250919,55.65,20250918,1.0672609512195168
SLVM,1.0450926743158828,47.460822764718024,20250919,44.47,20250918,1.0672548406727687
MD,1.0,17.07,20250919,16.18,20250918,1.0550061804697157
UHS,1.0366051940975185,197.19580141585055,20250919,187.39,20250918,1.0523283068245401
PRU,1.0233588899126642,108.22003952318217,20250919,103.01,20250918,1.050577997506865
PEP,1.0132433358924011,148.360381025698,20250919,141.23,20250918,1.050487722337308
SLGN,0.9996880224291984,45.21278265424358,20250919,43.2,20250918,1.0465921910704532
HLF,0.9867192105430996,9.726967905271344,20250919,9.31,20250918,1.044787100458791
AVGO,1.0045505923259384,361.53415620386977,20250919,346.17,20250918,1.044383268925296
HAL,1.0495878341183733,23.214457548292884,20250919,22.25,20250918,1.0433464066648488
MATV,1.0311847276918276,12.824076205139601,20250919,12.34,20250918,1.039228217596402
AMZN,1.0327832575468014,240.073471929017,20250919,231.62,20250918,1.0364971588335075
SMP,1.0391377223113167,41.5813650576975,20250919,40.16,20250918,1.0353925562175672
MDXG,0.9993017358564851,7.155159680005079,20250919,6.94,20250918,1.031002835735602
AHL,1.0270450062707557,37.61652584879605,20250919,36.6,20250918,1.027773930294974
EEFT,0.999604467844516,91.26950322217108,20250919,88.82,20250918,1.0275782844198502
HTO,0.9997777375926202,49.823584982778044,20250919,48.52,20250918,1.0268669617225483
IMXI,1.025919424611784,14.86152600752369,20250919,14.48,20250918,1.0263484811825752
GDYN,0.9992396326402643,7.777945945302455,20250919,7.58,20250918,1.0261142408050732
CVS,1.0277430005901755,75.86082276471802,20250919,74.0,20250918,1.0251462535772706
MDB,0.9941879384810512,322.8223298042888,20250919,315.38,20250918,1.0235979764230099
XPO,1.0140922707828937,132.78499952381708,20250919,129.73,20250918,1.0235489056025366
CBZ,0.9993698820353764,58.06100121426644,20250919,56.8,20250918,1.0222007256032823
RCI,1.0172707498696023,36.520019920318724,20250919,35.75,20250918,1.021539018750174
BILL,1.0277377824444702,52.99331288392247,20250919,51.94,20250918,1.020279416325038
MANH,1.0144293669837727,218.4676297201632,20250919,214.95,20250918,1.0163648742505849
DOX,0.9997839988447303,85.38593502484088,20250919,84.08,20250918,1.015532053102294
UAL,1.0047736353543264,107.10706814177553,20250919,105.51,20250918,1.0151366518981664
KINS,0.9994039756324751,13.734836708941128,20250919,13.54,20250918,1.0143897126248986
DDOG,0.9998269455192026,136.15145422294884,20250919,134.23,20250918,1.0143146407133192
W,0.9768358187742268,87.50156680052697,20250919,86.36,20250918,1.0132186984776166
ATR,0.9997048343374992,136.37208635577213,20250919,134.65,20250918,1.012789352809299
WELL,0.9999373114803846,167.85190723163123,20250919,165.91,20250918,1.0117045821929433
TRVG,0.9996897647499566,3.343145783400263,20250919,3.32,20250918,1.0069716215061033
CVNA,1.0303336162981325,380.2554991190616,20250919,378.06,20250918,1.005807276937686
MA,1.0254982389467648,599.3630684433581,20250919,598.63,20250918,1.0012245768560848
AAPL,0.9957124878116422,238.64582355835623,20250919,238.99,20250918,0.9985598709500658
PFGC,1.027309649528546,108.34670608403042,20250919,108.72,20250918,0.9965664650849008
COUR,0.9999149104497745,11.262906104665005,20250919,11.32,20250918,0.9949563696700534
FINV,0.9995697899851976,7.920336145458009,20250919,7.97,20250918,0.993768650622084
SHOP,0.9999038674309673,146.8628126140855,20250919,147.87,20250918,0.993188696923551
ZM,1.0234591907745085,85.67548142092983,20250919,86.3,20250918,0.9927634000107743
FSLR,1.0180810994533116,208.91007936381962,20250919,210.71,20250918,0.9914578300214495
SPGI,0.9998491785353641,538.3062099807939,20250919,544.1,20250918,0.9893516081249658
TXO,0.9994444721665441,13.883398636529579,20250919,14.04,20250918,0.9888460567328761
INSW,1.0354040819108046,48.474236520055236,20250919,49.03,20250918,0.9886648280655769
FANG,0.9996927237949184,138.83939655719752,20250919,140.47,20250918,0.9883918029272978
MDLZ,0.9997972367093124,61.77798907953842,20250919,62.83,20250918,0.9832562323657238
NVDA,0.9997653595626046,167.13894057237187,20250919,170.29,20250918,0.9814959220880373
EFX,1.0304877574139946,257.4084518499706,20250919,262.33,20250918,0.9812390952234614
TCOM,1.0335445111150559,75.27242908842717,20250919,76.79,20250918,0.980237388832233
HBM,1.0411426622640163,13.252128378914621,20250919,13.52,20250918,0.9801870102747501
UBER,0.9998338568644151,91.03586851796003,20250919,92.95,20250918,0.979406869477784
TX,1.0007857675934864,34.607610434755,20250919,35.45,20250918,0.9762372478069111
UIS,0.9990385813217106,3.891354780082856,20250919,3.99,20250918,0.9752768872388109
DUOL,0.9992842039359351,271.77026880525705,20250919,279.16,20250918,0.9735286889427461
MSFT,0.9997629081292755,495.3561925604356,20250919,510.02,20250918,0.971248563900309
META,0.9998546538921664,752.7818052491231,20250919,775.72,20250918,0.9704298010224347
AXON,0.9997881890789242,728.8782124093268,20250919,751.81,20250918,0.9694978949592674
MNMD,0.9983203580527675,9.267276630529675,20250919,9.57,20250918,0.9683674640051907
CLS,0.9829355827705012,238.47317375914668,20250919,247.66,20250918,0.9629054904269833
CG,1.0167734393566497,64.83684711353787,20250919,67.57,20250918,0.9595507934517963
CCJ,1.031248461042053,78.25963794225487,20250919,81.81,20250918,0.9566023461955123
GOOGL,0.9941866039837888,233.61194814368028,20250919,249.53,20250918,0.9362078633578338
SSTK,0.9996653600222717,20.13043261218076,20250919,21.54,20250918,0.9345604741030993
LVO,0.9967969531759903,0.447863650973794,20250919,0.48,20250918,0.9330492728620708
UPWK,1.0382728345875756,16.820019920318728,20250919,18.14,20250918,0.927233733203899
ASML,1.0183575229658954,796.2858396692117,20250919,872.27,20250918,0.9128891738443505
CVE,0.9888472531839649,15.769277154330885,20250919,17.44,20250918,0.9042016716932846
BTM,0.9989211941254343,3.531564498976207,20250919,3.91,20250918,0.9032134268481348
SMCI,0.9997642686285596,40.438911247440515,20250919,44.9,20250918,0.900643903061036
SLP,0.9991823983514374,13.874423858351456,20250919,15.43,20250918,0.8991849551750781
CDE,0.9732153173329537,14.270903715814034,20250919,16.0,20250918,0.8919314822383771
MU,1.0360814633803994,136.18927588450978,20250919,159.99,20250918,0.8512361765392198
TSLA,0.9716054845522428,340.72203068205266,20250919,425.86,20250918,0.8000799104918346
ALAB,0.9796322577881034,187.24417771146489,20250919,249.38,20250918,0.7508387910476577
