symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev
CDE,1.0040170486530655,1.32777616941438,18.323311137918445,13.8
SSTK,1.0136942711160681,1.1750034366031326,25.53282467738607,21.73
NESR,1.0180283063898634,1.1729471922685946,14.4389799368264,12.31
AMRK,1.0151334688745635,1.113239776622651,27.53041967587816,24.73
SMCI,0.998981216483265,1.1104708923312918,52.63632029650323,47.4
DAVA,1.022917810085138,1.1095079181623224,9.830240154918176,8.86
AENT,1.0150311908855423,1.1081678009356932,7.125518960016507,6.43
MNMD,1.028511959365331,1.1065074496172018,13.278089395406422,12.0
AVGO,0.9984265538310285,1.101462818390567,387.64882430437615,351.94
HBM,1.0072835674945682,1.100858210587298,16.353248718274312,14.855
SHOP,0.9743039740743293,1.0900974307904836,175.44028051142044,160.94
MATV,1.0130051489802527,1.0731446274111973,11.026561046650052,10.275
CCJ,0.962281597537661,1.064392340434981,103.21412525198012,96.97
INSW,1.0210854582632138,1.0587375793969216,52.10047628212251,49.21
NVDA,1.010978484398459,1.0580098709258936,210.2159812542658,198.69
GE,1.0184134499444903,1.057311772717924,321.8139842621545,304.37
CVS,1.0134785582810095,1.0517136094453048,82.12305719353662,78.085
RCI,1.001169599050504,1.0515129753509316,40.04161410136347,38.08
CSTM,1.017057130183703,1.0461988359600898,16.655485468484628,15.92
HAL,1.0125029046448386,1.0446856787934227,28.0184699052396,26.82
DAR,1.0112600026621488,1.0398336882410546,33.85698488912874,32.56
ENOV,1.0169378635854986,1.0370303261547469,32.54201163473596,31.38
W,0.9884490052351589,1.035930301971357,103.0180888795416,99.445
UHS,1.0071527556681001,1.0342171861729283,228.25173298836526,220.7
AVNW,1.0119785782568391,1.0307885890051074,24.955391739813653,24.21
DBRG,1.0090997869525817,1.0305613795322313,12.840794788971603,12.46
LW,1.010915040784888,1.0298192508209036,63.84879355089602,62.0
MRVL,0.9999727794863814,1.0291990646272096,90.14754607069729,87.59
ZBH,1.0277228648688492,1.026793295825723,102.55611438707322,99.88
AHL,1.02664359132277,1.0266543496178173,37.72954734845479,36.75
PEP,1.0015551122171829,1.0244037452880577,146.38729520166345,142.9
ERIE,0.9810114548979146,1.023211691970263,296.1379278900335,289.42
ASML,0.9783329957918239,1.022992811374464,1053.8258147092904,1030.14
MU,0.970977526759845,1.0152380091611728,221.35234313741051,218.03
SPB,1.013290989745932,1.0142228372627113,55.14329566197362,54.37
IMXI,1.0142028257473032,1.0126916355075255,15.149866867192584,14.96
MPAA,1.01373687137511,1.0124740002127715,17.28293118363201,17.07
DDOG,1.0196716909267707,1.0110074105874616,159.24377724163108,157.51
TX,0.997303583916911,1.0096598298431654,35.81263416453707,35.47
IBM,0.9761616562697817,1.0068311521346682,302.89508380819353,300.84
DHR,1.0057839998748688,1.0056900277175413,215.27800733321692,214.06
WMT,1.0032436583798374,1.0052048423469566,102.84250742051714,102.31
KO,1.0046825233806636,1.0004402704426847,68.71023777400359,68.68
AII,1.0175457740687004,0.9998089542247851,23.76545884192314,23.77
TSLA,0.9598290335490983,0.9981947836739892,443.45801459500643,444.26
ZM,1.0284428103747179,0.9942527049945568,85.78412338693036,86.28
CLS,0.9773240928121767,0.9895995108413425,332.119491833463,335.61
ALAB,1.0208042298360582,0.9894986640140429,177.42700544435803,179.31
AAPL,0.9856797521701465,0.9891480412987192,266.13028051142044,269.05
ITGR,1.0097174623474694,0.9852778644242227,65.94464746591323,66.93
WELL,1.0195506736973092,0.9799716567911759,180.62837577974955,184.32
GOOGL,0.9833466655158942,0.978569545405631,271.59219163187885,277.54
HRTG,1.0111904704987076,0.9769056533742223,23.33827605911017,23.89
CVE,0.9707569046931107,0.9738209649943703,16.59390924350407,17.04
TXG,1.0046605634043706,0.9700689571793699,12.960121267916382,13.36
SPNT,1.0113452210912937,0.9691283951124237,18.45705028491611,19.045
MDB,1.0087222568479683,0.9663839893228827,343.87807876065455,355.84
GDYN,1.0170411757132605,0.9204506729918893,8.238033523277409,8.95
FSLR,1.0002525401986053,0.909922814743437,241.7710414914049,265.705
TWLO,1.0054150186471567,0.863629687890099,112.25458683195505,129.98
MD,0.9980694612129033,0.8325007755100629,17.840491619180646,21.43
