symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,a1_T,f10_over_a1_T_x,sentiment_7d,sentiment7d_gt_0_2,pct_above_sma200,bb_percent_b,f10_over_ma20_x,f1_over_prev_a1_x,rule2_ok,spy_trend_value,spy_trend_bin,persist_2of3_ok,rule_4a,stop_loss_pct
RL,1.025383224960375,1.032593181348774,365.7341789019223,354.19,354.7,1.031108482948752,,,0.15719351200473852,0.28236607142857206,1.0122784485436462,1.0316225736433564,True,,,False,False,-0.006376370373600393
A,1.006750963859103,1.0324745267212332,136.44150870621098,132.15,132.14,1.0325526616180642,,,0.058880116375922276,0.3226286482334863,0.9783944491300818,1.0252947585172767,True,,,False,False,-0.018401716971698123
TXG,0.9976981120671565,1.032014549792103,19.897240519991744,19.28,19.06,1.0439265750257998,0.47,True,0.46372600810001763,0.30338990259878357,0.9531840532703415,1.0344837607464703,True,,,False,False,-0.04776924943031102
TPR,1.0098993712534756,1.0310053842468125,130.97376898779382,127.035,129.92,1.0081109066178713,,,0.2493087229053097,0.44540850592655706,1.0053908106362006,1.0306216378288746,True,,,False,False,-0.016004764127706794
HSIC,1.001002808951187,1.0308559987569503,75.39680774908335,73.14,75.26,1.0018178016088672,,,0.06653562152501413,0.27885739333722986,0.9814289605274864,1.0297850510699995,True,,,False,False,0.015426949797565426
MAA,1.0288835906857896,1.030513196471323,136.19262404565004,132.16,134.94,1.0092828223332595,,,-0.05241069126536213,0.1249071843816243,1.0134797430418097,1.0294147158748355,True,,,False,False,-0.0022480652654125466
COR,1.025069717603425,1.0302577371744324,372.8193673513119,361.87,330.3,1.1287295408759064,,,0.1586243996304486,0.892457700028678,1.0655787562738461,1.0293009930273853,True,,,True,True,-0.07460372454936481
ASML,0.9978721046000751,1.0300786296252609,1437.8661575213093,1395.88,1339.13,1.0737315701397991,0.36,True,0.5712404535633855,0.7981475039824812,1.064393398459824,1.0323565215750417,True,,,True,True,-0.1600428613391759
ACGL,1.0298289322958685,1.0291352270663146,99.64087268456056,96.82,100.13,0.9951150772451869,,,0.05783587191336914,0.7783874143659998,1.060060031433,1.0280033507958766,False,,,True,True,-0.07218537580724049
UDR,1.0252129554962879,1.0291145722644957,37.69132120918715,36.625,37.61,1.002162223057356,,,-0.01909233343920902,0.395196838425293,1.0198723704960955,1.028153563627816,False,,,False,False,-0.02292682448115657
AVY,1.0270394364075395,1.0290105312878504,192.22945734988332,186.81,193.125,0.9953628859540884,,,0.07640650872390409,0.5273241546512668,1.0289956590204163,1.0279818419795088,False,,,False,False,-0.03254065161178499
ZTS,1.0071018354304435,1.028881638471939,125.96083458992713,122.425,126.7,0.9941660188628818,0.22,True,-0.12430103185850883,0.5882199586599868,1.0120083572080383,1.0213576177567278,False,,,False,False,-0.008330424981091378
TPL,1.0235659017135867,1.0282328701140342,345.83070236980365,336.335,346.47,0.9981548254388651,,,0.004220841489818827,0.5544889480346652,1.0396202096786231,1.003683119520055,False,,,True,False,-0.1503354549538578
AXP,1.0187121279927944,1.0280992470138444,359.5365876732115,349.71,353.67,1.0165877447145968,,,0.07669387874674682,0.26210104479748086,0.9955573797303864,1.027382178529709,False,,,False,False,-0.016025374894368505
CPB,1.003904766352132,1.0280154902834198,27.65361668862399,26.9,28.43,0.9726914065643332,,,-0.10384989729918004,0.7822026151583805,1.0310857493362762,1.0238689151036666,False,,,True,True,-0.04594445188525431
BA,1.0275582855333618,1.0277993693386842,239.54406001492043,233.065,235.85,1.0156627518122554,0.2,False,0.08889733140245881,0.2434362535658506,0.9940804372938614,1.0267527036964015,False,,,False,False,-0.04013133290137871
DECK,1.0015654505201388,1.0277020602987645,116.45919747305598,113.32,112.235,1.0376370782113955,,,0.11512395861810965,1.0002787473841428,1.1173793452554799,1.0260362920241861,False,,,True,True,-0.18097238959845185
MD,1.0015308424852942,1.0276425436856058,21.47772916302916,20.9,20.86,1.0296130950637181,,,0.24551232150948676,0.40582870737509963,0.9907844153167644,1.0260136392609855,False,,,False,False,-0.012816139605535293
NKE,1.0060725083207636,1.0274753115618573,62.61434548657958,60.94,64.22,0.9749975939984363,0.03,False,-0.06423349315707572,0.1807217036939662,0.9764724901607781,1.0210440291457286,False,,,False,False,0.011710147152623307
STE,1.016884229709712,1.0271799319787944,268.7719010015714,261.66,264.27,1.0170352329116865,,,0.08264821062309635,0.6925776301824802,1.0258861063459346,1.0265323270323725,False,,,False,False,-0.024161567952019736
META,1.0048228830691937,1.0269312008299858,710.3283116141013,691.7,668.99,1.0617921218764126,0.22,True,0.0338010397280426,0.8513385541007218,1.0814262010676832,1.0218197296812541,False,,,True,True,-0.1523812846676036
WAT,1.025226408219352,1.0268054149072674,389.0309015729909,378.875,384.33,1.0122314198032705,,,0.10199728473633107,0.1956500283747437,0.999622027897237,1.0258460635893716,False,,,False,False,-0.01108116568366746
MS,1.0142572066069813,1.0266842484357799,187.78054903890413,182.9,180.08,1.042761822739361,,,0.2251568180870478,0.6976577609053791,1.0267269117738305,1.026136252760149,False,,,False,False,-0.028952663161521897
W,1.0232607459302643,1.0261779967339912,107.19455353883272,104.46,90.9,1.1792580147286327,0.18,False,0.3668966147379962,0.28416693864229786,0.974402930073336,1.0252922411210021,False,,,False,False,-0.01769718691541855
TMO,1.0038523964094908,1.026142730394006,584.3472392501707,569.46,565.22,1.0338403440256372,,,0.1635439560494505,0.162776016907554,0.9581523751504761,1.0220590078174145,False,,,False,False,0.02528890270798434
SYK,1.0042023468979568,1.025303081417069,369.91909874446435,360.79,360.66,1.0256726522055795,,,-0.013334748445119171,0.8649115030237774,1.0240683749587218,1.0208535909616734,False,,,False,False,-0.03072742026117936
VTR,1.0281491138704708,1.0251551402249768,79.62379974127394,77.67,77.73,1.0243638201630507,,,0.11195222957841766,0.6599776183936107,1.0370247814078215,1.0240893981612162,False,,,True,True,-0.03751218804407086
RCL,1.0010145557046848,1.0250706837393648,334.43956127680514,326.26,328.65,1.0176161913184396,,,0.14638599284817122,0.8995847374612743,1.1149918028351753,1.023993284494643,False,,,True,True,-0.21262006179731596
MCK,1.0299608856831053,1.025027251257089,872.2776902747576,850.98,821.41,1.0619272839078628,,,0.1213028736407924,0.9496507495206111,1.0531365089313134,1.0238950510800326,False,,,True,True,-0.048150876217490146
REGN,1.0297095833823358,1.024539479315362,777.8098819066364,759.18,775.06,1.0035479600374635,,,0.2165041240008616,0.42623648059284686,1.0218750234433602,1.0234170360554968,False,,,False,False,-0.05197886606816671
SLVM,1.0072327741711882,1.023298564232128,48.91367137029571,47.8,50.77,0.9634365052254423,0.09,False,0.014588235294117569,0.2041657929684767,0.9743176975538456,1.0156783923002086,False,,,False,False,-0.01718189484097321
SO,1.0220911017785637,1.0224415616676612,90.16912132347105,88.19,90.29,0.9986612174490092,,,-0.02344225807523226,0.4705503624570758,1.0210117515835182,1.0216024492356872,False,,,False,False,-0.022163674461498806
CAH,1.017904282641478,1.0224369805005156,222.9117104887224,218.02,206.81,1.0778575044181733,,,0.28488115157465876,0.97274723176785,1.0614059937896128,1.0217541067420384,False,,,True,True,-0.07960060344669273
STT,1.0022177327710842,1.0218175642792762,132.91802876144826,130.08,132.03,1.0067259619893074,,,0.19179461364208428,0.675906631264076,1.0186343319918019,1.0194727532732306,False,,,False,False,-0.042783745073026846
GEHC,1.0039590211434886,1.021511998509967,80.4747152426152,78.78,82.63,0.9739164376451072,,,0.060410715562132955,0.331910308294673,0.9795652679753779,1.0173346312773262,False,,,False,False,-0.030244036102714422
CHMI,1.0020486095892394,1.021484043449692,2.6762881938381926,2.62,2.585,1.035314581755587,,,0.0645084124073041,0.5295688668447155,1.0052919366832667,1.019318388075992,False,,,False,False,-0.036003634347254954
PBH,1.0051187487548285,1.0213385089297964,65.82526690052538,64.45,67.03,0.982026956594441,,,-0.06345305887622954,0.5922791747259829,1.0129769305426946,1.015944601418705,False,,,False,False,-0.03801866484594163
CCL,1.0045617542100782,1.0212974748082488,32.62024134537547,31.94,32.09,1.016523569503754,,,0.17788836739953484,0.8620862102342388,1.079943763399893,1.0164880310663285,False,,,False,False,-0.15118589516226777
WBD,1.0086760067691225,1.0210555730683948,27.762501031729656,27.19,27.03,1.0270995572227026,,,0.57995659712255,0.1848659459974289,0.9851216399140458,1.0207220917858013,False,,,False,False,0.01300240019616683
MCHP,1.0017223780736815,1.0205400149500483,78.2345975460707,76.66,78.23,1.000058769603358,,,0.22398368439781358,0.8187345742492802,1.034842329694522,1.0187203203798756,False,,,False,False,-0.08947168437849518
HLF,0.9947806391300059,1.0203957524858316,17.295708004634843,16.95,16.91,1.0228094621309782,0.33,True,0.7281620896856531,0.7737874153375567,1.054777130942817,1.025947708185931,False,,,True,True,-0.20039497560699204
AMP,1.0158313213726937,1.0201832685002619,540.7379396358788,530.04,545.47,0.9913248017963935,,,0.07354482006252683,0.9037850228139347,1.0607426043275707,1.0195795594956678,False,,,True,True,-0.08141092744680412
FE,1.0172627160554615,1.0199228242381764,47.81398200028571,46.88,46.38,1.0309181112610115,,,0.08331796385097756,0.6328637357299006,1.0295196692781627,1.0192656247723029,False,,,True,False,-0.06152978531318121
REG,1.0264580338849092,1.0196550307337022,73.91479317788607,72.49,74.25,0.9954854300051996,,,0.02994539772662219,0.6945339735578522,1.0396945003978753,1.0186570468506164,False,,,True,True,-0.052035798375389075
CWAN,1.0031242046318027,1.0194685090875557,24.16650100792051,23.705,23.465,1.0298956321295762,0.29,True,0.13293655461196452,0.46927157458920526,1.002605450944067,1.0161758563770449,False,,,False,False,0.011976653089713407
SPNT,1.0059490489841993,1.0193102511270153,20.57987397025444,20.19,20.29,1.0142865436300859,0.27,True,0.05570878138977564,0.7535894450911919,1.0231972858881655,1.013059023670615,False,,,True,False,-0.04380797294347594
SMCI,1.015237256403455,1.0189234909614346,30.231459976825768,29.67,33.76,0.8954816343846496,0.1,False,-0.28873588424421903,0.33634997853770227,0.9871497135290047,1.0030647701800592,False,,,False,False,-0.05268321036174206
ETN,1.0266774606575428,1.0187134709624603,369.18176187679563,362.4,364.91,1.0117063436924052,,,0.04013538196558497,0.8858971666783327,1.0871300700450115,1.0177083544663592,False,,,True,True,-0.13107823550687936
AAPL,1.0163619319692219,1.018619462876601,274.49757285598645,269.48,276.49,0.9927938545914371,0.12,False,0.1368708074178493,0.8933483981732182,1.0622272252057197,1.0179968013188234,False,,,True,True,-0.08852869309120792
IRM,1.0079242054522333,1.0185147921533408,90.23531801082522,88.595,90.11,1.001390722570472,,,-0.04565121337411715,0.27541485941175203,0.9861621723231339,1.0102108839075514,False,,,False,False,-0.04379734954127468
SPG,1.0082974200393566,1.0183863663528554,192.83145846891318,189.35,195.59,0.9858963058894278,,,0.1183345576022421,0.8771245643395609,1.035017154268686,1.0180681511767973,False,,,True,True,-0.04532021424840904
NI,1.0158583198922877,1.01795791420614,44.73925032935985,43.95,44.01,1.0165701051888174,,,0.07480160231608401,0.7348623359862335,1.0366746684592087,1.0173545108146882,False,,,True,True,-0.06361896813347834
EBAY,1.0026009959769244,1.017836286075783,94.02771610768083,92.38,85.84,1.0953834588499631,,,0.11590515877076712,0.6037466489396481,1.0129240757926576,1.0177360224583494,False,,,False,False,-0.03148154608243914
AIZ,1.0202241885196182,1.0176235147078276,245.3286769257631,241.08,240.9,1.018383880970374,,,0.13954833327012772,0.8411830549336993,1.0341820964748465,1.016857536323656,False,,,False,False,-0.03479756713501203
LIN,1.0247434205740475,1.0175961310259658,471.727038459707,463.57,473.33,0.9966134376855619,,,0.02220524075670216,0.7950765185174332,1.052760047088521,1.0166631475825358,False,,,True,True,-0.07587443687825535
PM,1.0006278625221883,1.0173733284604243,180.05473167092586,176.98,180.39,0.9981414250841282,,,0.10031424446494963,0.791850759206957,1.0493280902551474,1.0173490888180587,False,,,True,True,-0.13118597142979216
LFST,1.006350518851038,1.0172226074325477,7.2324527388454145,7.11,6.93,1.0436439738593672,,,0.24871736899772157,0.40115025161754025,0.9996479252032362,1.010565841486096,False,,,False,False,-0.015417220624281525
NTRS,1.0050631921223019,1.0170825804504853,152.39965385470072,149.84,150.8,1.0106077841823655,,,0.21367655463785828,0.8304227863860438,1.0318748060470486,1.0168880260106212,False,,,False,False,-0.058658757102990955
AMGN,0.9990722086803849,1.0169010428155565,344.31252408691927,338.59,366.2,0.9402308140003257,,,0.15194028144800642,0.6353782798202658,1.0155153902260399,1.0178803511899204,False,,,False,False,-0.06093794694618926
INCY,0.9991496750625183,1.0164619868096514,102.58134370883002,100.92,102.6,0.9998181648034116,,,0.22224007904620757,0.3703685258964147,0.9866294485395518,1.0164948340885038,False,,,False,False,-0.016980111649217644
ROL,1.0071552821804879,1.0157436364191654,63.97153422167903,62.98,63.51,1.007267111032578,,,0.0987775213406088,0.7287675301805532,1.0246643006946636,1.0154696252080542,False,,,False,False,-0.062129475816903645
XYL,1.0052049779467775,1.0157167848603263,140.7174033745496,138.54,139.74,1.0069944423540118,,,0.025216304662506017,0.4451227095597366,1.0021928955985855,1.0102626704807771,False,,,False,False,-0.020407260061946153
LNTH,1.0069562642132046,1.0156393320837138,67.03219591752512,66.0,65.93,1.016717669005386,-0.24,False,-0.009642950221527169,0.45060747768106973,1.004667149037858,1.00836333826832,False,,,False,False,-0.024307935387777202
TSN,0.999768575365179,1.0154900456384144,65.72251575371818,64.72,65.0,1.0111156269802797,,,0.18481191516357387,0.8376979918579589,1.0636174191226655,1.0157338116349084,False,,,True,True,-0.154259542007668
CHTR,1.0097143116845217,1.0153158159907023,215.998286693862,212.74,224.18,0.9635038214553573,,,-0.2582710538204024,0.8176404229084139,1.084976902335542,1.0051859891373978,False,,,True,True,-0.16293485373644834
BIIB,1.0017640683937379,1.0152363743878763,179.453181536801,176.76,185.45,0.9676634216058291,0.14,False,0.22131438769588319,0.5943052013265225,1.016850011116311,1.0133823967686026,False,,,False,False,-0.07961000031576815
ECL,1.010616650199198,1.0150056361573416,286.70864204536434,282.47,288.07,0.9952742112867162,,,0.06568472638784151,0.7390892109136178,1.029173301333234,1.014600758879501,False,,,True,False,-0.06138212126851206
ADI,0.9971231040705537,1.014919605572509,315.93432401866636,311.29,320.44,0.9859390963009186,,,0.30038446006507247,0.85412147668573,1.0355470480894164,1.0150307943373393,False,,,True,True,-0.0913938276418379
SJM,1.0246898309854828,1.014625467832175,107.41839827939239,105.87,108.53,0.9897576548363807,,,-0.00014407695808682508,0.6744299877187055,1.0446212027559312,1.0136971742643586,False,,,True,True,-0.10031915958132942
MA,1.0052687927137525,1.0145915453761865,558.735564038666,550.7,554.53,1.007584015361957,0.12,False,-0.012515626975319938,0.6412031946893474,1.0249019811407036,1.009077028119496,False,,,True,False,-0.07895276488611724
MDT,1.0187191774323616,1.0142259406338987,104.66304594371518,103.195,101.89,1.0272160756081576,,,0.12042220641687429,0.8459528393888621,1.0472273790432065,1.0135182867664465,False,,,True,True,-0.07129504034831147
ELV,1.0039656716496836,1.013514532007751,343.38885858954615,338.81,340.54,1.0083657091370943,,,-0.0034808060077429204,0.20832707951850613,0.950523188340755,1.0093629347320703,False,,,False,False,-0.01464617175633065
