symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
AAPL,1.0129767491755612,1.0131807515810616,277.0036174822622,273.4,,,0-1,False,-0.0178831729406973
QUAD,1.0114190963419052,1.0131460498359437,6.453740337454962,6.37,,,0-1,False,-0.10474981947841566
VERA,1.0107275578036625,1.0123486503964734,54.241640688243045,53.58,,,0-1,True,-0.3697535955111668
PRU,1.0121411612240268,1.012331867762058,115.37546296884176,113.97,,,0-1,False,-0.06058106497608429
UTZ,1.0105471178868342,1.0121406158140742,10.586990841415217,10.46,,,0-1,True,-0.12703262544433014
MRVL,1.0094626933090758,1.0108905866455047,87.21741119531656,86.277795389049,,,0-1,False,-0.08931153786425128
GDYN,1.0092482033281662,1.0106433894864284,9.378770654434055,9.28,,,0-1,False,-0.06041780578691147
LKQ,1.0092124285903272,1.0106021610677336,30.934532150283328,30.61,,,0-1,False,-0.07223190292551074
AENT,1.008965235397257,1.0103172965508485,7.809752702338058,7.73,,,0-1,True,-0.1773961342890027
HBM,1.00880589489971,1.0101336843113868,20.42490309677624,20.22,,,0-1,True,-0.2008808377662905
FSLR,1.0098240933296627,1.009978045870468,272.3809791908065,269.69,,,0-1,True,-0.0846559060315969
IMXI,1.0096565584729025,1.009807860089759,15.571237202584086,15.42,,,0-1,False,-0.009361012293786941
BRZE,1.0085088848692143,1.009791455197958,35.74661751400772,35.4,,,0-1,True,-0.23245998612710228
MD,1.0093912142155526,1.0095383190693652,22.078603038047017,21.87,,,0-1,False,-0.05607771020468966
AHCO,1.0081403271798748,1.0093668277042447,10.346009983968509,10.25,,,0-1,True,-0.1078896448382124
LW,1.0078995413399714,1.0090894356437845,42.53311971238551,42.15,,,0-1,False,-0.03575754202650816
SPB,1.0078343078383525,1.0090142882519195,60.60139815241028,60.06,,,0-1,False,-0.06230793300532678
CSTM,1.0077515580898944,1.0089189646820114,19.119014380724114,18.95,,,0-1,True,-0.11782153012569851
CAL,1.0074680958515354,1.008592448236144,13.394107712575991,13.28,,,0-1,False,-0.08483673832953442
DOX,1.006994523043826,1.0080470076195247,81.85189817497191,81.198493280847,,,0-1,True,-0.08772621854791574
TX,1.007881145554017,1.0080044089781308,38.747689481119345,38.44,,,0-1,False,-0.03933704092318224
HTO,1.0066454173524755,1.0076449722542429,49.20330399517468,48.83,,,0-1,False,-0.05637155009858574
LFST,1.0065818150204935,1.007571731368809,7.183986444659609,7.13,,,0-1,True,-0.13132834899088042
SLP,1.0064954837802014,1.0074723193719233,18.90018071141728,18.76,,,0-1,False,-0.07060388017577313
KINS,1.0064542794561007,1.0074248727457775,17.438524547229406,17.31,,,0-1,True,-0.18909883377999737
CLS,1.0064192911727106,1.007384584326081,305.8016644180251,303.56,,,0-1,False,-0.11709960458002278
COP,1.0060532897846826,1.0069631651341358,92.1774081363788,91.54,,,0-1,False,-0.033139336426216914
CCJ,1.005271188069136,1.006062796572695,93.402870033809,92.84,,,0-1,False,-0.08286153218266956
ALAB,1.0050848961514498,1.0058483652295385,168.23819756829258,167.26,,,0-1,True,-0.1842410296327741
DBRG,1.0040057709373735,1.0046064727372004,13.975011923237654,13.9109315960912,,,0-1,True,-0.35742361050374793
CG,1.0036591990930215,1.0042077114823835,61.34704909445882,61.09,,,0-1,True,-0.12569155958841582
SPNT,1.0032165741318526,1.003698492729879,22.392513372803602,22.31,,,0-1,False,-0.06790386298700946
CWAN,1.0030624802503028,1.0035212309202783,24.214967302106313,24.13,,,0-1,True,-0.17078513749200697
WMT,1.0028865553743282,1.0033188658123497,112.11085006587196,111.74,,,0-1,False,-0.01595916298442146
TEAD,1.0026354156723942,1.003030000059246,0.9128576030539198,0.9101,,,0-1,True,-0.4068704912237626
CHMI,1.002626224009184,1.0030194280410625,2.6252614161859684,2.61735849056604,,,0-1,True,-0.1346804591040257
CVNA,1.0026042606689824,1.0029941664810582,439.78285217694963,438.47,,,0-1,False,-0.15686287357085893
TBLA,1.0018422363062607,1.0021178120374163,4.499508976047999,4.49,,,0-1,True,-0.15433151994230532
HLF,1.0013412419349943,1.0015417597832104,13.350551657910193,13.33,,,0-1,False,-0.13502912850292248
TWLO,1.0010088483298667,1.001159615246101,140.62287955746737,140.46,,,0-1,True,-0.12142770897545829
MDB,1.0007898613818555,1.0009078722038818,436.24569610006193,435.85,,,0-1,False,-0.1904571007597342
IBM,0.9990826215421951,0.9990684006708215,304.8057783606609,305.09,,,0-1,False,-0.020136647857539325
DDL,0.9973299309735948,0.9969325883716132,2.871165854510246,2.88,,,0-1,True,-0.4818349198167794
PACS,0.976814336184763,0.9764630526475422,37.21300693639783,38.11,,,0-1,True,-0.23573480472711927
TSLA,0.9653772861943194,0.9648589549534637,458.49132680433644,475.19,,,0-1,False,-0.1158943971603641
ERIE,0.8479708479819746,0.8459752778622335,237.68589327159512,280.960802864386,,,0-1,False,-0.0302633731466454
