symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,pct_above_sma200,bb_percent_b,f10_over_ma20_x,f1_over_prev_a1_x,rule2_ok,spy_trend_value,spy_trend_bin,persist_2of3_ok,rule_4a,stop_loss_pct
CTAS,1.0299740489808236,1.0304532924149055,200.0212885906573,194.11,0.26,True,-0.046538883589426594,0.6949658473619122,1.0382087023287516,1.029314613358683,True,0.005421739004713322,0-1,False,False,-0.02662701363903941
RSG,1.029910492827171,1.030388690105034,225.36661429977303,218.72,0.17,False,-0.041665972920228556,0.8640349434061602,1.0516677483545915,1.029252426593779,True,0.005421739004713322,0-1,False,False,-0.04802439689001914
MDLZ,1.0296185715717878,1.0300919653624445,62.12484643100903,60.31,0.19,False,-0.011337407543408728,0.9310098216839896,1.0785938128235188,1.0289667966860354,True,0.005421739004713322,0-1,False,False,-0.09713324763338416
CBRE,1.0295756645355034,1.0300483525288868,171.1734352232504,166.18,0.2,False,0.10259845126651523,0.3167672152912009,1.0185439179757487,1.0289248145799363,True,0.005421739004713322,0-1,False,False,-0.019526384470740177
PEG,1.0291425225091642,1.029608088806648,82.15242940588244,79.79,0.14,False,-0.013351106780413291,0.5071493823728023,1.0300728415613316,1.0285010127585292,False,0.005421739004713322,0-1,False,False,-0.03200576835015345
PPL,1.0287810561537856,1.0292406837744623,36.713015190235076,35.67,0.26,True,0.011797209402594433,0.41669846114714476,1.0217359231391259,1.0281473453678966,False,0.005421739004713322,0-1,False,False,-0.03674265681103994
MS,1.0285205886639155,1.0289759395148905,180.93512920429833,175.84,0.09,False,,-0.023899678031345784,0.9914514420340826,1.0278925001609303,False,0.005421739004713322,0-1,False,False,0.0017267788159260888
FOXA,1.0284222153313332,1.0288759514893662,67.82350272217901,65.92,0.13,False,0.08341400319173231,-0.24285124769395114,0.9414635201335224,1.0277962507876666,False,0.005421739004713322,0-1,False,False,0.030353541885896673
RMD,1.0282078011053837,1.0286580189415835,274.70312395834986,267.05,0.37,True,0.03432983521601618,1.1578242400275542,1.0699807933751138,1.0275864669557748,False,0.005421739004713322,0-1,False,False,-0.06797454668038672
EXC,1.0280774158218047,1.028525494875925,45.31683330423326,44.06,0.19,False,-0.0005557508875000394,0.4678430742021084,1.026661379796857,1.0274588980974535,False,0.005421739004713322,0-1,False,False,-0.026416549710624904
WM,1.0276367824426447,1.0280776375129477,232.96239266043395,226.6,0.12,False,0.022026797308091428,0.6430508842356508,1.0401824973787364,1.0270277865691284,False,0.005421739004713322,0-1,False,False,-0.05231258727827515
FTNT,1.0271197069684297,1.0275520926344879,81.10468667164014,78.93,0.05,False,-0.11571645116946583,0.47656771877087595,1.0246377233339878,1.026521892339211,False,0.005421739004713322,0-1,False,False,-0.057847944874257595
WAT,1.0270356928255953,1.0274667031841735,387.24192576308315,376.89,0.06,False,0.09400380603834124,0.15862366459855262,0.9979214602377877,1.0264396956858322,False,0.005421739004713322,0-1,False,False,-0.013757035776993498
JPM,1.0267454021368085,1.0271716621650095,318.5875627370994,310.16,0.15,False,0.060006062840970875,0.5113298030124922,1.0285395773560704,1.0261556865454111,False,0.005421739004713322,0-1,False,False,-0.06002289649039394
RJF,1.0266565863966224,1.027081393571112,171.974508539547,167.44,0.18,False,0.051778613918604055,0.29330418220350385,1.0177150599152982,1.0260687931845067,False,0.005421739004713322,0-1,False,False,-0.013059354073924445
BK,1.0257497783065446,1.026159766098129,123.66251341248552,120.51,0.12,False,0.17558574430351603,0.5301414310775776,1.0278152215333594,1.0251816262843518,False,0.005421739004713322,0-1,False,False,-0.028336136049557092
BHVN,1.0226691070349019,1.0261414169445238,11.041281646323075,10.76,,,-0.24303181236193783,0.1140750828990997,0.9152635343244561,1.0025532690547367,False,0.005421739004713322,0-1,False,False,-0.035810904405801036
CNC,1.025461083395004,1.0258663586756693,40.95258503833272,39.92,0.18,False,-0.022414430651911288,-0.02846651472247111,0.9200553804302918,1.024899189658821,False,0.005421739004713322,0-1,False,False,0.006194352556379901
REGN,1.0253745825430045,1.0257784463391455,786.3925303169791,766.63,0.28,True,0.2331494137059209,0.6121502763070333,1.036257538689682,1.0248145644524707,False,0.005421739004713322,0-1,False,False,-0.05519671189638409
KR,1.025062560944299,1.0254613352648505,68.36750722210759,66.67,0.2,False,-0.003637537473809349,1.032052530536157,1.0878663901489778,1.0245093104783498,False,0.005421739004713322,0-1,False,False,-0.11127373720125722
WELL,1.0250409725836818,1.0254393948837823,195.92045078649545,191.06,0.21,True,0.122927204272131,0.9612011144360743,1.0500022819301917,1.0244881904700698,False,0.005421739004713322,0-1,False,False,-0.0487542471291067
LIN,1.025031035011425,1.0254292952741186,471.3795927445596,459.69,0.16,False,0.020931664272522132,0.758136686331367,1.0489939497635201,1.024478468494911,False,0.005421739004713322,0-1,False,False,-0.06597596244421244
DUK,1.024479635826688,1.0248689101147939,126.47907219726672,123.41,0.1,False,0.03572543582547505,1.0519649103629196,1.059550493608276,1.0239390366970702,False,0.005421739004713322,0-1,False,False,-0.06238301837752147
JBL,1.0240615170161553,1.0244439837516326,247.74128859065732,241.83,0.18,False,0.16451248950840847,0.5168306330223376,1.0266941093686586,1.0235299987555473,False,0.005421739004713322,0-1,False,False,-0.06729982247101429
FANG,1.0239103845456026,1.0242903919925177,168.78257079252708,164.78,0.15,False,0.14707286885166004,0.8575612270398605,1.0845605777586032,1.0233821499458953,False,0.005421739004713322,0-1,False,False,-0.1332794533506706
BA,1.0228459762735012,1.0232086836485101,242.44929759051448,236.95,0.14,False,0.10525508093153957,0.34560775313830616,1.004275993780531,1.022340887758562,False,0.005421739004713322,0-1,False,False,-0.042200305974436136
MD,1.0226735524590103,1.0230334607541112,21.309786987508133,20.83,0.24,True,0.20697647467840996,,,1.0221722166234049,False,0.005421739004713322,0-1,False,False,-0.024714385694650565
MTD,1.0225153037638417,1.022872643919354,1414.4794356438786,1382.85,0.21,True,0.06944779032218751,0.21976066335899166,0.9888874806170542,1.0220174128909136,False,0.005421739004713322,0-1,False,False,-0.026950249403800863
OKE,1.022458724931976,1.0228151470894076,82.29570673481372,80.46,0.16,False,0.08949837848084985,0.9367689241959842,1.0889679900123819,1.0219620659249347,False,0.005421739004713322,0-1,False,False,-0.13028955443402657
UDR,1.0223290842396882,1.02268340334271,37.97223476611482,37.13,0.23,True,-0.008650611416671117,0.5720218694143644,1.0264708124811404,1.021835248208668,False,0.005421739004713322,0-1,False,False,-0.02930539915913155
ETR,1.0218825253703787,1.0222296043743981,99.04382636783544,96.89,0.23,True,0.08783641922289709,0.7808675394559826,1.0406168060669003,1.0213984172375732,False,0.005421739004713322,0-1,False,False,-0.0491244229121478
CTVA,1.0214287343761363,1.021768462470409,74.04756047523054,72.47,0.1,False,0.055461616995742924,0.6134066367536118,1.0349065055937183,1.0209545178905093,False,0.005421739004713322,0-1,False,False,-0.06866565740717823
DTE,1.0209851373672407,1.0213176859617241,139.0421897668291,136.14,0.16,False,0.016143045234562114,0.7093282211405987,1.0351832408291544,1.0205205963662536,False,0.005421739004713322,0-1,False,False,-0.04538790320437813
TEAD,1.0179313668021184,1.0206633168272086,0.6098463318042572,0.5975,,,-0.6677047995105945,0.10516490354698214,0.9227512964204224,1.0020182152916612,False,0.005421739004713322,0-1,False,False,-0.028261567728503967
LH,1.0201399262381579,1.0204588124958054,283.92225540070797,278.23,0.18,False,0.06462763861051624,0.8719336802301161,1.0644875765805144,1.0196938370380861,False,0.005421739004713322,0-1,False,False,-0.09696475693757944
KOP,1.0177462336086118,1.0204494108559123,32.144156441961236,31.5,,,0.07491656599987717,1.1126577264754143,1.0957799329104378,1.001997322793818,False,0.005421739004713322,0-1,False,False,-0.12485034196902967
GEV,1.019925321737473,1.0202407426277433,752.4581549102395,737.53,0.3,True,0.2769105527213622,0.790379887515576,1.097203259145008,1.0194839210204574,False,0.005421739004713322,0-1,False,False,-0.1909244038662392
CMCSA,1.0198030532416773,1.0201165004275483,31.47059403818987,30.85,0.14,False,0.10679395694087179,1.0693322887790768,1.086673021466821,1.019364324360368,False,0.005421739004713322,0-1,False,False,-0.1150367916874202
CFG,1.0194580556737007,1.0197659363205012,67.9368066776718,66.62,0.22,True,0.34530415747853405,0.9777631072234141,1.0908654061500436,1.019026868195842,False,0.005421739004713322,0-1,False,False,-0.13338964372384599
KELYA,1.0169349206844152,1.019512146191683,11.010731178870177,10.8,-0.2,False,-0.05482041587901687,0.7940186556399654,1.0807018873112015,1.0019057788324348,False,0.005421739004713322,0-1,False,False,-0.15291181433643608
T,1.018986527365889,1.0192868059710258,27.836722671068713,27.31,0.24,True,0.04093215073886736,1.0047391688770995,1.1382509055585697,1.0185656530092566,False,0.005421739004713322,0-1,False,False,-0.20804822223886532
TXO,1.0166920192360593,1.0192315799364535,12.322509801431723,12.09,-0.15,False,-0.09172864548118098,0.8338555339148106,1.0903428572695415,1.0018783755306626,False,0.005421739004713322,0-1,False,False,-0.16289236956151298
SHW,1.0184217875458763,1.018712970570429,367.7961308947477,361.04,0.13,False,0.04666295012029509,0.796705851099158,1.0392891924506564,1.018013273888115,False,0.005421739004713322,0-1,False,False,-0.053162071321398385
FRT,1.0183372256725023,1.0186270476272312,106.80304594371518,104.85,0.31,True,0.09544874219290334,1.1196635120925316,1.0480802518433143,1.017930563689685,False,0.005421739004713322,0-1,False,False,-0.05077759123934655
MDT,1.0180773037101007,1.0183629434900543,104.84046503230108,102.95,0.23,True,,,,1.017676334670297,False,0.005421739004713322,0-1,False,False,-0.06850608727373886
KEY,1.0179801752617834,1.018264252780548,23.114598538118443,22.7,0.21,True,0.25995615130574734,1.0715043906204762,1.0743230944258066,1.0175813341051085,False,0.005421739004713322,0-1,False,False,-0.09783135165301582
AIZ,1.0178606985533791,1.018142854758791,246.85891656481644,242.46,0.42,True,0.14769835499409267,0.971814782858788,1.039237498615241,1.017464475276781,False,0.005421739004713322,0-1,False,False,-0.04180877263757676
AEP,1.0173247971581167,1.0175983410341463,122.73253591212838,120.61,0.26,True,0.08797133622653197,0.865192243455635,1.0354318758631869,1.0169403214648063,False,0.005421739004713322,0-1,False,False,-0.040803203659358966
AXP,1.017322340087202,1.0175958444971556,360.8598383755813,354.62,0.18,False,0.08027916299841298,0.331004543671135,1.0024970437785796,1.0169379182758302,False,0.005421739004713322,0-1,False,False,-0.029499727573340406
FE,1.0172627160554615,1.0175352628279573,47.81398200028571,46.99,-0.28,False,0.08251186984977532,0.6130071344904702,1.0268113088077162,1.016879601815824,False,0.005421739004713322,0-1,False,False,-0.04900327156590434
ASIX,1.0151657540959158,1.0174691155517996,18.151649021444104,17.84,-0.17,False,-0.09563736274877588,0.6723020735155513,1.0519645912166968,1.001706233148979,False,0.005421739004713322,0-1,False,False,-0.12794668440894508
MPAA,1.0150120450598539,1.0172916636752691,13.011160378406691,12.79,0.08,False,-0.015904037178668506,0.2912356592063189,0.9999354732867115,1.0016889011739751,False,0.005421739004713322,0-1,False,False,-0.02421710531559873
TDY,1.0164935612282127,1.016753764452437,638.9992383454231,628.47,0.36,True,0.18317874401228385,0.7513270699982638,1.0705136601147296,1.016127324446051,False,0.005421739004713322,0-1,False,False,-0.15012605566520565
NI,1.0164786139572544,1.0167385774895454,44.66532570911573,43.93,0.09,False,0.0714634146341464,,,1.0161127053388885,False,0.005421739004713322,0-1,False,False,-0.05257769123556111
WBD,1.0162119467118835,1.0164676351970972,27.20067391787432,26.76,-0.11,False,0.528068843041748,-0.05429392891370406,0.9683297763952083,1.015851893849693,False,0.005421739004713322,0-1,False,False,0.004868199590962519
SSTK,1.0142963603208872,1.016465537336324,18.235391739813654,17.94,-0.24,False,-0.0813238359082551,0.004345581275278085,0.9551326073650563,1.0016082122495376,False,0.005421739004713322,0-1,False,False,-0.0005655680197896862
CMS,1.0162070238044174,1.016462633389656,74.05946746877034,72.86,0.15,False,0.023577689209445696,1.0587340432568286,1.0405922041965467,1.015847079064834,False,0.005421739004713322,0-1,False,False,-0.04393859546385592
GS,1.0161707536458358,1.0164257819488454,905.0356805050714,890.41,0.15,False,0.18623840353075138,-0.18240567437401561,0.9646048532153876,1.015811605536246,False,0.005421739004713322,0-1,False,False,0.01435987600681976
AEE,1.015920150700987,1.01617116385967,106.50489968413201,104.81,0.31,True,0.05588504040289055,0.8210158963398344,1.0351587868704362,1.015566507872039,False,0.005421739004713322,0-1,False,False,-0.04691289650158548
TJX,1.0155775633536215,1.0158230908042418,157.8589083109792,155.4,0.28,True,0.12303279559285496,0.6218381764301064,1.0272925409883786,1.0152314496162214,False,0.005421739004713322,0-1,False,False,-0.056982569443690956
SMCI,1.0136933222003015,1.015769578096018,31.336491484262158,30.85,0.21,True,-0.2615624715755408,0.5328829152591108,1.021831006758475,1.0015402369291713,False,0.005421739004713322,0-1,False,False,-0.09612815246446449
AMD,1.0133847822076854,1.0154135442500707,195.4671072681386,192.5,0.13,False,0.07888710413250188,0.018779199922133474,0.8423400190393923,1.0015054626013975,False,0.005421739004713322,0-1,False,False,-0.008017993409077273
NWS,1.0150895393196353,1.0153272586370798,27.809813614069615,27.39,0.25,True,-0.13530202867804442,-0.23432766853211506,0.9193174861264977,1.0147541571096141,False,0.005421739004713322,0-1,False,False,0.033325246829844835
USB,1.0150264953620765,1.0152632065564768,60.012208139553344,59.11,0.18,False,0.25401758722009493,0.9903822778655649,1.0738998459187286,1.014692500000356,False,0.005421739004713322,0-1,False,False,-0.11027424615787962
CTRA,1.0146522814143752,1.014883011210052,30.76110406977667,30.31,0.0,False,0.22232528128402618,0.9855565638233513,1.1351170342543837,1.0143265205381233,False,0.005421739004713322,0-1,False,False,-0.21499516590307044
EEFT,1.0128966174554284,1.0148503029559153,72.90684576435295,71.84,-0.01,False,-0.19957750527561313,0.32175810656434,0.9979446974876186,1.0014504500299761,False,0.005421739004713322,0-1,False,False,-0.03058047856770163
TRVG,1.012777276605005,1.014712620774727,2.841195338169235,2.8,0.46,True,-0.19133574007220222,0.21607454863133196,0.9973655836589445,1.0014370024171952,False,0.005421739004713322,0-1,False,False,-0.013246936988195346
HST,1.0144569466297892,1.0146845559677835,19.279006563387885,19.0,0.31,True,0.1678724437423551,0.8782148260211814,1.0365057292144024,1.0141354857358154,False,0.005421739004713322,0-1,False,False,-0.048884736040902044
AMP,1.01438495467208,1.014611414247714,542.837398850812,535.02,0.35,True,0.07831281592376715,0.8997133250873012,1.0610095096312269,1.0140650788578,False,0.005421739004713322,0-1,False,False,-0.09843198340732928
CSCO,1.0143068413198988,1.01453205355506,83.55685993079474,82.36,0.23,True,0.1905071653035677,0.9512163222600051,1.0874135857729663,1.013988685540804,False,0.005421739004713322,0-1,False,False,-0.14129176794365084
FITB,1.014174351905705,1.0143974489449628,54.56443877874954,53.79,0.36,True,0.25938274090757973,0.9804682886500531,1.0797249216639697,1.0138591139316806,False,0.005421739004713322,0-1,False,False,-0.12346796875669397
CNP,1.0137867722997909,1.014003684801764,40.783228202726946,40.22,0.18,False,0.06074632022301518,0.8292344994804288,1.0385471728116462,1.0134800730235543,False,0.005421739004713322,0-1,False,False,-0.05952337265491037
