bin,count,mean_f10_vs_a1_pct,trend_7d
<0% (F10/C1),16,-3.046724834756569,
0-2% (F10/C1),36,0.5517024323641484,
2-5% (F10/C1),34,3.9487994412605074,
5-10% (F10/C1),37,7.000852270936273,
10-20% (F10/C1),28,13.580694801327867,
>20% (F10/C1),32,28.60618641367845,
