symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
ITGR,1.0293823520785916,1.02985186090833,79.07202588054157,76.78,,,>2,True,-0.11077941939530078
MU,1.0284305905479445,1.0288844641642996,324.5307376867034,315.42,,,>2,True,-0.32727493481042624
RCI,1.028081468498043,1.0285296140223803,39.01212825986889,37.93,,,>2,True,-0.054718022112296705
GE,1.027262491974277,1.0276972155349253,329.63388188282727,320.75,,,>2,True,-0.1354857305654602
PEP,1.0271404804213007,1.0275732061821268,146.15173711528388,142.23,,,>2,False,-0.009530671351557829
WMT,1.0251980279348598,1.025599011519826,115.64654453897558,112.76,,,>2,False,-0.022302679337265263
TXG,1.0248640063287846,1.0252595435661622,17.03981361406962,16.62,,,>2,False,-0.08874195550965536
NX,1.0218604666722593,1.0252058613315067,15.757414088665257,15.37,,,>2,False,-0.13090781559048048
AHL,1.0237483165514605,1.0241256875632643,38.07699306360217,37.18,,,>2,False,-0.005962118571982256
GOOGL,1.021339487728003,1.0216777708901785,321.98174949603975,315.15,,,>2,False,-0.045969965302843474
BIIB,1.0189251081517365,1.0192243970644217,181.23848228599545,177.82,,,>2,False,-0.04500387920347404
ASIX,1.0166668383010768,1.01920249555982,17.5506669735401,17.22,,,>2,False,-0.10677379565077627
W,1.0184283671385725,1.0187196560747427,108.55476655132458,106.56,,,>2,True,-0.13409669197972285
IMVT,1.014800757600546,1.0170477527783754,26.35170727448771,25.91,,,>2,False,-0.13508329131100827
MD,1.0166393024727758,1.0169018431484784,21.649840240631104,21.29,,,>2,False,-0.011611992074368582
VERA,1.0145321079919518,1.016737645105122,49.43378430501103,48.62,,,>2,False,-0.13886122361156528
GPCR,1.0144695435611029,1.0166654292963297,69.25524904366598,68.12,,,>2,False,-0.37249604184283025
BMRN,1.014018237367225,1.0161445432888518,60.40979309852225,59.45,,,>2,True,-0.17758786391065962
TEAD,1.0137334674558771,1.015815905364917,0.6702353343597722,0.6598,,,>2,False,-0.15262296451714663
CVE,1.0155225535897894,1.015767200536925,17.806399025412297,17.53,,,>2,False,-0.07719641409684663
AAPL,1.01535458381759,1.0155965427785973,275.23681905842767,271.01,,,>2,False,-0.007613424246637357
BWMX,1.013125365125117,1.0151142202788488,16.069258107014175,15.83,,,>2,True,-0.16422558807290233
TWLO,1.0137486111756708,1.0139649150036893,140.29218563991049,138.36,,,>2,False,-0.08824414794548596
BRZE,1.0115825279318202,1.0133345236687172,32.98403874541674,32.55,,,>2,False,-0.08714402867583493
STZ,1.0055840499078945,1.0130565547438009,142.07672687735115,140.245602490852,,,>2,False,-0.05076452845107682
UTZ,1.011160591294133,1.0128479534677817,10.422205441183472,10.29,,,>2,False,-0.0887704044178228
PRU,1.0123772294508038,1.0125716900728694,115.30153834859765,113.87,,,>2,False,-0.031464452391014475
FLOC,1.0108296838265176,1.0124663995202052,19.257110918874304,19.02,,,>2,True,-0.07817133117623998
NESR,1.0107163219433106,1.0123356959089653,15.984780638402562,15.79,,,>2,True,-0.10150962429220123
AHCO,1.010224298947172,1.0117684561957758,9.783800971413152,9.67,,,>2,False,-0.034968930536836806
LKQ,1.0099041168162584,1.0113993718857135,30.372323137727975,30.03,,,>2,False,-0.04818476078795386
IMXI,1.011045565853956,1.0112188726459443,15.512097506388786,15.34,,,>2,False,-0.0011529948745028218
IBM,1.0110088282135672,1.0111815522109249,294.7594224694846,291.5,,,>2,False,0.011210654625368077
HBM,1.0090173165884728,1.010377312971657,20.308583990730305,20.1,,,>2,True,-0.15008555601475582
KINS,1.0085901932463464,1.009885139565035,16.42073236932747,16.26,,,>2,False,-0.10505907158800432
SPB,1.0078457844377129,1.0090275089063283,60.582011634735956,60.04,,,>2,False,-0.052774571733542386
LW,1.0077852704831733,1.0089577993876986,42.668825336105776,42.29,,,>2,False,-0.17881569073715742
