symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev
WELL,1.0127924887781723,1.013906673816077,180.41455353883273,177.94
CSTM,1.0076263263114127,1.0135777125356045,17.129463341851714,16.9
MDB,1.0123550970890243,1.0134688009471402,338.0627879319376,333.57
SPB,1.0122806605588917,1.0122806605588917,56.38403279313027,55.7
AMRK,1.012223684584046,1.012223684584046,28.372629878890812,28.03
AHCO,1.0118833556147753,1.0118833556147753,9.481347042110443,9.37
CVS,1.0054869318574033,1.0114256820851457,82.86610613323599,81.93
SPNT,1.0110934712486321,1.0110934712486321,18.563676132124886,18.36
MATV,1.0104546728510764,1.0104546728510764,11.680856018158442,11.56
DBRG,1.0099457006249462,1.0099457006249462,12.58392342978683,12.46
DAR,1.0098281466646144,1.0098281466646144,34.88956246726242,34.55
CRM,1.0092661518327206,1.0092661518327206,257.1912934715322,254.83
AII,1.0031410486545922,1.0090659432926061,24.379033189949364,24.16
HRTG,1.008909442214364,1.008909442214364,24.62747948445263,24.41
SLB,1.0080815980385074,1.0080815980385074,36.119563657719716,35.83
W,1.00520196576077,1.0063078003742103,83.61411513309314,83.09
PFE,1.0050173736247847,1.0050173736247847,24.88423017094967,24.76
SBUX,1.003780373722521,1.003780373722521,86.41545237377184,86.09
PEP,0.9975835003935324,1.0034755702478966,152.07672267106872,151.55
AVGO,1.0031762907523492,1.0031762907523492,355.25481984412943,354.13
CDE,1.002351956369219,1.002351956369219,18.69386398628593,18.65
IMXI,1.002330985299312,1.002330985299312,14.90466175140077,14.87
MRVL,1.002019904959142,1.002019904959142,84.29993460421262,84.13
WMT,1.0020079599526504,1.0020079599526504,106.38318510817288,106.17
GE,1.001798837503467,1.001798837503467,304.41661275217854,303.87
HAL,1.0012131006439948,1.0012131006439948,26.582207822098063,26.55
RCI,0.9952485171264375,1.001126795769827,39.384328145585,39.34
SMCI,1.0009718657675362,1.0009718657675362,48.33693139791432,48.29
CCJ,1.00086665777314,1.00086665777314,88.20637854954683,88.13
FSLR,0.9926465124922983,0.9985094228050573,241.05015975936888,241.41
LW,0.9926443869196317,0.9985072846780305,66.28091355692766,66.38
TX,0.9952985070824173,0.9963934467834196,36.01962310122062,36.15
GOOGL,0.9874862036201063,0.9933186353811119,258.1833797082586,259.92
AAPL,0.9864931751780707,0.9875784280289331,259.5553624545642,262.82
MD,0.98160905749952,0.9874067768224458,17.37835927207505,17.6
SHOP,0.9813882780599958,0.9871846933839286,170.73359272075044,172.95
ASML,0.9782653411251465,0.9840433113138463,1016.6151449183345,1033.1
MU,0.9772034668628835,0.9829751652584678,215.29122069490964,219.02
ERIE,0.9801908338890606,0.9801908338890606,318.2385580387613,324.67
IBM,0.9734889936801802,0.9792387531248337,301.07674703576134,307.46
CVE,0.9706888944290338,0.9717567608030607,16.597605474516275,17.08
CLS,0.9565933882539077,0.9622433564656828,285.42062439485085,296.62
TSLA,0.9586947826395655,0.9597494541488527,416.26253325344044,433.72
