symbol,f10_over_c1_x,f10_T,f10_date,a1_prev,a1_prev_date,f10_over_prev_a1_x
BIIB,1.0476858055612037,149.41013880732052,20250921,142.5,20250920,1.0484922021566352
HAL,1.045398202561296,23.54915636259742,20250921,22.51,20250920,1.0461642097999742
MDLZ,1.041149115781038,66.37566197361947,20250921,63.71,20250920,1.041840558367909
MRVL,1.0388282449534592,77.19172616307678,20250921,74.26,20250920,1.039479210383474
DDOG,1.0386605953489032,144.27682592339804,20250921,138.82,20250920,1.0393086437357588
UHS,1.0380954770551116,195.9467250519833,20250921,188.64,20250920,1.0387336993849836
LW,1.0361930588547588,57.708192250916646,20250921,55.66,20250920,1.0367982797505686
AMZN,1.0354512108278744,239.82337137505755,20250921,231.48,20250920,1.0360435950192568
PFGC,1.032408654823305,108.98640473960731,20250921,105.51,20250920,1.0329485806047511
BILL,1.0283985215372533,53.85104379295567,20250921,52.34,20250920,1.0288697705952554
META,1.0273467867863006,800.0190507293535,20250921,778.38,20250920,1.0278001114228956
ZM,1.0238826921413875,86.20317217187028,20250921,84.16,20250920,1.0242772358824892
EFX,1.0224517077955726,263.45851256329263,20250921,257.58,20250920,1.0228220846466831
UBER,1.0203547153386354,100.54815209282393,20250921,98.51,20250920,1.020689798932331
MDB,1.019217646697012,329.7477694798495,20250921,323.43,20250920,1.0195336532784514
AVGO,1.0163662784326672,350.67795034999443,20250921,344.94,20250920,1.0166346331245852
CVNA,1.0161070405700445,398.3056610212536,20250921,391.89,20250920,1.0163710761214975
TCOM,1.0150339883181583,79.71979889208107,20250921,78.52,20250920,1.0152801692827442
COUR,1.0122955470687844,11.795582292344566,20250921,11.65,20250920,1.0124963341068296
UAL,1.0122893067899856,107.63781090776337,20250921,106.31,20250920,1.012489990666573
FSLR,1.0096937445327432,214.58337296233395,20250921,212.49,20250920,1.009851630487712
CCJ,1.0061619862900684,86.71965849748418,20250921,86.18,20250920,1.0062619923124179
HRTG,1.0052182908148581,28.55060237139093,20250921,28.4,20250920,1.0053029004010892
MNMD,0.9982677430322474,9.087815907684005,20250921,9.04,20250920,1.0052893703190273
HBM,1.003737107344154,13.932710829986826,20250921,13.88,20250920,1.0037976102295985
BTM,0.9989997727168475,3.671145061189505,20250921,3.66,20250920,1.0030450986856572
EVH,0.9991680029878118,8.401211568070348,20250921,8.38,20250920,1.0025312133735498
PAR,0.9992161309716091,42.42090474754369,20250921,42.32,20250920,1.0023843276829794
CBZ,0.9992449860822589,53.90349446834177,20250921,53.78,20250920,1.0022962898538819
LNTH,0.9992918882851588,50.51854450723003,20250921,50.41,20250920,1.0021532336288441
CHMI,0.9994272243312688,2.534404096760369,20250921,2.53,20250920,1.0017407497076558
DUOL,0.999442206092442,291.3931090379517,20250921,290.9,20250920,1.001695115290312
DXCM,0.9994937383692224,67.55375093252488,20250921,67.45,20250920,1.0015381902524074
FINV,0.9995172212143426,7.671234940715227,20250921,7.66,20250920,1.001466702443241
SPNT,0.999573998809196,17.712889319217155,20250921,17.69,20250920,1.001293912900913
EEFT,0.9995743104155997,89.32534539134298,20250921,89.21,20250920,1.0012929648172064
TNC,0.9996288931863785,80.75089816034665,20250921,80.66,20250920,1.0011269298332093
CIVI,0.9996476158452295,30.832955826098,20250921,30.8,20250920,1.0010699943538313
UTZ,0.9996654179642348,12.78297261154585,20250921,12.77,20250920,1.0010158662134574
ATR,0.9996886216118346,134.56708964937064,20250921,134.44,20250920,1.0009453261631258
ZTS,0.9997009163842501,146.01245246107203,20250921,145.88,20250920,1.0009079549017825
DDL,0.9997357014155854,2.1116927310677607,20250921,2.11,20250920,1.000802242212209
COP,0.9997398166764708,91.99259269694132,20250921,91.92,20250920,1.0007897377822161
MATV,0.9997411811189854,12.28964706909414,20250921,12.28,20250920,1.0007855919457769
DHR,0.9997415562350322,193.4416267598927,20250921,193.29,20250920,1.0007844521697589
HTO,0.999750948406399,48.74682064570404,20250921,48.71,20250920,1.0007559155348806
SSTK,0.9997626513506224,21.7256390374756,20250921,21.71,20250920,1.0007203610076276
AMTM,0.9997897417757803,22.364260884747864,20250921,22.35,20250920,1.0006380709059446
PFE,0.9998015561553558,24.044470603641212,20250921,24.03,20250920,1.0006021890820314
NVDA,0.9998082594675064,176.77279221758383,20250921,176.67,20250920,1.0005818317630828
MSFT,0.9998134482800585,518.2231870129045,20250921,517.93,20250920,1.0005660745909768
PRU,0.999884448840658,103.62631132839161,20250921,103.59,20250920,1.0003505292826682
ZBH,0.9998856373133878,100.12472345677054,20250921,100.09,20250920,1.0003469223376016
IMXI,0.9998902619610055,14.404793574705163,20250921,14.4,20250920,1.000332887132303
MA,0.9998953263025809,584.345481381248,20250921,584.16,20250920,1.0003175181136128
WELL,0.9999024805332781,165.23886450215076,20250921,165.19,20250920,1.0002958078706385
RCI,0.9999142918053063,35.38919767146553,20250921,35.38,20250920,1.000259968102474
PEP,0.9999175712744078,141.7954424929763,20250921,141.76,20250920,1.0002500175858937
XPO,0.9999363277040968,130.96528610656975,20250921,130.94,20250920,1.0001931121625915
MANH,0.999953806548347,217.7404991190616,20250921,217.71,20250920,1.0001400905749005
HLF,0.9999783572107768,9.130599196838146,20250921,9.13,20250920,1.0000656294455799
MD,0.9999811750822415,16.270928755099124,20250921,16.27,20250920,1.0000570839028349
CG,1.000001304497985,68.16973036142284,20250921,68.17,20250920,0.9999960446152683
W,1.0000840002676616,89.28726047999238,20250921,89.31,20250920,0.9997453866307511
TX,0.9964899989678737,35.06449802384089,20250921,35.19,20250920,0.9964335897652996
MU,0.9957190181105895,162.02216885446262,20250921,162.73,20250920,0.9956502725647554
UPWK,0.9831335671570499,19.726124585324044,20250921,20.07,20250920,0.9828661975746907
ASML,0.9809379806448238,914.100305788797,20250921,932.15,20250920,0.9806364917543281
CLS,0.9788779925483659,247.50329455088016,20250921,252.93,20250920,0.9785446350803786
AHCO,0.9995307459652448,8.902673013126776,20250921,,20250920,
AHL,1.0267461370020747,37.64648569070332,20250921,,20250920,
ALIT,0.9985676180254257,3.354590443008841,20250921,,20250920,
CRTO,0.9992696619563964,21.968684743099317,20250921,,20250920,
CVE,0.9744005588024351,16.548233043919936,20250921,,20250920,
INSW,1.0357275006355775,49.33941723147251,20250921,,20250920,
KELYA,0.9991637347812928,14.095772051237283,20250921,,20250920,
SLGN,0.9996162134059526,42.8498831367756,20250921,,20250920,
SMCI,1.0216154643626512,46.816525848796054,20250921,,20250920,
SMP,0.9998295603267459,39.53043261218075,20250921,,20250920,
SNDX,0.9984903573915991,14.84806876081332,20250921,,20250920,
SNPS,0.9998531413385284,495.7207740750147,20250921,,20250920,
SPGI,0.999776657955317,507.50375922604405,20250921,,20250920,
