bin,count,mean_f10_vs_a1_pct,trend_7d
<0%,18,-1.8724741357833112,
0-2%,15,0.9981280917633024,
2-5%,35,3.5981299606609087,
5-10%,40,7.368661769884222,
10-20%,43,14.677243632653207,
>20%,32,33.581674843386125,
