symbol,f10_over_c1_x,f10_T,f10_date,a1_prev,a1_prev_date,f10_over_prev_a1_x
HRTG,1.0381884852038972,28.33923667878288,20250926,23.94,20250925,1.1837609306091428
AXON,1.0352612294356034,805.4564989444613,20250926,712.15,20250925,1.1310208508663362
UAL,1.017715464692917,106.00499952381708,20250926,99.15,20250925,1.0691376653940199
SHOP,1.0198619816693064,152.9671076649577,20250926,143.45,20250925,1.0663444242938844
MDLZ,1.0406530364185516,66.45805153886447,20250926,62.56,20250925,1.0623090079741762
PRCT,0.9993342388936505,39.22924378184473,20250926,37.02,20250925,1.0596770335452383
CG,1.0032346154979137,67.42088347804004,20250926,63.65,20250925,1.0592440452166543
MU,0.9962145353418094,165.76993992158856,20250926,156.83,20250925,1.05700401658859
ALK,0.9996861249289923,54.19159084776432,20250926,51.28,20250925,1.0567782926631106
KNF,0.9995473235772354,76.03441004904684,20250926,72.0,20250925,1.0560334729034284
MATV,0.9996850559158558,11.761234940715227,20250926,11.17,20250925,1.052930612418552
INSW,1.0314619441423727,49.88618434628022,20250926,47.41,20250925,1.0522291572723101
DDOG,1.0427125959115466,143.4613840256504,20250926,136.6,20250925,1.0502297512858743
PAR,0.9991937708376831,41.89249261916478,20250926,39.91,20250925,1.0496740821639885
SPRY,0.9978918144924366,10.004084101839652,20250926,9.54,20250925,1.0486461322683074
VCEL,0.9992447057033294,31.2816939016841,20250926,29.84,20250925,1.0483141387963841
KELYA,0.9990800413231892,13.477629561435531,20250926,12.87,20250925,1.047212864136405
DHR,0.9997205884290656,189.88091431088395,20250926,181.47,20250925,1.0463487866362702
EFX,1.0224517077955726,263.45851256329263,20250926,251.8,20250925,1.0463006853188745
TXG,0.9997960649299397,12.497729639212075,20250926,11.95,20250925,1.0458351162520565
MPAA,1.021310623387953,16.928935651815053,20250926,16.19,20250925,1.0456414855969767
CVS,1.0193680568627481,78.0060237139093,20250926,74.61,20250925,1.0455170046094264
DAVA,0.9990971104845061,9.195196227044015,20250926,8.8,20250925,1.0449086621640926
SMP,1.0418068103996012,41.304236520055234,20250926,39.72,20250925,1.03988510876272
ENOV,0.9994144361318729,31.21545566737036,20250926,30.03,20250925,1.0394757131991461
IMXI,1.0287740243693837,14.749176600371422,20250926,14.2,20250925,1.0386744084768609
CPRX,0.9992772874009085,19.82347173060745,20250926,19.13,20250925,1.0362504825199923
CBZ,0.9992161309716091,53.02613093442961,20250926,51.21,20250925,1.0354643806762274
PFGC,1.0350796088245722,108.23740869192554,20250926,104.56,20250925,1.0351703203129834
MDB,1.022946324992879,326.3997571467119,20250926,315.32,20250925,1.035138136327261
CVNA,1.0256974449938272,387.97700552372186,20250926,374.81,20250925,1.0351298138356015
TCOM,1.0210528161098837,78.35156584816113,20250926,75.71,20250925,1.0348905804802686
ZBH,0.9998973823024194,100.32121815526739,20250926,96.97,20250925,1.034559329228291
WDAY,1.0428637385160053,250.7943949302392,20250926,242.75,20250925,1.0331385990947033
UTZ,0.9996315065657614,12.463931326486879,20250926,12.07,20250925,1.0326372267180512
SMCI,1.0148733472899099,47.70034118506056,20250926,46.2,20250925,1.0324749174255532
CRTO,0.9993633705534155,23.234879843177094,20250926,22.51,20250925,1.032202569665797
HLF,0.999968306808284,9.04086883541531,20250926,8.76,20250925,1.03206265244467
BHVN,0.9976883190840161,14.260185711337915,20250926,13.82,20250925,1.0318513539318317
XPO,0.9999544890818699,133.2983953429311,20250926,129.21,20250925,1.0316414777720848
AVGO,1.0225409122657378,346.70606228472565,20250926,336.1,20250925,1.0315562698147147
BILL,1.0252552058362228,54.85299161918065,20250926,53.2,20250925,1.0310712710372303
META,1.0362110389999983,783.2112379168585,20250926,760.66,20250925,1.0296469354466629
AHCO,0.9995437028099907,8.98243333439152,20250926,8.73,20250925,1.0289156167687878
LW,0.9998273155394009,54.348461849811905,20250926,52.83,20250925,1.0287424162372119
AHL,1.026150342726104,37.706405374517864,20250926,36.66,20250925,1.0285435181265103
RCI,1.0210440969174508,36.07552189647783,20250926,35.1,20250925,1.0277926466233
RARE,0.9979816045527652,28.57523511531563,20250926,27.82,20250925,1.0271472004067443
CLS,0.9747450593096085,251.03106593546133,20250926,244.52,20250925,1.0266279483701182
DOX,0.9997533740388218,83.2722865113252,20250926,81.2,20250925,1.0255207698439064
UBER,1.0222944919413386,100.01636489896985,20250926,97.58,20250925,1.0249678714795025
COUR,1.0096526303028235,11.88546181806638,20250926,11.61,20250925,1.0237262547860793
PFE,0.9998048308958378,24.144290844589765,20250926,23.61,20250925,1.0226298536463263
WELL,1.0172457938092583,175.57459762543454,20250926,171.7,20250925,1.0225660898394557
KOP,0.9991864379498581,28.82115462452977,20250926,28.19,20250925,1.0223893091355007
MDXG,0.9992946524234404,7.125249559530802,20250926,6.98,20250925,1.020809392482923
MANH,0.999934456668975,213.7524830558245,20250926,209.7,20250925,1.0193251457120864
ASIX,0.9995649517374162,19.45567558451453,20250926,19.11,20250925,1.0180887276041095
BMRN,0.9992037391330012,53.539366597355595,20250926,52.62,20250925,1.0174718091477688
CCJ,1.0027006407250083,87.1284537547023,20250926,85.67,20250925,1.0170240895844789
HTO,0.9997527205148076,48.81661092681068,20250926,48.0,20250925,1.0170127276418892
DAR,0.9995420623315907,31.573861208552245,20250926,31.08,20250925,1.0158900002751687
SLVM,0.9997661240112437,43.42079871748067,20250926,42.76,20250925,1.0154536650486594
LKQ,0.9996198527008255,30.425082974873412,20250926,29.98,20250925,1.0148459964934426
PEP,0.9999186267784549,141.9350230551896,20250926,139.92,20250925,1.014401251109131
ITGR,0.99963923860055,103.27300852367422,20250926,101.81,20250925,1.014369988445872
UHS,1.0292018728161116,200.50062102188855,20250926,197.71,20250925,1.014114718637846
CWAN,0.999330418303414,18.22703036459739,20250926,17.98,20250925,1.0137391748941817
SLGN,0.9995904867032941,42.06224996428628,20250926,41.52,20250925,1.013059970238109
SPGI,0.9997502880013266,497.1365053332487,20250926,490.74,20250925,1.0130344079008207
AMZN,0.9998031314280473,220.84185326423392,20250926,218.15,20250925,1.0123394602990323
ZM,1.0290616118081815,85.01975841653307,20250926,83.99,20250925,1.0122604883501973
ZTS,0.9996714685426837,142.75224932937576,20250926,141.14,20250925,1.0114230503710908
