symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,pct_above_sma200,bb_percent_b,f10_over_ma20_x,f1_over_prev_a1_x,rule2_ok,spy_trend_value,spy_trend_bin,persist_2of3_ok,rule_4a,stop_loss_pct
CDE,0.9978375926439511,1.1990684201856703,24.5089585085951,20.44,0.27,True,0.4948732575657846,0.3429582178028492,1.1098815128991328,1.201763111128202,True,,,False,False,-0.17548720082961256
HBM,0.9999045818974486,1.1362919114030579,26.90739246202441,23.68,0.34,True,0.734709575333133,0.5400146195145314,1.1517342947897018,1.1362960287363522,True,,,False,False,-0.18094555055735373
CCJ,0.9955083813996491,1.0777246605554633,132.98044586593863,123.39,0.18,False,0.550791923162967,0.7038969335604772,1.1567138048949117,1.0827672443098502,True,,,False,False,-0.23574375029510186
CLS,1.0068114860555064,1.0760200159151418,302.3508642719957,280.99,0.26,True,0.27182663435538723,0.041843211354947424,0.9816554630406905,1.068470807603037,True,,,False,False,-0.008779198133304522
DDI,1.02959172056029,1.0757217895486892,9.100606339581912,8.46,0.34,True,-0.09701245610477205,-0.23009639414494784,1.0261141435992684,1.0436596507173908,True,,,False,False,0.015236408729405237
ALK,1.0087167411969176,1.0591117420190403,53.83464984682782,50.83,0.02,False,0.009537277208648165,0.6240345803006706,1.0756281250927147,1.0496206965265467,True,,,False,False,-0.07725276285707161
CRNX,1.0167396689239823,1.0588824524064837,52.88058967317979,49.94,0.35,True,0.31711511174643014,0.25882015891874555,1.0014845910431722,1.0408035443392376,True,,,False,False,-0.061505687049716595
SLP,1.008458988977865,1.058755981854076,17.882388533515343,16.89,-0.33,False,-0.1370413137000438,-0.09344816101251399,0.9225096615086973,1.0495463251126043,True,,,False,False,0.02325698292322409
UPWK,1.0036548722611307,1.0538363182674757,21.10834145489754,20.03,0.51,True,0.2136378233287486,0.3277508447186728,1.0297254234302913,1.0498566367683122,True,,,False,False,-0.04455218082981394
SMCI,1.0146686069384327,1.052177381970092,30.62888358914938,29.11,0.1,False,-0.30341186999574055,0.19541156015436112,1.0026969894799527,1.0364034138689167,True,,,False,False,-0.031658461659309745
KNF,1.0104245217599102,1.0495142127249577,70.49586966873541,67.17,0.74,True,-0.15930100703648908,0.02931238480966554,0.9344070100369862,1.0382855526157109,True,,,False,False,-0.007671372057544201
CRNT,1.0276067632407788,1.045317983220418,2.4042313614069615,2.3,0.45,True,0.02490976337952855,0.6372549019607832,1.0614707997381727,1.0161957746702435,True,,,False,False,-0.07065856740624354
MU,0.9947637316203003,1.044083856165323,433.16951024586916,414.88,0.31,True,1.3547360343629813,0.8159474974963133,1.1809403483524945,1.0497831977212355,True,,,False,False,-0.2992849217209538
BHVN,1.0172269185026177,1.0431258098480718,12.34017833050269,11.83,0.23,True,-0.1773811096662935,0.47754103758054645,1.0347724062305723,1.0248063023003713,True,,,False,False,-0.1716443318056582
W,1.0016549997299538,1.041111183260348,107.74459635561341,103.49,0.18,False,0.3706576746366743,0.03350104307276919,0.9698594542915702,1.0393273090593504,True,,,False,False,-0.005276134710637703
UIS,1.0233972171017425,1.0386986433856475,2.731777432104253,2.63,0.35,True,-0.3055922268574748,0.14008394543546668,0.9188622375056351,1.0140724726259704,True,,,False,False,-0.05075716465715918
TX,0.9975850157134677,1.0382204584570163,43.43914398184156,41.84,0.31,True,0.25989183720173936,0.5250253524812728,1.0420309444632994,1.040826859997336,True,,,False,False,-0.07671910170551122
SNPS,1.004203823886442,1.0369919200560607,482.32049689687466,465.115,0.2,False,-0.06507480567409529,-0.14723563847808457,0.9528479755396848,1.0324901286865151,True,,,False,False,0.020088645371515224
ASIX,1.019813260261762,1.0363987177772873,16.41655568959223,15.84,-0.09,False,-0.19873740439480392,0.07226824217322438,0.9519879201827963,1.0155178037297468,True,,,False,False,-0.014980902181642719
MATV,1.0128862067288913,1.0358930283725325,12.482510991889018,12.05,0.16,False,0.25075252745427745,0.19098591549295793,0.9907934271452172,1.022226232857662,True,,,False,False,-0.028130664454448784
PFGC,1.0058489723358857,1.0353107776175137,98.82041372359168,95.45,0.23,True,0.012476425051286766,0.6530055372164844,1.0608626179385265,1.0290676117299773,True,,,False,False,-0.10279548204845668
TBLA,1.0044022595354953,1.0352145997682576,4.14085839907303,4.0,0.04,False,0.11349274837847623,0.02173913043478235,0.9863883751960528,1.0305093173124238,True,,,False,False,-0.002259057178430224
META,1.0034628440740703,1.0345426480176494,741.2498073046459,716.5,0.22,True,0.05276722031104608,1.0020363128187333,1.1369210824022913,1.0308403839844233,True,,,False,False,-0.1797324672290762
CSTM,1.0014856509433714,1.0329136453051264,23.20956961000619,22.47,0.23,True,0.48617008611452817,0.6264501625787803,1.0627092312273898,1.0313246470674697,True,,,False,False,-0.13890165687301848
CHMI,1.0010115640261172,1.0309370937582922,2.773220782209806,2.69,,,0.07415245777263091,0.6250845165652466,1.045315032872147,1.0298567205725004,True,,,False,False,-0.06874811040959805
KRO,1.0057266970621772,1.0307219915632482,5.411290455707053,5.25,-0.63,False,-0.08104323472781372,0.4879227053140097,1.027883076399858,1.0304991379577497,True,,,False,False,-0.11159029811960897
AMTM,0.9934970931222867,1.0306006548433415,36.87489143029476,35.78,0.43,True,0.43302854442268335,0.7400409316268882,1.0809154884373144,1.0308567994639706,True,,,False,False,-0.14350847402400935
USB,1.029548600723037,1.030020843561391,57.79446953222965,56.11,,,0.2014397577849485,0.7614852809991074,1.0475326167662882,1.028898334200244,True,,,False,False,-0.04868365486844173
AVY,1.0294546346270435,1.0299253320577122,191.06144835002618,185.51,,,0.0693679770666078,0.48129560354087203,1.0288050764087737,1.0288063939671976,False,,,False,False,-0.028018747088270013
RJF,1.029354294710498,1.029823342214457,170.80649953968984,165.86,,,0.04656210720793963,0.18494143892917064,1.0125796948723198,1.0287082176261702,False,,,False,False,-0.009996283461858546
DUK,1.0292502162619004,1.0297175527007647,124.95622502023778,121.35,,,0.019141552756847036,0.99592622894934,1.055012643650084,1.0286063836881827,False,,,False,False,-0.04814941299797737
NDAQ,1.02924400444987,1.0297112387764351,99.76872192504881,96.89,,,0.08772894903761408,0.07325882802872685,1.0087991417973863,1.0286003058477975,False,,,False,False,-0.0035585653830905173
CTSH,1.029212067987078,1.0296787773482683,84.4954404691989,82.06,,,0.09016802882316055,0.1483236151603513,1.0048633308461987,1.028569058184891,False,,,False,False,-0.01041558673336318
MSCI,1.0291990534726736,1.0296655489130335,627.2928457087983,609.22,,,0.08438564414522176,0.9074460830278757,1.063026237387834,1.0285563243740776,False,,,False,False,-0.06989425579995012
KOP,1.0205535057223336,1.0292540319271863,30.321823780574913,29.46,0.04,False,0.009713263368589908,0.7296700931058608,1.0599627280714143,1.007757913044258,False,,,False,False,-0.09204304126827523
DOV,1.0284819791006057,1.0289366961805253,207.32045491341407,201.49,,,0.11183888517031293,0.3066452550279131,1.0161845857773393,1.0278547241740796,False,,,False,False,-0.019901667102464993
COR,1.028472116025496,1.0289266712118394,369.611038832717,359.22,,,0.14853628926411755,0.886798653929968,1.060904120590188,1.0278450740489977,False,,,False,False,-0.06910478869631753
FRT,1.028365185712555,1.0288179859302793,104.07522745670704,101.16,,,0.059731966171545414,0.42022627568690646,1.0253161400781932,1.0277404526187988,False,,,False,False,-0.017991640422542532
JKHY,1.0283423826111506,1.0287948086250098,184.37031765368803,179.21,,,0.051330457197633406,0.16107426477005038,0.9943174435547072,1.0277181419361505,False,,,False,False,-0.016478972915514256
ABNB,1.0282904007787386,1.0287419738207317,133.08834915318806,129.37,,,0.008788004023611462,0.1140441002133879,0.9913212627841216,1.0276672826780382,False,,,False,False,-0.011154084044523893
