symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev
NFLX,1.0216734909121177,1.1401409941262524,1269.6496096490532,1113.59
EVH,1.0273346712083158,1.1197947916170643,8.398460937127982,7.5
SMCI,0.9704852565953513,1.1167827840610633,53.51623101220616,47.92
BILL,1.038689240710626,1.0846858030776134,55.06949822225044,50.77
MANH,1.0289491371004884,1.082886773989945,210.81639716036253,194.68
XPO,1.0139501431403437,1.0825478426076467,135.80562685512928,125.45
TXN,1.0304397024306051,1.0758760167716792,185.25509132791544,172.19
CG,1.0470265444706857,1.0616562710635613,61.09831839970795,57.55
MDLZ,1.0450892174700932,1.0589289310484924,64.60525408326852,61.01
HTO,1.0443495727219745,1.0579712770167877,53.68146259583181,50.74
DIS,1.044085819779567,1.0570711121435936,119.48074780559038,113.03
COUR,1.0368379284290177,1.0561628497329048,11.153079693179475,10.56
WDAY,1.0375571645233292,1.0489028422352544,255.1770834589927,243.28
UTL,1.0426348058350459,1.0487929641307152,52.12501031729655,49.7
TCOM,1.043218861152263,1.0483335833196883,74.51555110236345,71.08
META,1.0463504892875013,1.0464597987437334,768.1014922779003,734.0
PFGC,1.047239740173878,1.0420042136416872,106.03434878017809,101.76
KO,1.0168307921602262,1.041994619627777,72.87710369676671,69.94
KO,1.0168307921602262,1.041994619627777,72.87710369676671,69.94
HLF,1.0182449518673065,1.0403274029877094,8.853186199425407,8.51
BA,1.0417586987859255,1.0402228990437177,226.5293407247504,217.77
ZM,1.0274369187271537,1.038754738321516,85.99850478563832,82.79
SBUX,1.031649017279367,1.0383443470696947,88.71614101363471,85.44
PRU,1.0352376343099408,1.0373949632793837,105.5653114633101,101.76
SSTK,1.0040215723659534,1.0350907253885098,26.19814625958318,25.31
MRVL,1.0107720002251535,1.0350450410147753,85.67067804479295,82.77
GDYN,1.017159282871669,1.0324933424124478,8.218647005603085,7.96
PG,1.0281396715792663,1.0323865522394617,156.05802963445024,151.162400649183
CVS,1.0019343703826953,1.0320942949783758,83.67188449389693,81.07
CVS,1.0019343703826953,1.0320942949783758,83.67188449389693,81.07
MA,1.0334330338692865,1.0313243293809045,591.7429604688815,573.77
AHL,1.0267221225894503,1.0270121123449598,37.722154886430374,36.73
UBER,1.0423263052204474,1.0260468386020136,97.0742914001365,94.61
CWT,1.0239481077296426,1.0235919904950859,51.036296646084985,49.86
CWT,1.0239481077296426,1.0235919904950859,51.036296646084985,49.86
MCD,1.0192108972826255,1.0213625467945013,313.5276609895081,306.97
DHR,1.0218942391513401,1.0194380409026196,227.05943485024045,222.73
DBRG,1.0096222944393665,1.0193614162506788,12.680856018158442,12.44
WMT,1.0088269085380106,1.0165897019575307,108.63277555118172,106.86
IMXI,1.0213582194597537,1.016272423947344,15.061157322899637,14.82
DDOG,1.0112494810043189,1.0150135972335814,158.9409791908065,156.59
SMP,1.036985250281657,1.01379693026268,41.96105494357232,41.39
WELL,1.0171787181334364,1.0129766225831947,178.34466417199727,176.06
UHS,1.015994574874661,1.012786014616426,211.29754622942494,208.63
ENOV,1.0163355522079474,1.012275207346637,32.93943524705957,32.54
PFE,1.0048881086713932,1.012220085143256,24.971469500484123,24.67
PEP,0.9947883249104977,1.0116935778565637,153.28169398104794,151.51
ALAB,1.0496848528966258,1.0114748785323258,165.51774912302977,163.64
CCJ,1.013213151074489,1.0096263954168876,87.1307579244774,86.3
CVX,1.0266092983777202,1.0095550084827636,158.05593212806147,156.56
