symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,pct_above_sma200,bb_percent_b,f10_over_ma20_x,f1_over_prev_a1_x,rule2_ok,spy_trend_value,spy_trend_bin,persist_2of3_ok,rule_4a,stop_loss_pct
SLP,1.0042708691963398,1.1410937693074001,20.20877065443406,17.71,-0.33,False,0.022961960668613113,0.6780018381359134,1.0389312214705324,1.1360613816541014,True,-0.0004060854809937453,<0,True,True,-0.0068875410943558535
MDB,1.0234051507174464,1.125683833507443,421.0282674084538,374.02,,,0.43198531139978713,0.576957093378366,1.0368519923175996,1.124706294347717,True,-0.0004060854809937453,<0,False,False,0.006905917609068668
DAVA,1.0134334100028521,1.120406900952868,7.04735940699354,6.29,,,-0.3949908028140774,0.7761510500807761,1.0571303393075138,1.1050057145735366,True,-0.0004060854809937453,<0,True,True,-0.016470927060620366
CVNA,1.004097561316088,1.1120024749504274,475.68129870954425,427.77,,,0.3442417892879499,0.7799148610338822,1.0590841661238806,1.11183016546164,True,-0.0004060854809937453,<0,True,True,-0.042423701894062193
DHR,1.0285594936781741,1.1098981820272393,243.57825502769796,219.46,0.23,True,0.1411021414405529,0.5896373403685868,1.0372336902273642,1.1087279873510518,True,-0.0004060854809937453,<0,False,False,0.040025420661234046
TWLO,1.0226081958914524,1.1079868607906338,137.04689481119348,123.69,-0.41,False,0.14526787317164902,0.6078284471257797,1.0486530552511772,1.1070567276041312,True,-0.0004060854809937453,<0,False,False,-0.06609980333479604
UIS,1.0200742673903687,1.0982860075368426,2.915949350010317,2.655,0.35,True,-0.2487743159892456,0.3595139943588631,0.9786706997853053,1.0758724542410785,True,-0.0004060854809937453,<0,False,False,-0.035286117765405134
SNPS,1.026859755730544,1.076533499798945,516.7360799034936,480.0,0.2,False,0.011536312124539982,0.4442694946403227,1.0203736236008236,1.0754642667708978,True,-0.0004060854809937453,<0,False,False,-0.025922412745684187
TXG,0.9949309885279243,1.0754337270898018,22.36902152346788,20.8,0.47,True,0.6791671331019815,0.7798460984858971,1.092344053299535,1.081115728245461,True,-0.0004060854809937453,<0,True,True,-0.27087244761947804
BA,1.0099310747991517,1.0722837535020073,250.93584399453977,234.02,0.2,False,0.16917313579642657,0.7290234772020572,1.0485083933226773,1.0718833774112386,True,-0.0004060854809937453,<0,True,True,-0.09873724999808264
BHVN,1.015029117926549,1.0711195781885134,12.960546896081013,12.1,0.23,True,-0.11615548448415813,0.6962544894817855,1.089258889446654,1.0546728203579612,True,-0.0004060854809937453,<0,True,True,-0.20348707768097452
UPWK,1.0238248684251956,1.0656198957680447,22.3993302090443,21.02,0.51,True,0.3280623770312614,1.0009791122715408,1.0932635482853457,1.0646783074788764,True,-0.0004060854809937453,<0,True,True,-0.09552744344675845
STZ,1.0145875124545367,1.0594101445013862,163.9437198615895,154.75,0.17,False,0.04506828685135256,0.794767896495344,1.0784848655153803,1.058831769190832,True,-0.0004060854809937453,<0,True,True,-0.14616609710401596
EFX,1.0059998523866316,1.0586781022149976,215.9703328518595,204.0,0.03,False,-0.10222887826953564,0.4857575334578012,1.0053712487255844,1.0521303244953162,True,-0.0004060854809937453,<0,False,False,0.01912546778499591
KNF,1.0087887014015813,1.0574130855257302,73.61709901430135,69.62,0.74,True,-0.08936311645731265,0.3356545456739762,0.9737260710721243,1.0478597170368162,True,-0.0004060854809937453,<0,False,False,-0.005082369799389808
DDI,1.028501262261494,1.0534361783218449,9.270238369232235,8.8,0.34,True,-0.04276877133105805,0.7057830308146897,1.0442397487166697,1.0231632213449715,True,-0.0004060854809937453,<0,True,True,-0.024637009941679056
MATV,1.0117037753479143,1.046486549487064,12.850854827701147,12.28,0.16,False,0.32121868878422855,0.5436593996119166,1.019625883897421,1.033932217584882,True,-0.0004060854809937453,<0,False,False,-0.04432182578445509
LKQ,1.0058592531845698,1.042231819216012,33.99760194282631,32.62,0.11,False,0.013070620951992629,0.7131125773701315,1.0388306202508741,1.035935935091821,True,-0.0004060854809937453,<0,True,True,-0.09381752742024507
SMCI,1.0137586566050831,1.0387790567754431,31.288025190076347,30.12,0.1,False,-0.2633253208002966,0.5524684761701222,1.024007108284421,1.024158901343774,True,-0.0004060854809937453,<0,False,False,-0.06652432441036615
CAL,1.0090808151141903,1.0382911006763624,12.812512182346312,12.34,0.08,False,-0.06888626166645861,0.3404372791519433,0.9770474840695704,1.0286015114833016,True,-0.0004060854809937453,<0,False,False,-0.0288726845348084
CON,1.0075124330834546,1.0362071897533198,22.371713226774176,21.59,0.38,True,0.06629488966876607,0.8549947698744769,1.0744009233653102,1.0281947615188534,True,-0.0004060854809937453,<0,True,True,-0.13241822394990044
CLS,1.0059163687248605,1.0348031169772722,310.34780281265375,299.91,0.26,True,0.40155937974006695,0.491209256179054,1.0052336745548038,1.0284915319889427,True,-0.0004060854809937453,<0,False,False,-0.0429355479908089
W,1.0095111768815885,1.0341692289252211,111.19387549403977,107.52,0.18,False,0.46600942729389283,0.4540742759176627,1.0022974381780958,1.033799257119218,True,-0.0004060854809937453,<0,False,False,-0.08039385805481114
GPCR,1.004633359229111,1.0332448565619847,90.04728924937697,87.15,0.16,False,1.6996154170735527,0.7250726480203412,1.1304520594729457,1.0283031269536167,True,-0.0004060854809937453,<0,True,True,-0.37360023271471143
CG,1.003599761014801,1.0329977848824328,61.46336820050475,59.5,-0.03,False,0.10544432685465788,0.2993627830879186,0.9744644100660297,1.029155408897738,True,-0.0004060854809937453,<0,False,False,-0.014534356844736585
NESR,1.0024757529755486,1.0329266567673447,20.317667338613674,19.67,0.45,True,0.9991513967417585,0.8398914069095668,1.1159384042563039,1.0302812633593577,True,-0.0004060854809937453,<0,True,True,-0.2775643909041132
MD,1.0161268329989368,1.0325987182057037,21.67941008872875,20.995,,,0.2506962971649709,0.3037716615698262,0.9948334291817524,1.0319764370615103,True,-0.0004060854809937453,<0,False,False,0.009766889717474525
CWAN,1.0294623713286275,1.0320717615962538,24.85228801923779,24.08,0.29,True,0.13601589386513746,0.4174454828660427,1.0288033456518033,1.030950205478466,True,-0.0004060854809937453,<0,False,False,-0.003505998215998396
ZM,1.000248829504041,1.0314031104287387,95.48729996349263,92.58,,,0.1802962486708375,0.9952646390301978,1.1063487369551392,1.0311370320363982,True,-0.0004060854809937453,<0,True,True,-0.1483536880301377
CDE,0.9969888062252298,1.0313934642645506,25.3619652862653,24.59,0.27,True,0.871103399600047,0.8174401510064068,1.1553373399355547,1.034623892857772,True,-0.0004060854809937453,<0,True,True,-0.3579492755651418
CRNX,1.0162125330453884,1.0312443762289536,53.500958238758116,51.88,0.35,True,0.38885216075990225,0.49122506634705976,1.0164965551597793,1.0141829524753172,True,-0.0004060854809937453,<0,False,False,-0.1401044275460801
TSLA,0.9858072794155781,1.0296928921853072,428.92887116871157,416.56,0.03,False,0.1564244800607122,0.4283296266919648,0.9793679201961608,1.0302557973563156,False,-0.0004060854809937453,<0,False,False,0.007537987247260292
KRO,0.9990696614480367,1.0260064974974556,5.514784924048824,5.375,-0.63,False,-0.035201174537700664,0.7108177172061327,1.0558653884834048,1.026042775991374,False,-0.0004060854809937453,<0,True,True,-0.20913215282061248
PG,1.0271787463005093,1.0256909435491441,153.61773261535532,149.77,0.15,False,-0.016187593657638,0.8464628344122922,1.0656087601197237,1.0246604297602815,False,-0.0004060854809937453,<0,True,True,-0.08739109395931366
AHL,1.0225471367711343,1.0233160738377163,38.195272455992765,37.325,0.39,True,,0.815191855912309,1.0251150030460088,1.0224592890449766,False,-0.0004060854809937453,<0,False,False,-0.007862468003135836
SBUX,0.9973077103221412,1.0232918477254542,96.06663866446563,93.88,0.1,False,0.11347684966848837,0.7940852381943505,1.049610369342762,1.023396740606717,False,-0.0004060854809937453,<0,True,True,-0.13232216201769942
PACS,0.9973610936609039,1.0225707195339921,34.93612863287884,34.165,0.3,True,1.0385004830018274,0.21845695946067087,0.9152651558894656,1.0226734546221408,False,-0.0004060854809937453,<0,False,False,0.0038280954552554203
SLB,0.9959182910155734,1.0217589698581455,49.49400449992857,48.44,0.25,True,0.3854469529923703,0.7921154640485496,1.075430593729775,1.021917978482011,False,-0.0004060854809937453,<0,True,True,-0.24337587628102764
