symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
CHA,1.0292535322186533,1.0337677044273152,13.325265710068095,12.89,,,0-1,True,-0.1258690047919896
RCKT,1.025833371877396,1.0298044892758207,3.995641418390184,3.88,,,0-1,True,-0.18698753967296555
KELYA,1.0253258009157664,1.0292166720847453,9.314410882366946,9.05,,,0-1,True,-0.06383952750879363
AAPL,1.0279209249191086,1.0283664376745139,266.3880420152061,259.04,,,0-1,False,0.007287178932911864
SLB,1.0258804068942324,1.0262925278654802,45.598177013063285,44.43,,,0-1,True,-0.20412419748311528
SNDX,1.0222858651252853,1.0256979973729279,21.939680163806926,21.39,,,0-1,False,-0.07131754057578665
WMT,1.0244255350592881,1.0248139282014004,115.87571086173234,113.07,,,0-1,False,-0.026730151553774006
AHL,1.0234470576416173,1.023819530137018,38.10656291169981,37.22,,,0-1,False,-0.006541057391690641
BHVN,1.0200746771126359,1.023140596527531,11.622877176552752,11.36,,,0-1,False,-0.12431466410351732
ZBH,1.0226722562148054,1.0230321434705927,96.24686405771337,94.08,,,0-1,True,-0.06390799418838655
CVNA,1.022438795716933,1.0227948945445993,452.66856442754874,442.58,,,0-1,False,-0.07258163662258865
MDB,1.021868176476042,1.0222150229444655,422.7063562879954,413.52,,,0-1,False,-0.02281541090689132
XPO,1.0218229441738873,1.0221690576582811,147.03901894414375,143.85,,,0-1,False,-0.06550268436321038
NX,1.018523365328243,1.0213474013386825,16.86244559610165,16.51,,,0-1,True,-0.11616212364753853
SBUX,1.0207841309771932,1.0211134283802406,90.04178211456961,88.18,,,0-1,True,-0.06514530885984549
SNPS,1.0205354326810476,1.020860709260664,525.222626307519,514.49,,,0-1,True,-0.14466592426442937
TEAD,1.0163393103871192,1.0188242156249074,0.6313653664227552,0.6197,,,0-1,False,-0.07254682434857207
MU,1.0183209038044585,1.0186104630757191,333.10599363502166,327.02,,,0-1,True,-0.3504744026486136
UIS,1.0159079491557579,1.0183260694731098,3.1873605974508337,3.13,,,0-1,True,-0.15835565772775528
PAR,1.0156944164461852,1.0180795006437857,37.86237662894239,37.19,,,0-1,True,-0.060727421991139674
ENOV,1.0153510994798132,1.0176831013748837,29.339803812637893,28.83,,,0-1,True,-0.1031546264132035
SHOP,1.0171002198542298,1.017370157301128,171.20305007063382,168.28,,,0-1,False,-0.05817617172560041
BRZE,1.0145642522743032,1.0167747485871703,30.69642965984667,30.19,,,0-1,False,0.01589318474399204
ASIX,1.0143857807344858,1.0165687470796252,18.481219821907587,18.18,,,0-1,True,-0.13261323405821845
IMVT,1.0141721875698326,1.0163222207515834,26.73943762797416,26.31,,,0-1,False,-0.07767523094970818
TWLO,1.0155784177726248,1.0158239589000955,139.60468667164014,137.43,,,0-1,False,-0.034440595333809276
UTZ,1.0129665497388485,1.014930985319439,9.966622275836892,9.82,,,0-1,False,-0.01844113670048242
BWMX,1.0122428101566758,1.0140960732027167,16.418215425151985,16.19,,,0-1,True,-0.21224970386934194
SSTK,1.012159719402834,1.0140002305701334,19.195024364692625,18.93,,,0-1,False,-0.04213233336107325
MATV,1.0115534176657426,1.0133009522299257,12.899321121886954,12.73,,,0-1,False,-0.06653959288816869
TNC,1.0111983085759417,1.0128914459010965,78.44844248503993,77.45,,,0-1,True,-0.05282506773700524
GOOGL,1.0125504269232903,1.012747642942355,329.58859291916,325.44,,,0-1,True,-0.07891142764216541
HAL,1.0112521639822816,1.0114287489759983,32.537662854557865,32.17,,,0-1,True,-0.18835889374789405
FLOC,1.0098711446566107,1.0113613658162075,19.74177386073237,19.52,,,0-1,True,-0.1011633423473326
LW,1.0086098718758965,1.0099078138311577,41.709192711226805,41.3,,,0-1,False,-0.24096601460224887
ATR,1.0079904981735632,1.0091942181282094,123.56574006761797,122.44,,,0-1,False,-0.031569385625877855
IMXI,1.0087956940103626,1.0089333880223754,15.608199512706149,15.47,,,0-1,False,-0.010253614513738074
ITGR,1.0086209008034213,1.0087558347289938,83.51489555721339,82.79,,,0-1,True,-0.140781865240155
HBM,1.007312492733237,1.008413222798844,21.287603133283596,21.11,,,0-1,True,-0.15600243124862934
AHCO,1.0069292232728517,1.0079718042319656,10.704660560943475,10.62,,,0-1,True,-0.08221589631609683
NESR,1.0067639133042645,1.007781429272465,17.79742004095173,17.66,,,0-1,True,-0.22150619966880325
ZTS,1.0067368349681196,1.0077502461018484,127.28571989018907,126.306811020441,,,0-1,False,-0.07391916086830408
LKQ,1.0066174426232646,1.0076127579504508,33.25122101236488,33.0,,,0-1,True,-0.11823164637804362
MDLZ,1.0065585644523787,1.007544957663452,54.397352264249776,53.99,,,0-1,False,-0.02986390710944864
KINS,1.00649255189188,1.0074689432941057,17.419138029555086,17.29,,,0-1,False,-0.10288431591658509
DAR,1.006479875749425,1.0074543467137251,38.59557602260281,38.31,,,0-1,True,-0.12032385038242532
CHE,1.0063115297040646,1.00726050145443,452.4412720433009,449.18,,,0-1,True,-0.06108228776997515
LNTH,1.0062879883961091,1.0072333951443166,68.34078586054189,67.85,,,0-1,False,-0.07880492950688589
CAL,1.0060884331526354,1.0070036277064325,13.936930207457024,13.84,,,0-1,True,-0.1167004614603474
BIIB,1.006805059820251,1.0069113775374448,187.28551622196474,186.0,,,0-1,True,-0.09727153183627757
DOX,1.0058459429328142,1.0067244434770035,84.63532396311169,84.07,,,0-1,True,-0.08175798444964777
SPB,1.00574299280062,1.0066059208825284,64.36238258122887,63.94,,,0-1,True,-0.08655227092662121
CWT,1.0057048283888517,1.0065619845646205,43.94649624609133,43.66,,,0-1,False,-0.02508291529825124
CSTM,1.0055443025733104,1.0063771866446956,20.379138029555087,20.25,,,0-1,True,-0.12577712748320746
HTO,1.0055320817431557,1.0063631183423385,50.84146473865494,50.52,,,0-1,False,-0.04947901833658863
EFX,1.005469910517733,1.0062915492373279,219.4017464802146,218.03,,,0-1,False,-0.023495099807218978
LFST,1.0054565248276592,1.0062761403236642,7.426317915588641,7.38,,,0-1,True,-0.09033163709394465
ARCO,1.0054280868493894,1.0062434041993713,7.959385327217028,7.91,,,0-1,True,-0.1217631058102151
UTL,1.0052991109003004,1.0060949381807442,49.519992857256234,49.22,,,0-1,False,-0.033165038399755264
PG,1.0044833703958416,1.0051560603857361,142.25973722639324,141.53,,,0-1,False,-0.02266506180226402
SLGN,1.0043862698510526,1.0050443176018147,42.292264884684364,42.08,,,0-1,False,-0.06568272723510482
STZ,1.004104893972043,1.0047205300607172,148.6584496277837,147.96,,,0-1,False,-0.09402903949831953
CDE,1.004024215017161,1.0046276954230504,19.71079538420025,19.62,,,0-1,True,-0.18022937289258345
COP,1.0036748946184388,1.0042257696663353,99.13716798146062,98.72,,,0-1,False,-0.09176036830985979
FSLR,1.0036558827877904,1.0042038959822162,247.29525142458056,246.26,,,0-1,False,-0.00904922568093447
TCOM,1.003541976035167,1.0040728454321202,77.13287598609546,76.82,,,0-1,True,-0.10230202311382364
CHMI,1.0032825183806868,1.0037743541521167,2.5696623466294186,2.56,,,0-1,False,-0.06665127504029722
CWAN,1.0031118393487246,1.0035780102431577,24.17619426675767,24.09,,,0-1,True,-0.13529570584104655
AMTM,1.0030481995644545,1.003504803554455,32.58380097141315,32.47,,,0-1,True,-0.14068503100037266
ASML,1.0029528124258547,1.0033950795695998,1198.3748114315645,1194.32,,,0-1,True,-0.1855750907396364
INSW,1.002784870075722,1.0032019028004993,54.684535721655216,54.51,,,0-1,True,-0.1708637119278441
CG,1.0019759994178956,1.0022716298237435,64.82692901699974,64.68,,,0-1,True,-0.13124007991999098
KRO,1.0014313444429075,1.0016453548964526,5.2285887525594825,5.22,,,0-1,True,-0.17731579198732128
CCJ,1.0013700581144112,1.0015748908039088,105.92656045142141,105.76,,,0-1,True,-0.21579907085759098
PRU,1.0013841736882887,1.0014056808493734,118.88688243043761,118.72,,,0-1,False,-0.054506624210929666
DBRG,1.0010938183252478,1.001257299496346,15.389324693258837,15.37,,,0-1,True,-0.18569026763897056
IBM,1.001085688830276,1.001102553055217,303.0537648608753,302.72,,,0-1,False,-0.03354461925759633
MD,1.0005159999373987,1.0005930696943373,22.25318987000206,22.24,,,0-1,False,-0.048189778506100844
W,1.0001787915255067,1.0002054854859033,113.47331232837574,113.45,,,0-1,True,-0.17831860582991688
TX,0.9995170968323973,0.9994450531626462,40.32760789511278,40.35,,,0-1,True,-0.08324401654407054
HLF,0.9987808050698198,0.9985990689904436,14.649448342089807,14.67,,,0-1,False,-0.15050920594906536
TXG,0.9985330403929809,0.9983144342529342,19.2574854367391,19.29,,,0-1,True,-0.25089566794594576
DDL,0.9974980400364228,0.9971256422503229,2.851779336835923,2.86,,,0-1,True,-0.3141521412115349
PACS,0.9956800872391403,0.9950384468583394,41.15479016206092,41.36,,,0-1,True,-0.2339216084430431
TSLA,0.9854731514933252,0.9852510759297299,429.37241889017633,435.8,,,0-1,False,-0.028451254783306568
ERIE,0.9840280420547186,0.9816875439791147,280.1343575498802,285.36,,,0-1,False,-0.03373954025685311
