symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
CRNX,1.026062841268853,1.0300702667952712,43.95309828415422,42.67,,,<0,False,-0.06347167613403193
UHS,1.0291040662637811,1.0287097016324496,231.50083125536642,225.04,,,<0,True,-0.09043816347912836
AHL,1.0258753365513127,1.0262873747132417,37.870004126918616,36.9,,,<0,False,-0.006385229965978012
IMCR,1.0225012059965917,1.0259471453739204,36.88279987619244,35.95,,,<0,True,-0.1503516179691894
TX,1.0232443640826974,1.0236135423608133,37.187879993968345,36.33,,,<0,False,-0.0635711843248189
KOP,1.0217877822081083,1.0223651502192848,29.587247447346105,28.94,,,<0,False,-0.0747187175268631
CRTO,1.0191945801644948,1.0221231710126313,21.22949826193235,20.77,,,<0,False,-0.0393935410467533
IMVT,1.018577412186606,1.0214098612815377,24.2482701068237,23.74,,,<0,True,-0.2357487065890732
WELL,1.0210307131578649,1.0213639990983039,197.96077030523324,193.82,,,<0,True,-0.12046498431835684
BWMX,1.0179910011397364,1.0207322218571113,14.392324328185268,14.1,,,<0,False,-0.11610204880014285
DDOG,1.0200346055229952,1.0203517909126458,188.7752848367486,185.01,,,<0,True,-0.2658750716166852
BRZE,1.0166375387865962,1.0191686544348741,29.29090712845828,28.74,,,<0,False,-0.061029844156404334
FLOC,1.0165392503569153,1.0190551328430093,16.814409691909653,16.5,,,<0,False,-0.1146304138823675
AENT,1.0164837463883696,1.0189910281067838,6.50116275932128,6.38,,,<0,False,-0.15962977212565177
DAVA,1.0157490780437544,1.0181426175581418,6.679015571181409,6.56,,,<0,False,0.03569753889350302
IDYA,1.0145589637723555,1.016768644153938,32.67894422310757,32.14,,,<0,True,-0.122636007358782
GDYN,1.0140658846993558,1.0161995332941702,8.312512182346312,8.18,,,<0,False,-0.08454479183454533
MPAA,1.0140596792783307,1.0161923715448076,13.301958143521531,13.09,,,<0,False,-0.04205647424225456
PAR,1.0138378346537746,1.0159363467891256,39.51992389009698,38.9,,,<0,False,-0.16103552105779062
HLF,1.0137648930446637,1.0158521706039059,9.376315534674053,9.23,,,<0,False,-0.18209317399122082
ENOV,1.0137306599241545,1.0158126654801136,30.464221837748607,29.99,,,<0,False,-0.04363260078378983
IMXI,1.0153005230463008,1.0155416170730394,15.334678417802893,15.1,,,<0,False,-0.02893363117584624
CPRX,1.0134217105088446,1.0154561552284551,23.538273678195587,23.18,,,<0,True,-0.13538172914528834
ARDT,1.0124774961933678,1.0143667892028774,9.139444770717924,9.01,,,<0,False,0.18890591046215444
AAPL,1.013956669207056,1.014176292139956,276.2717637418454,272.41,,,<0,False,-0.049499952280290915
AHCO,1.0121467412217777,1.0139852608519488,9.318524547229408,9.19,,,<0,False,-0.05778886504838765
TXO,1.0120047193640744,1.0138214491515072,13.747418850494437,13.56,,,<0,True,-0.087528346006841
UPWK,1.0119954843624128,1.0138107975015962,16.707601942826305,16.48,,,<0,False,-0.06777179231142405
PEP,1.0228127573041539,1.0132361006717945,147.78048528298123,145.85,,,<0,False,-0.056189561117000575
CWAN,1.0105899294091147,1.0121899734842386,19.484656989571594,19.25,,,<0,True,-0.1594405100653412
KNF,1.0104457887727727,1.0120237953660842,70.45709663338678,69.62,,,<0,False,-0.18125227691032986
LFST,1.0103680276067692,1.0119341483666926,6.476378549546833,6.4,,,<0,True,-0.3409862046624379
DAR,1.0098703561050013,1.0113604568798096,35.144775876573384,34.75,,,<0,True,-0.12179974098651358
MAX,1.0075343577674767,1.0086687719932672,12.527666148156378,12.42,,,<0,False,-0.15936455152984075
TEAD,1.00735398694635,1.0084610154893752,0.7904317439405724,0.7838,,,<0,False,-0.23005368357841816
CCJ,1.00838083868305,1.0076638233709796,85.40958566892424,84.76,,,<0,False,-0.08510826133383786
CHE,1.0073887077455608,1.0071034815428086,438.6539924207857,435.56,,,<0,False,-0.025557437652193427
ITGR,1.0061703949663965,1.007097996687935,69.9832397898446,69.49,,,<0,False,-0.3446550549924484
SPNT,1.0061253605255922,1.0070461447636825,20.473248123045664,20.33,,,<0,True,-0.15215091561839378
CLS,1.0056409546120502,1.0064884517718322,312.8971298868272,310.88,,,<0,False,-0.15732699849360643
TBLA,1.0052540161996706,1.006043030390089,4.034232551864256,4.01,,,<0,True,-0.24594987488478126
SPGI,1.0067237990334388,1.0057814305817143,496.75544856430867,493.9,,,<0,False,-0.03922946654237469
MATV,1.0117984123344828,1.0055327987063365,12.82054318350579,12.75,,,<0,True,-0.2549138704730938
XPO,1.0044530296315939,1.0051211440494865,134.4349530166188,133.75,,,<0,False,-0.08656794057743389
TWLO,1.0043426200804932,1.0049940867370275,125.98605871335376,125.36,,,<0,False,-0.17974870785674535
NRDS,1.0041784519063672,1.0048051727225802,14.047176314661671,13.98,,,<0,True,-0.2740452248519901
TSLA,1.0043178365591394,1.004385126309879,406.1231258233996,404.35,,,<0,False,0.011927814843759599
HRTG,1.0037348668111266,1.004294770295365,31.27373914699767,31.14,,,<0,True,-0.36719175037773255
W,1.0032110062422852,1.0036920875691884,102.31637140680307,101.94,,,<0,False,-0.2446073958432723
FSLR,1.0028388593775621,1.0032640032856195,253.90605395152457,253.08,,,<0,False,-0.14018615235657084
SPB,1.0099042720380886,1.003166821522023,57.30088884533795,57.12,,,<0,True,-0.09594875735516373
SLVM,1.0103380962575421,1.0024875954419208,44.96156865557015,44.85,,,<0,True,-0.14538252686664477
ZBH,1.0037829354413406,1.0017021138366164,90.06303705505017,89.91,,,<0,False,-0.069590553859609
ARCO,1.0084466783268107,1.0013054501889262,7.299516731877272,7.29,,,<0,False,-0.07015352681252607
LKQ,1.0096570830789278,1.0006764219996627,30.570664692089697,30.55,,,<0,False,-0.03570366565087146
CVE,1.0086820829911365,1.0005772311030001,18.140465199897392,18.13,,,<0,True,-0.11639782183253722
AII,1.0000427722470056,1.0000491572376344,24.961226964651356,24.96,,,<0,False,-0.11014676713732419
MD,0.999446553624097,0.9993639924053452,23.13527642418374,23.15,,,<0,True,-0.3610687693761585
IBM,0.9985804232776622,0.9985584287419467,305.24932608212566,305.69,,,<0,False,-0.07853154631919113
RCI,1.00286911193908,0.9934669845419052,38.1193281968729,38.37,,,<0,False,-0.06372357232291526
LW,0.9893238892221796,0.9891600333237278,56.39201349978572,57.01,,,<0,False,0.0041901182089478795
INSW,1.0035904413145256,0.9869878621884407,53.277604800932025,53.98,,,<0,True,-0.17454138331126146
ERIE,0.8464306264357916,0.8401151321040625,240.7601945583822,286.58,,,<0,False,-0.08232800894210623
