bin,count,mean_f10_vs_a1_pct,trend_7d
<0% (F10/C1),18,-3.79477424532921,
0-2% (F10/C1),33,0.6821462020817968,
2-5% (F10/C1),34,4.434759096963408,
5-10% (F10/C1),40,7.724135335460663,
10-20% (F10/C1),28,15.3204442715482,
>20% (F10/C1),30,31.654009925857036,
