symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
LVO,1.02889700585296,1.0333543788717794,5.321775051189664,5.15,,,<0,True,-0.19984137981048677
SBUX,1.029980121877424,1.0304594652801513,87.9497153616609,85.35,,,<0,True,-0.03972212887225968
CHA,1.0261573502592702,1.0301797349225168,14.061953381692355,13.65,,,<0,False,-0.10231547807937025
KELYA,1.025154919799834,1.0290187950306644,9.343490658878432,9.08,,,<0,True,-0.10826353722659887
CLDX,1.024985990539477,1.02882318814751,28.302925905938004,27.51,,,<0,False,-0.12209181461067398
GOOGL,1.0266049320782227,1.0270288944024513,317.64976674973417,309.29,,,<0,False,-0.09617499406766938
FSLR,1.0253948758737392,1.0257990707867213,261.3736032364566,254.8,,,<0,False,-0.0437829619778386
AHL,1.0249598339297543,1.0253569333120358,37.95871367121157,37.02,,,<0,False,-0.004950020816910206
TWLO,1.0248135776629625,1.0252082929478648,136.27068629863018,132.92,,,<0,True,-0.11672484306733921
BIIB,1.0248120099387439,1.0252066996721083,178.48848641291406,174.1,,,<0,False,-0.05427667416769244
IMCR,1.0213706834415177,1.0246393173193251,37.70672687735116,36.8,,,<0,False,-0.04580844517588323
ASIX,1.0191032603682273,1.0220176172098931,16.65888716052126,16.3,,,<0,True,-0.14929731468076513
UIS,1.018803187250996,1.021670792050378,2.9934954207076077,2.93,,,<0,True,-0.20362853608522913
PFE,1.0029000611533492,1.0201544319296592,25.93619426675767,25.4237921779141,,,<0,True,-0.047271632516916684
PMTS,1.015942769998564,1.0183662790199959,17.99453215028333,17.67,,,<0,True,-0.435349142911284
MNKD,1.0156896303333547,1.0180739742413367,6.04735940699354,5.94,,,<0,True,-0.19616720097540352
IMVT,1.0140026473213313,1.0161265509153268,26.846063475182937,26.42,,,<0,True,-0.18342799832555168
WMT,1.0156839989421111,1.0159312303050043,118.55917457659402,116.7,,,<0,True,-0.15161691297264013
CBZ,1.0137287944217477,1.0158105126963626,54.29507190362058,53.45,,,<0,True,-0.10634441655871307
VERA,1.013558703951395,1.0156142338914873,50.577588847796065,49.8,,,<0,True,-0.5696755538889784
NESR,1.0129703317562087,1.0149353487614536,15.112387343058046,14.89,,,<0,True,-0.1020242349953584
MU,1.0120820963311588,1.0139106968928442,244.39894738049733,241.045831875987,,,<0,False,-0.14748873338685553
MPAA,1.0120537287672415,1.0138779770841322,13.9610997444485,13.77,,,<0,False,-0.09886955503807893
TEAD,1.0119362710402273,1.013742501561293,0.700090571578229,0.6906,,,<0,False,-0.19535241403151637
