symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
PFE,1.0294486427539575,1.0471849443356156,26.47922370279837,25.2861004601227,,,<0,True,-0.08308226939052099
PG,1.0295517679629473,1.0372736761471768,152.70106732432816,147.213865381716,,,<0,False,-0.02266546636888822
BHVN,1.0292923530424627,1.033812712570298,9.800544515166425,9.48,,,<0,False,-0.5469337854891874
PRU,1.027075841506366,1.027507509069134,110.93998575419438,107.97,,,<0,True,-0.06531110611977808
XPO,1.0259871584012923,1.0264010230365368,145.47181699496835,141.73,,,<0,True,-0.11388790608376642
AHL,1.0253405742501946,1.0257438831779688,37.921751361089505,36.97,,,<0,False,-0.007278229368249178
JANX,1.0221617419362157,1.0255543949438974,35.5764819606038,34.69,,,<0,True,-0.2865353399260191
KO,1.0243416582909657,1.0247286855041806,74.15658575541322,72.3670438862821,,,<0,True,-0.07120935640956982
KOP,1.0205532922995821,1.0236940064340048,30.321954110105484,29.6201344537815,,,<0,True,-0.10012549657318048
PAR,1.0195452740175721,1.0225285543012097,34.847773130585225,34.08,,,<0,False,-0.09166716484442783
RCI,1.0219405588993695,1.0222885784505575,39.63039679010594,38.7663499578291,,,<0,True,-0.05458330026169955
TX,1.0214839570432097,1.0218245793361553,37.35790662052984,36.56,,,<0,True,-0.06028899856303371
IMVT,1.0186534756685302,1.0214977667289054,24.209497071475056,23.7,,,<0,False,-0.05407027434803813
ALK,1.0176712889837127,1.020362821960263,43.37562356153077,42.51,,,<0,True,-0.10602110112265217
PACS,1.0200339456596987,1.0203511203940456,32.814492031872504,32.16,,,<0,True,-0.940785539959614
IMCR,1.0173999936232003,1.020049391231644,40.93458207012587,40.13,,,<0,True,-0.26016732271064846
DAVA,1.0172157731207248,1.01983657362206,6.4657638767638606,6.34,,,<0,False,-0.22509121851926162
PEP,1.0187909736605711,1.0190881015803526,149.33978454045243,146.54256517063,,,<0,False,-0.04496293358822023
HBM,1.0165457993629163,1.0190626967381968,16.906250138886683,16.59,,,<0,True,-0.12495352184486974
QUAD,1.0159571688100906,1.0183829062439351,5.794598736527991,5.69,,,<0,True,-0.0867233866637146
FLOC,1.0158965490591467,1.0183129052441005,17.056741162838684,16.75,,,<0,False,-0.08006910311423698
NESR,1.0154824947174794,1.0178348076107635,14.249687306550689,14.0,,,<0,True,-0.14382270132899144
GOOGL,1.0173528603214048,1.017626854968356,325.37191261162775,319.735972987609,,,<0,True,-0.17901663916728705
CVE,1.0172952504449118,1.0175683197470053,17.72253692086431,17.4165572737864,,,<0,False,-0.06519391327075574
MU,1.0139080434162602,1.0160173709454918,233.8568002115821,230.170080649269,,,<0,False,-0.10616107625818771
ENOV,1.013305339304991,1.0153218779458189,30.77440612053777,30.31,,,<0,False,-0.11475261214095833
IMXI,1.0142242066939808,1.0144480996008816,15.379033189949366,15.16,,,<0,False,-0.018403076105075744
ARDT,1.0123049172453276,1.0141677133775218,9.178217806066572,9.05,,,<0,False,-0.3295404217257486
MATV,1.0119494867066818,1.0137577442486756,12.772461847971211,12.5991262907069,,,<0,True,-0.20488758495877735
CAL,1.0119430709399075,1.0137503444230946,11.899530634642474,11.738127340824,,,<0,True,-0.19480910500185222
GDYN,1.011769701012464,1.0135503881623087,8.787481865367216,8.67,,,<0,False,-0.10846624054730691
BIIB,1.0126849817103534,1.0128843390131546,184.28417664005332,181.94,,,<0,True,-0.21231002294104295
TEAD,1.011000321277408,1.0126631488812465,0.7167629767781463,0.7078,,,<0,False,-0.5868932078037801
AHCO,1.0104541599814296,1.012033446242475,9.725641418390184,9.61,,,<0,False,-0.10389140101301608
IDYA,1.0102719466678731,1.011823384286675,36.304223028205904,35.88,,,<0,True,-0.19495844826768882
CON,1.0098345838014116,1.0113192235975856,21.001811920469994,20.7667484513543,,,<0,True,-0.11139947604206757
VCEL,1.0096584718038417,1.0111162328767154,40.818762321232995,40.37,,,<0,True,-0.13634364948471323
LFST,1.0094664552676618,1.0108949223996058,6.631470690941413,6.56,,,<0,True,-0.2818729213823902
MRVL,1.0088952903594681,1.0102366959701452,88.55411717585385,87.6568011527378,,,<0,False,-0.12847542866615547
KNF,1.0082387868749563,1.0094802617935286,74.73182378057491,74.03,,,<0,True,-0.17737491807885197
SPB,1.008082742492464,1.0093004867082398,60.18458802241234,59.63,,,<0,True,-0.14959659282130067
UAL,1.008055904018349,1.0092695675747096,102.53169536991476,101.59,,,<0,True,-0.12801918607551288
DAR,1.0080265567748512,1.0092357585095144,36.93802876144823,36.6,,,<0,True,-0.1532003267346066
AAPL,1.0089447621005252,1.0090848107454269,280.07148922239327,277.55,,,<0,True,-0.04633228223443053
AMZN,1.007730439111313,1.0088946370529894,231.19829502706307,229.16,,,<0,False,-0.06897612054890445
ATR,1.0076075336628212,1.0087530613707218,124.89371652830907,123.81,,,<0,True,-0.09116773606995565
CHMI,1.0070918699354743,1.0081591212431709,2.2894722987325995,2.27094339622641,,,<0,False,-0.06025767278239014
DDOG,1.0069097007832184,1.007949321170788,159.65917247345283,158.4,,,<0,False,-0.1022538091309928
MAX,1.006650204978869,1.0076504854731532,12.847543689782702,12.75,,,<0,False,-0.11074673537281332
SLGN,1.0065389907755309,1.0075224181495444,39.64595619199855,39.3499494183106,,,<0,True,-0.05497194799173222
ZTS,1.0065173287768225,1.007497474041358,128.09646697271089,127.143214026016,,,<0,False,-0.16095582203449332
FSLR,1.0073567293936745,1.007471729991398,274.2438796209584,272.21,,,<0,False,-0.12090702437873557
HRTG,1.0064099183545354,1.007373791755172,28.83103792003302,28.62,,,<0,False,-0.2094217173622328
CWAN,1.0063440818547986,1.0072979834876945,21.8885851811876,21.73,,,<0,True,-0.29063627488298327
UHS,1.0067073261777442,1.0068121066384008,245.6381943873398,243.976202478822,,,<0,True,-0.12302756499612333
UPWK,1.0058835426150001,1.0067677314783612,19.71251218234631,19.58,,,<0,True,-0.22872703566837105
SPNT,1.0051860688487135,1.0059648185989176,21.054843653275345,20.93,,,<0,True,-0.12541806020066892
AII,1.0050950791428879,1.0058600860551838,21.11300320629831,20.99,,,<0,False,-0.08953638068626435
UTL,1.0046007661733791,1.005291163142766,50.58625132934398,50.32,,,<0,True,-0.07507215106454557
TBLA,1.004553740756531,1.0052370442435872,4.1214718813987075,4.1,,,<0,True,-0.1731254510797724
AVGO,1.003956992626241,1.0045503465226333,398.62024933825836,396.814605378544,,,<0,True,-0.17867928125006316
TWLO,1.0039399331622947,1.0045307174355198,127.58544642148537,127.01,,,<0,False,-0.09728850184710836
WELL,1.004294771151236,1.0043616998864375,207.14960060157776,206.25,,,<0,True,-0.14081974932444763
CLS,1.0035649161029727,1.004099237788959,333.60193076300374,332.24,,,<0,False,-0.1543402538406129
SBUX,1.0026525623635345,1.0030497218266083,86.96441088236695,86.7,,,<0,True,-0.08441838933490853
KRO,1.0020926835415076,1.002405813041872,5.112269646513547,5.1,,,<0,True,-0.17050152697242538
NRDS,1.0019666176177873,1.002260841240046,15.094048269075094,15.06,,,<0,True,-0.254137983432261
ZBH,1.001398005434368,1.0016070231372662,97.44916185947696,97.2928100626167,,,<0,True,-0.15131874352776564
HLF,1.0013202371166277,1.001517609951076,13.360244916747353,13.34,,,<0,True,-0.5128868869530818
W,1.0003936284667667,1.0004524125546976,112.60091903303122,112.55,,,<0,True,-0.16674799279561148
IBM,1.0000695390080734,1.000079920028575,303.23423255186424,303.21,,,<0,False,-0.04795053884480971
TXG,0.9992597140810521,0.9991493045083941,18.73404945953239,18.75,,,<0,True,-0.37831773835306426
MD,0.9980563567638212,0.997766874151931,24.395400073014713,24.45,,,<0,True,-0.24689635763152828
TSLA,0.9907109380901584,0.9905681675270013,422.55656890366816,426.58,,,<0,False,-0.10599816111530969
ERIE,0.9837555580511363,0.9813758864436701,287.2884309701098,292.740462587879,,,<0,False,-0.06334300584520158
LW,0.9785846398549028,0.9782595810456789,58.31405362613292,59.61,,,<0,False,-0.08862648376463378
