symbol,actual1_T
AAPL,276.97
ACCO,3.45
ADV,0.9152
AENT,6.58
AHCO,9.68
AHL,36.92
AII,20.89
ALAB,144.78
ALIT,2.20266666666667
ALK,41.26
AMTM,30.0
AMZN,229.67
ARCO,7.14991666666667
ARDT,9.13
ASIX,15.17
ASML,1003.22
ATR,123.44
AVGO,384.298431745104
AVNW,21.59
AXON,528.89
BA,182.44
BHVN,9.41
BIIB,181.96
BILL,49.49
BMRN,56.29
BRZE,28.32
BTM,1.4
BWMX,14.38
CAL,11.5889138576779
CBZ,49.22
CCJ,87.1786903377346
CDE,15.07
CG,52.64
CHA,13.3082593856655
CHE,440.7
CHMI,2.21320754716981
CIVI,27.5177328646749
CLDX,26.44
CLS,327.75
CMPS,5.2
CON,21.0957463864934
COP,86.62
COUR,7.9
CPRX,23.59
CRM,233.742892986301
CRNT,2.0
CRNX,44.71
CRTO,19.85
CSTM,16.1
CTRA,25.84
CVE,17.297537520207
CVNA,351.23
CVS,77.8438970544124
CWAN,22.13
CWT,45.7
DAR,35.23
DAVA,6.35
DBRG,9.38388273615635
DDI,9.25
DDL,1.76
DDOG,158.99
DHR,230.449819632327
DIS,102.613465480043
DOX,75.9130903167689
DUOL,175.76
DVN,35.5838890414721
DXCM,61.69
EEFT,72.82
EFX,214.88
ENOV,30.43
ERIE,294.123378720958
EVH,4.31
FANG,147.02
FINV,5.24
FLOC,16.54
FSLR,260.36
GDEV,20.65
GDYN,8.74
GE,293.101350259665
GOOGL,323.223638390724
GPCR,34.17
HAL,25.5315923104824
HBM,15.76
HLF,11.83
HQY,105.44
HRTG,28.82
HTO,46.06
IBM,304.48
IDYA,35.49
IMCR,39.87
IMVT,23.95
IMXI,15.12
INSW,52.9209368797142
ITGR,71.43
JANX,34.74
KELYA,8.53
KINS,15.17
KNF,74.63
KO,72.0989442451007
KOP,29.8096235294118
KRO,4.92
LFST,6.63
LKQ,29.75
LNTH,59.06
LVO,4.57
LW,59.01
MA,545.645189708714
MANH,176.65
MATV,12.5197617156473
MAX,12.49
MD,24.65
MDB,331.75
MDLZ,56.0097533591018
MDXG,6.95
META,635.704571820967
MNKD,5.36
MPAA,13.37
MRVL,83.3698919308357
MSFT,476.99
MTDR,41.23
MU,224.442318284463
NESR,14.35
NRDS,14.67
NVDA,177.810303724303
NX,12.4679318885449
PACS,31.78
PAR,34.12
PEP,144.690729808628
PFE,25.2959355828221
PFGC,96.59
PG,147.452187996836
PMTS,13.17
PRCT,32.27
PRU,108.35
QUAD,5.61
RARE,33.525
RCI,38.0732096009841
RCKT,3.1
SBUX,85.91
SHOP,157.37
SLB,35.6295757896128
SLGN,39.2803034901366
SLP,17.13
SLVM,47.58325547747
SMCI,32.48
SMP,38.25
SNDX,19.45
SNPS,401.61
SPB,58.86
SPGI,494.19
SPNT,20.92
SPRY,9.28
SSTK,20.8401234567901
STZ,131.314470052
TBLA,4.06
TCOM,70.3
TEAD,0.6408
TNC,73.3490713507625
TRVG,2.79
TSLA,419.4
TWLO,128.54
TX,35.86
TXG,19.07
TXO,12.1
UAL,98.91
UBER,83.69
UHS,243.536569711639
UIS,2.54
UPWK,19.69
UTL,50.18
UTZ,9.3336224149433
VCEL,42.54
VERA,29.43
W,109.79
WDAY,233.69
WELL,204.59
WMT,106.784966006756
XPO,139.99
ZBH,96.8140755794793
ZM,86.34
ZTS,127.342357598772
