bin,count,mean_f10_vs_a1_pct,trend_7d
<0%,34,-1.3460711613598637,
0-2%,42,0.9904001986146288,
2-5%,28,3.483843929819868,
5-10%,34,7.0163828397221275,
10-20%,23,14.352360530952911,
>20%,23,37.05836931974444,
