symbol,forecast1_T,forecast10_T,consensus1_T,actual1_T
AAPL,0.005906342528760433,239.7007579244774,0.005906342528760433,
ACCO,0.005906342528760433,5.18075792447739,0.005906342528760433,
ADBE,0.0011001118691638112,384.8313137489881,0.0017522536218166351,
ADV,0.0011001118691638112,1.8771546602434883,0.005906342528760433,
AENT,0.005906342528760433,7.582664918017175,0.005906342528760433,
AHCO,0.0,9.271776241646958,-0.0029050474986433983,
AHL,0.005906342528760433,37.699977500357136,0.005906342528760433,
ALAB,-0.003371075727045536,243.2804138029555,-0.003371075727045536,
ALIT,0.0011001118691638112,4.488580538404152,0.005906342528760433,
ALK,0.0,57.6717690989032,-0.003053046762943268,
AMRK,-0.002931240014731884,24.320847684957382,-0.002931240014731884,
AMTM,0.0011001118691638112,25.70286668068761,-0.0036947987973690033,
AMZN,0.0011001118691638112,236.42275944032636,0.005906342528760433,
ARCO,0.0,6.931592554086444,-0.0028971899300813675,
ARDT,0.005906342528760433,14.422748924620242,0.005906342528760433,
ASIX,0.0011001118691638112,21.68683743115189,0.005906342528760433,
ASML,-0.0013680214591502474,740.5717511626799,-0.0035955188795924187,
ATR,0.0011001118691638112,143.9117967571943,0.005906342528760433,
AVGO,0.0011001118691638112,320.11343562006954,0.005906342528760433,
AVNW,0.0011001118691638112,25.012460159362547,0.005906342528760433,
AXON,0.0011001118691638112,767.9597514325169,-0.0037240171805024147,
BA,0.0011001118691638112,229.70320796495292,0.005906342528760433,
BABA,0.005906342528760433,176.08988337486707,0.005906342528760433,
BHVN,0.0,17.16316725131347,-0.00407992210239172,
BIIB,0.0011001118691638112,149.85847216710846,-0.003261687234044075,
BILL,0.0,46.53876351169029,-0.0030534835532307625,
BMRN,0.0011001118691638112,64.80948211139506,-0.0029149381443858147,
BRZE,0.0011001118691638112,31.714858811764895,-0.0026121316477656364,
BTM,0.0011001118691638112,4.541294582625673,0.005906342528760433,
BWMX,0.0011001118691638112,14.858904184060568,-0.0029868343845009804,
CAL,-0.0030163489282131195,15.08392342978683,-0.0030163489282131195,
CBZ,0.0011001118691638112,63.64856855446739,-0.002993847243487835,
CCJ,0.0,77.49195576260695,-0.0035029053688049316,
CDE,-0.0036576008424162865,13.710612291868383,-0.0036576008424162865,
CG,-0.0029050419107079506,63.52416834653418,-0.0029050419107079506,
CHE,0.005906342528760433,490.55927175759115,0.005906342528760433,
CHMI,0.0,2.9143550102379328,0.005906342528760433,
CIVI,0.005906342528760433,36.53963135505785,0.005906342528760433,
CLDX,0.0,24.611203155505468,0.005906342528760433,
