symbol,forecast1_T,forecast10_T,consensus1_T,actual1_T
AAPL,269.29593009280507,264.12390398565105,269.29593009280507,269.7
ACCO,4.074477455307497,5.269467468770337,4.074477455307497,3.915
ADV,1.4315731599729042,1.7958375779749527,1.4315731599729042,1.36
AENT,6.59724973721779,7.599117196552435,6.59724973721779,7.02
AHCO,9.494201116945447,10.390460905382454,9.494201116945447,9.17
AHL,36.81045111342916,37.773902120601264,36.81045111342916,36.71
AII,23.77612765689264,24.07594224694846,23.77612765689264,23.33
ALAB,168.4350938219868,173.45725333724863,168.4350938219868,173.62
ALIT,3.0833883445570245,4.156913183917715,3.0833883445570245,2.865
ALK,43.047304810374044,49.76134597069888,43.047304810374044,41.775
AMRK,27.52,27.878273678195583,27.52,27.12
AMTM,21.904070447697304,23.606190139839047,21.904070447697304,21.47
AMZN,229.5022006460058,239.05173525023412,229.5022006460058,230.3
ARCO,7.5945926829394885,8.267072943286614,7.5945926829394885,7.375
ARDT,15.168953581151515,16.130407652259485,15.168953581151515,15.01
ASIX,19.691639200466454,21.842079133664548,19.691639200466454,19.42
ASML,1058.6963073846698,1030.9417363216457,1058.6963073846698,1070.84
ATR,128.24092433043987,140.51448830177299,128.24092433043987,124.29
AVGO,375.1728885729518,377.61924021047287,375.1728885729518,385.98
AVNW,24.406820727370214,26.964070133807397,24.406820727370214,24.66
AXON,755.8305844612187,789.9227561070459,755.8305844612187,759.44
BA,223.57568798374038,231.05352748369074,223.57568798374038,213.71
BHVN,17.2,18.078199949207153,17.2,18.11
BIIB,149.13,149.84194623894857,149.13,147.86
BILL,50.42541263484978,53.15485055792765,50.42541263484978,49.15
BMRN,53.54884498388157,64.26173937715275,53.54884498388157,51.86
BRZE,27.980748126743126,32.354131640767605,27.980748126743126,27.14
BTM,2.82,2.9635548642085046,2.82,2.67
BWMX,14.979606650013531,15.931724734528023,14.979606650013531,14.19
CAL,12.5,12.699381755845145,12.5,11.79
CBZ,52.30748084516381,63.39722484563737,52.30748084516381,51.3
CCJ,107.54144707974977,102.66232063776765,107.54144707974977,106.63
CDE,18.28,18.335213409310963,18.28,18.25
CG,57.773487455969445,60.669555602292036,57.773487455969445,57.59
CHE,439.4228831038508,475.3307999873018,439.4228831038508,465.45
CHMI,2.38,2.429692068379867,2.38,2.325
CIVI,28.261056158066495,31.682380279678096,28.261056158066495,28.77
CLDX,27.08976902717957,34.04559423659942,27.08976902717957,25.99
CLS,328.37812551851385,307.4723386136728,328.37812551851385,337.83
CMPS,6.588686543563381,8.909821867906858,6.588686543563381,6.33
