symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev
ALAB,0.9955273430984527,1.556396991894028,243.2804138029555,156.31
NX,1.0120559959523663,1.3543492355953772,20.342325518642564,15.02
CIVI,1.045928101717127,1.3404120086228117,36.53963135505785,27.26
MAX,1.0401350578388142,1.2931423076672692,14.03059403818987,10.85
KRO,1.0099875125928421,1.2778353539827678,6.095274638497802,4.77
CHMI,1.0119288229992822,1.2117900250469575,2.9143550102379328,2.405
CAL,1.011334188519324,1.202864707319524,15.08392342978683,12.54
ALK,1.0073671458323703,1.189599197584637,57.6717690989032,48.48
MATV,1.008043212901796,1.147244731643564,12.378770654434055,10.79
AMTM,1.0346412139670398,1.1236225871338845,25.70286668068761,22.875
KELYA,1.0315198949722737,1.1163857112841962,13.854346677036874,12.41
PFE,1.011550249835319,1.1162475961740717,27.55457191155696,24.685
AMZN,1.0450150616037222,1.0921228725070509,236.42275944032636,216.48
CG,1.0051947992641217,1.089795305310245,63.52416834653418,58.29
MA,1.0218090380415836,1.0720861131058415,607.5190377136871,566.67
NKE,1.0419302423845624,1.069145681485476,72.2956309820479,67.62
BA,1.0370188304773154,1.059272344777279,229.70320796495292,216.85
MANH,1.0280127411061204,1.0546638811222446,210.95386950207137,200.02
META,1.0459879358764224,1.0502993487358157,768.9976741639022,732.17
INSW,1.0477637158785762,1.041130278967354,48.24597712734719,46.34
PG,1.0301982804645142,1.0320103447278626,156.81397188139871,151.95
MNKD,1.0313230018188486,1.0319145771213796,5.665211028396374,5.49
AHL,1.0220511578132303,1.0266878404236692,37.699977500357136,36.72
KINS,1.0145861491919939,1.0162901904234214,15.127479484452628,14.885
BABA,1.018299941909911,1.014956531167279,176.08988337486707,173.495
QCOM,1.0191176419621617,1.0096112980284904,168.64547122267902,167.04
NFLX,1.0299822045684275,1.0078466070237533,1248.2784935953398,1238.56
KO,1.0482022691605708,1.0065902673627738,68.91116970365549,68.46
MCD,1.0270522231758334,1.0038638185338167,308.9892833447088,307.8
RCI,1.0328396468432652,0.9932837494621252,36.344252392819165,36.59
LNTH,1.0175145588717864,0.9914474897840816,56.11592792177902,56.6
ARCO,1.0156179566427024,0.9874063467359607,6.931592554086444,7.02
MDB,1.0237225469518352,0.9840692881976703,322.19412564879923,327.41
MD,1.0031040773321915,0.9836631011310961,16.604233147092902,16.88
AHCO,1.0133088788685198,0.9790682409342087,9.271776241646958,9.47
MRVL,1.0053061572678705,0.9614455667821542,82.53048745258012,85.84
PEP,1.0213980195503278,0.9346715931032795,143.60294356438786,153.64
AAPL,0.9992590932947423,0.9140510903160364,239.7007579244774,262.24
CCJ,1.0040419248847752,0.9021182277369842,77.49195576260695,85.9
LW,1.0275054429664237,0.8902168885098307,58.438287646227835,65.645
CLDX,1.0424058939222984,0.8894543966572268,24.611203155505468,27.67
BILL,1.008642468827271,0.8862838223517481,46.53876351169029,52.51
AMRK,1.0227399375275485,0.8515702970923453,24.320847684957382,28.56
CLS,1.005513176659504,0.7373665288687318,201.7361086331963,273.59
ASML,1.0064686858068062,0.710619153828796,740.5717511626799,1042.15
CDE,1.0073897755091414,,13.710612291868383,
COUR,1.0237463837446685,,11.442702794400088,
CRNX,1.043413222647594,,36.049353184870085,
CSTM,1.0075761371544494,,15.053187489087474,
CVE,0.9999065561240191,,16.93601355534039,
CVNA,1.0383987925537768,,380.8774809923652,
CVS,1.0052011090628514,,73.60158838748592,
CVX,1.0231380203947356,,159.0578923747242,
DAR,1.0135581517116785,,32.332505039602545,
DBRG,1.0178762364047615,,11.41588573990889,
DHR,1.006784172028086,,200.79303526928143,
DIS,1.0432496240214866,,118.50776336883541,
DVN,1.0119345684983656,,35.40330518563197,
EFX,1.0056075130286166,,238.90217687020842,
ENOV,1.0223220646153308,,31.24796157997492,
FSLR,1.0032030542786867,,202.1353834066126,
GE,1.004811113420843,,295.3091332677259,
GOOGL,0.9784662852387197,,250.70699905557055,
HBM,1.0432721186743752,,14.789935497055602,
HLF,0.998088648030553,,9.930982047904001,
HQY,1.0086108415190846,,96.36267979873335,
HRTG,1.0094519079246804,,24.307601942826302,
IBM,1.003574107884536,,284.2161372041714,
IMCR,1.0260383047078223,,36.09605395152458,
IMXI,1.00584395373206,,14.720489833494707,
NESR,1.0156056940316145,,9.477788606530055,
PFGC,1.0419520647096154,,106.84456179266996,
PRU,1.034084872735143,,105.53057979238424,
SBUX,1.033381771412544,,89.71345359597466,
SHOP,1.012278385072943,,155.5685580387613,
SLP,1.0213336282520364,,15.849992857256236,
SMCI,1.0216393994861823,,46.863015190235075,
SMP,1.0324473241048133,,42.47852728528119,
SNPS,1.0046920530915602,,490.0485958159394,
TCOM,1.023911717237642,,77.82089518420342,
TEAD,1.0241399850044646,,1.730796574657545,
TMUS,1.0371041309972733,,246.55205476897194,
TX,1.0004874695363604,,34.534758297487336,
TXN,1.03168808415437,,188.30429965397374,
UBER,1.0259157113674309,,99.22275305153886,
UHS,1.0047580970272616,,205.91453095982604,
UPWK,1.003793129004047,,17.777176314661673,
W,0.9876498769073125,,85.37738833510579,
WDAY,1.0052752395387037,,241.99990841415215,
WELL,1.004895993253649,,175.81747710353804,
WMT,1.0273808991058162,,104.5995822288535,
XOM,1.0232101579149668,,116.99963548197648,
XPO,1.0265286035275514,,129.53627827336075,
ZBH,1.0319632577033153,,101.49159985555784,
ZM,1.0229105623421604,,86.5412720829828,
