symbol,actual1_T
AAPL,267.44
ACCO,3.26621502209131
ADV,1.07
AENT,6.86
AHCO,9.1
AHL,36.98
AII,23.17
ALAB,139.52
ALIT,1.99616666666667
ALK,39.05
AMTM,21.79
AMZN,222.55
ARCO,7.22925
ARDT,8.7
ASIX,14.3
ASML,1004.06
ATR,119.31
AVGO,339.85304004677
AVNW,20.87
AXON,533.77
BA,189.63
BHVN,9.45
BIIB,168.83
BILL,48.5
BMRN,54.16
BRZE,27.23
BTM,1.84
BWMX,13.79
CAL,9.61929588014981
CBZ,50.1
CCJ,83.136633144056
CDE,14.38
CG,51.67
CHA,13.6831399317406
CHE,435.33
CHMI,2.20358490566038
CIVI,28.2152548330404
CLDX,25.58
CLS,299.92
CMPS,5.39
CON,19.1815765820479
COP,89.68
COUR,8.19
CPRX,22.66
CRM,233.123891646597
CRNT,2.04
CRNX,43.01
CRTO,19.81
CSTM,14.75
CTRA,26.17
CVE,18.3687153024217
CVNA,317.22
CVS,77.3181258623793
CWAN,20.83
CWT,45.0
DAR,35.05
DAVA,6.22
DBRG,9.40386970684039
DDI,9.26
DDL,1.68
DDOG,176.46
DHR,225.197117585848
DIS,105.563441208198
DOX,75.5256265656428
DUOL,175.45
DVN,35.6335594616863
DXCM,60.17
EEFT,69.79
EFX,204.033325718637
ENOV,28.24
ERIE,288.691204557928
EVH,4.0
FANG,149.58
FINV,5.97
FLOC,16.78
FSLR,252.19
GDEV,20.75
GDYN,8.15
GE,295.668384304674
GOOGL,284.089834039436
GPCR,34.5
HAL,26.6248095756257
HBM,15.11
HLF,8.95
HQY,102.74
HRTG,29.2
HTO,45.97
IBM,289.95
IDYA,33.71
IMCR,38.06
IMVT,23.69
IMXI,15.08
INSW,53.7465978562922
ITGR,67.75
JANX,29.02
KELYA,8.38441929720072
KINS,14.09
KNF,68.2
KO,70.7187275738338
KOP,27.8548941176471
KRO,4.37185185185185
LFST,6.2
LKQ,29.6606056434962
LNTH,53.5
LVO,4.41
LW,56.18
MA,526.783701184921
MANH,172.1
MATV,11.845162827641
MAX,11.88
MD,22.96
MDB,337.86
MDLZ,55.2666556230444
MDXG,6.72
META,597.20578657017
MNKD,5.06
MPAA,13.08
MRVL,78.6233141210375
MSFT,492.85256748863
MTDR,41.16
MU,228.410767950829
NESR,14.25
NRDS,13.59
NVDA,181.350110693059
NX,11.8609535603715
PACS,14.43
PAR,35.9
PEP,147.324891339604
PFE,25.0303872699386
PFGC,94.58
PG,145.962671652333
PMTS,12.5
PRCT,28.4
PRU,102.64
QUAD,5.34
RARE,32.83
RCI,38.1425236366686
RCKT,2.94
SBUX,83.33
SHOP,140.45
SLB,35.7685212105194
SLGN,37.7281942336874
SLP,16.33
SLVM,44.7894853245143
SMCI,34.9
SMP,36.77
SNDX,17.09
SNPS,383.82
SPB,53.8679199861448
SPGI,489.329441987277
SPNT,19.9
SPRY,7.085
SSTK,19.788287037037
STZ,129.675274443089
TBLA,3.94
TCOM,72.44
TEAD,0.752
TNC,68.957686546841
TRVG,2.9
TSLA,401.25
TWLO,120.68
TX,36.02
TXG,15.56
TXO,13.33
UAL,91.92
UBER,90.86
UHS,228.649005550223
UIS,2.54
UPWK,17.08
UTL,47.96
UTZ,9.98965977318212
VCEL,39.03
VERA,28.91
W,95.81
WDAY,225.64
WELL,198.29
WMT,101.186240218925
XPO,128.83
ZBH,88.8451411622542
ZM,81.31
ZTS,117.634108426921
