symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
RCKT,1.0294277406029055,1.033969682496185,3.7533099474611515,3.63,,,1-2,True,-0.23935183990792708
LVO,1.0271315855355383,1.0313083555303395,5.486560451421406,5.32,,,1-2,True,-0.23062337741945982
CHA,1.0267804173794237,1.0309015003927187,13.906861240297774,13.49,,,1-2,False,-0.09145912249386678
PACS,1.0292775857860588,1.0297453721508236,32.04567598133363,31.12,,,1-2,True,-0.7130473849675668
AVGO,1.0270834903929213,1.027515283168069,423.5267414118166,412.185344928384,,,1-2,True,-0.2159662871699024
CLDX,1.0237462707648237,1.027387992439339,28.96206750686497,28.19,,,1-2,True,-0.17340823706692932
ZBH,1.0263879118777053,1.0268083255720648,95.33357625208222,92.8445688234648,,,1-2,False,-0.0638149991716036
IMCR,1.022392546575473,1.0258214251148967,36.96034594688973,36.03,,,1-2,False,-0.035270515478815434
WELL,1.025026234448415,1.0254244164364885,195.92784324851985,191.07,,,1-2,False,-0.007738839766362027
AHL,1.0248838087099577,1.025279668734431,37.96610613323598,37.03,,,1-2,False,-0.006035928066160823
WMT,1.0247177226860513,1.0251108758221328,115.78888364998946,112.952546286398,,,1-2,True,-0.1323114971386189
NRDS,1.0245194841289051,1.0249094074903702,15.127662854557865,14.76,,,1-2,False,-0.10938468797662948
ZM,1.0241952153302492,1.0245798582593728,90.21425651973777,88.05,,,1-2,True,-0.11612010299019893
VERA,1.018494594624553,1.0213141525193052,45.285069522705996,44.34,,,1-2,True,-0.5170548552933569
TWLO,1.0205395965749304,1.020864940458137,137.78614101363473,134.97,,,1-2,True,-0.12771427786753498
ASIX,1.0179313668021184,1.0206633168272086,17.075697290519198,16.73,,,1-2,True,-0.16611161356505255
PFE,1.0029803395883137,1.0202483227303878,25.868341454897543,25.3549463190184,,,1-2,False,-0.04471352524319672
UIS,1.017308105283783,1.019943237319875,3.0904280090792207,3.03,,,1-2,True,-0.22160509997714517
BIIB,1.0193441163954275,1.0196501594555694,181.03888581133634,177.55,,,1-2,False,-0.09183302149274042
MNKD,1.0164124642544803,1.018908701818823,5.950426818621926,5.84,,,1-2,True,-0.18378731792281067
FSLR,1.017405075505883,1.017679908937173,266.8662025205949,262.23,,,1-2,False,-0.06793295107514552
GOOGL,1.0169472684213843,1.017214750571164,325.7223352803924,320.21,,,1-2,False,-0.14807171437863798
PMTS,1.0147058356428489,1.0169381795963122,18.50827486865288,18.2,,,1-2,True,-0.4372547558206493
ARDT,1.0146256513260716,1.0168456212378623,8.683861605371343,8.54,,,1-2,False,-0.21099104394799362
MD,1.0154889313448021,1.0157330401707583,21.71637239885081,21.38,,,1-2,False,-0.013132777724996547
NESR,1.0128380265170336,1.0147827066428283,15.160853637243854,14.94,,,1-2,True,-0.11824160383041282
MPAA,1.0126229674707763,1.0145346033681115,13.767234567705275,13.57,,,1-2,True,-0.08289387185321606
CON,1.0119829265699483,1.0137963133923367,19.88054570562372,19.61,,,1-2,False,-0.04835845100362168
TNC,1.0119697578561833,1.0137811247072452,76.94598736527992,75.9,,,1-2,True,-0.0993901226233157
QUAD,1.011963620409124,1.0137740458472149,6.36650100792051,6.28,,,1-2,True,-0.1902988934574502
FLOC,1.011777556120589,1.0135594476295267,18.801527753527722,18.55,,,1-2,True,-0.16416955861868732
PEP,1.0129816657729163,1.0131857464764187,151.67390624751988,149.7,,,1-2,False,-0.047764539690177465
PRCT,1.0112073350618673,1.0129018545668917,36.170725226583706,35.71,,,1-2,True,-0.26256272755958243
CVE,1.0126937591805212,1.0128932561864383,17.942499172986967,17.7141066577349,,,1-2,False,-0.02437543080316662
CDE,1.0110288544855217,1.012696049382365,16.17275590863637,15.97,,,1-2,True,-0.14861882891072753
TEAD,1.0100579817715438,1.0115767325919833,0.7344047078617799,0.726,,,1-2,True,-0.2598328912169964
IMXI,1.0105230006499855,1.0106880216305807,15.534274892462024,15.37,,,1-2,False,-0.02764815243232277
CSTM,1.0092859602109518,1.0106869026964747,18.33386041491405,18.14,,,1-2,True,-0.22089965143916046
ZTS,1.0092171343192666,1.0106075841364601,118.81148252764089,117.564408176456,,,1-2,False,-0.03819717895128316
PRU,1.0102906255002317,1.0104519646982428,115.95946746877034,114.76,,,1-2,True,-0.11623234415769368
MU,1.0087721857298457,1.0100948414706061,266.2680890718956,263.6070180145,,,1-2,True,-0.2174272888609069
XPO,1.0096425709111256,1.0097936512411556,151.90325895620705,150.43,,,1-2,True,-0.17288996747379393
AENT,1.0083323844014083,1.0095880973390492,7.945458326058317,7.87,,,1-2,True,-0.2383817566172728
AHCO,1.0080052198279137,1.0092111777762054,10.384783019317153,10.29,,,1-2,True,-0.13474814422361814
BA,1.0079577959621109,1.0091565447763642,200.53958857795908,198.72,,,1-2,True,-0.11804181681198933
