symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
PFE,1.027460375198993,1.0451301638913477,26.61228801923779,25.4631326687117,,,<0,True,-0.045521818005721304
RCKT,1.0285210392103574,1.0329185638168346,3.8114695004841193,3.69,,,<0,True,-0.10301938078840345
CRNT,1.0280739472338214,1.032400365252225,2.3848448437326395,2.31,,,<0,True,-0.13101349965967546
BIIB,1.0272243532520484,1.027658452284214,177.39440203330105,172.62,,,<0,False,-0.052806985360777436
KO,1.0257344428332882,1.0261441802301667,73.89264241837431,72.01,,,<0,True,-0.06045355897152582
TXO,1.0207989162404083,1.023978045609582,11.304717623529784,11.04,,,<0,True,-0.0745279318361246
KOP,1.0207127735274844,1.023878427920166,30.224891192203298,29.52,,,<0,True,-0.11990711489434702
PRU,1.023138253848891,1.0235057081185956,112.06363998190504,109.49,,,<0,False,-0.0016809980460634755
AHL,1.0229963761636962,1.023361525854246,38.15091768384629,37.28,,,<0,False,-0.008081968944243179
KELYA,1.0198530359362654,1.022884345646562,10.351589577943207,10.12,,,<0,True,-0.2187489910577487
DHR,1.0222693709383504,1.0226227215399055,247.52582974873414,242.05,,,<0,True,-0.06459962519467999
UIS,1.0178942171513283,1.020620392552032,3.0516549737305763,2.99,,,<0,False,-0.15364093641574872
ASIX,1.0171742355816054,1.0197885897060444,17.356801796796876,17.02,,,<0,False,-0.04797538328171291
PEP,1.018420420608224,1.0187115816293706,149.48573748829384,146.74,,,<0,True,-0.06394869939703696
SNPS,1.0165742211432673,1.0168357179379834,530.7374029777305,521.95,,,<0,True,-0.12030088191523458
BHVN,1.0146092346404376,1.016826671403583,13.086559260964112,12.87,,,<0,True,-0.24959190424645594
CRNX,1.0139829102903877,1.0161037726529099,56.302310042697734,55.41,,,<0,True,-0.20917452926416114
CVNA,1.0148095835382698,1.015042827097529,461.86478718591763,455.02,,,<0,False,-0.09730752923787023
NX,1.0127015093986471,1.014625211561507,19.237294011206174,18.96,,,<0,True,-0.26570042981086595
TEAD,1.0120649523817196,1.013890922629205,0.6978611220456818,0.6883,,,<0,False,-0.2088837212411372
SSTK,1.0120373446560182,1.0138590793952391,19.25318391771559,18.99,,,<0,False,-0.05222494061581984
MATV,1.0120080556616498,1.0138252972440012,12.753922239329535,12.58,,,<0,False,-0.07145914287750676
SMCI,1.0119576832179171,1.0137671979723193,32.68385446262758,32.24,,,<0,True,-0.12409380459337771
STZ,1.0115492676450302,1.0117305692989162,165.29654041205694,163.38,,,<0,True,-0.2022488505939758
TNC,1.0101500037303968,1.0116828105454754,80.59065268805257,79.66,,,<0,True,-0.0884849030866941
PG,1.0035175989028027,1.0111115634763403,146.6507834796273,145.039171518741,,,<0,False,-0.04862244150184458
XPO,1.0107269456753754,1.0108951993907216,151.4523187727179,149.82,,,<0,True,-0.10122961567296584
