symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev
NX,1.0120559959523663,1.5057235765094423,20.342325518642564,13.51
MAX,1.0401350578388142,1.3286547384649496,14.03059403818987,10.56
MATV,1.008043212901796,1.273536075559059,12.378770654434055,9.72
CAL,1.011334188519324,1.2718316551253652,15.08392342978683,11.86
CHMI,1.0119288229992822,1.2616255455575467,2.9143550102379328,2.31
CIVI,1.045928101717127,1.2394718912841876,36.53963135505785,29.48
ALK,1.0073671458323703,1.221341997011927,57.6717690989032,47.22
KRO,1.0099875125928421,1.1881626975629245,6.095274638497802,5.13
ALAB,0.9955273430984527,1.1797702041751394,243.2804138029555,206.21
MNKD,1.0313230018188486,1.1609038992615521,5.665211028396374,4.88
CVNA,1.0383987925537768,1.1568384187594616,380.8774809923652,329.24
HLF,0.998088648030553,1.154765354407442,9.930982047904001,8.6
W,0.9876498769073125,1.1493994121581286,85.37738833510579,74.28
COUR,1.0237463837446685,1.1488657424096473,11.442702794400088,9.96
TEAD,1.0241399850044646,1.1462228971242021,1.730796574657545,1.51
SBUX,1.033381771412544,1.1434291816973574,89.71345359597466,78.46
CG,1.0051947992641217,1.1317329119282769,63.52416834653418,56.13
SNPS,1.0046920530915602,1.1164872774444987,490.0485958159394,438.92
SMP,1.0324473241048133,1.114337022174218,42.47852728528119,38.12
IMCR,1.0260383047078223,1.114075739244586,36.09605395152458,32.4
KELYA,1.0315198949722737,1.1136934627843147,13.854346677036874,12.44
PFE,1.011550249835319,1.1119681965922905,27.55457191155696,24.78
TCOM,1.023911717237642,1.1104579792266471,77.82089518420342,70.08
INSW,1.0477637158785762,1.1091029224677516,48.24597712734719,43.5
NKE,1.0419302423845624,1.1084886688446474,72.2956309820479,65.22
BABA,1.018299941909911,1.1074138945655436,176.08988337486707,159.01
AMTM,1.0346412139670398,1.098882714009731,25.70286668068761,23.39
QCOM,1.0191176419621617,1.098023772528674,168.64547122267902,153.59
TXN,1.03168808415437,1.0967052979264633,188.30429965397374,171.7
AMZN,1.0450150616037222,1.092678095116358,236.42275944032636,216.37
META,1.0459879358764224,1.0903128798580777,768.9976741639022,705.3
BA,1.0370188304773154,1.0900356283630852,229.70320796495292,210.73
MA,1.0218090380415836,1.0897593415255922,607.5190377136871,557.48
DVN,1.0119345684983656,1.0893324672502145,35.40330518563197,32.5
DIS,1.0432496240214866,1.0853353179671712,118.50776336883541,109.19
ZM,1.0229105623421604,1.0779929257969956,86.5412720829828,80.28
TMUS,1.0371041309972733,1.077634751383242,246.55205476897194,228.79
DAR,1.0135581517116785,1.0741696026446028,32.332505039602545,30.1
SLP,1.0213336282520364,1.0738477545566556,15.849992857256236,14.76
ZBH,1.0319632577033153,1.0716038417860612,101.49159985555784,94.71
MANH,1.0280127411061204,1.0690952235053284,210.95386950207137,197.32
PFGC,1.0419520647096154,1.06898010798069,106.84456179266996,99.95
CVX,1.0231380203947356,1.0682195592661128,159.0578923747242,148.9
