symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
PG,1.029667594409604,1.0373922365523967,152.6567125521817,147.154284727936,,,<0,False,-0.026381812995429188
BHVN,1.0284258630851089,1.0328082448311369,9.945943397723848,9.63,,,<0,False,-0.6203867145114511
CRNX,1.0269374219111074,1.031083396844244,43.27457016555292,41.97,,,<0,False,-0.03271398294844308
UHS,1.0286731742451392,1.029131030229256,231.75196518770056,225.191893335559,,,<0,True,-0.05331082875560167
PAR,1.0223980704487747,1.0258278162041174,32.91881462199013,32.09,,,<0,False,-0.008903521252418667
AHL,1.0251881551454678,1.0255889777004144,37.93653628513833,36.99,,,<0,False,-0.008851092980627917
IMVT,1.0204555466006433,1.023580979258156,23.327410517293377,22.79,,,<0,False,-0.09984354639095727
MU,1.0197074800601083,1.0227160701859757,205.86391126765207,201.291362548177,,,<0,False,0.02824498170060652
PEP,1.0223346690996682,1.0226890787903553,147.96350162775542,144.68082694573,,,<0,False,-0.04107007863219303
PFE,1.0046565816308444,1.022209310162704,24.530671735369282,23.9976993865031,,,<0,False,-0.042027888839281324
DAVA,1.0188613013516763,1.0217379580211376,6.242818923509152,6.11,,,<0,False,-0.10842349381654326
IMCR,1.0186603340073406,1.0215056929085826,39.848937080363804,39.01,,,<0,True,-0.23680399307971722
FLOC,1.017829094115261,1.0205451477981218,16.34913326772591,16.02,,,<0,False,-0.055780389589849766
AAPL,1.0202169850649585,1.0205371159992767,271.7180071348074,266.25,,,<0,False,-0.00796455396020146
NESR,1.0173959318765347,1.0200446988412135,13.65839851748385,13.39,,,<0,True,-0.12122399807206097
TEAD,1.01563851848128,1.0180149571825896,0.6413494230250314,0.63,,,<0,False,-0.42035785802996606
MATV,1.0155280304396304,1.017887383609704,11.733905000423672,11.5277045274027,,,<0,False,-0.15606895155907985
AENT,1.015495804259451,1.0178501748665698,6.646561641878701,6.53,,,<0,False,-0.07290604307427051
GDYN,1.0144164225451133,1.0166041147331912,8.24465937048618,8.11,,,<0,False,-0.06387625132522223
ARDT,1.0141491432703773,1.016295624275805,8.780794193742956,8.64,,,<0,False,-0.13896763225786934
WELL,1.0157469824962044,1.0159952223221596,200.74033602641228,197.58,,,<0,True,-0.12213213949147572
IMXI,1.015480737732717,1.0157247154260094,15.32728595577848,15.09,,,<0,False,-0.020039340766152103
IDYA,1.0132944446208567,1.0153093071320274,33.66765662449802,33.16,,,<0,True,-0.1207724599455221
AHCO,1.0124867289467638,1.0143774397949636,9.240978476532119,9.11,,,<0,False,-0.059007070444889065
SPB,1.011785228639075,1.0135682965326847,54.608869077253686,53.8778385867683,,,<0,False,-0.04363840707942612
LFST,1.0116834786487139,1.0134509474319229,6.263126855129283,6.18,,,<0,True,-0.2904888726563334
KNF,1.0107190890859359,1.0123388863072138,69.96274043269155,69.11,,,<0,True,-0.16034861870537753
UPWK,1.010466777042136,1.0120479920602141,17.366743543753273,17.16,,,<0,False,-0.10237995856778903
SLVM,1.0104371689242715,1.0120138578666757,44.84633147589296,44.3139499793303,,,<0,True,-0.13203391329977188
CCJ,1.0095672884107525,1.0110111370094423,82.72014457302396,81.8192219105608,,,<0,False,-0.060162251134624145
HRTG,1.0094193255795263,1.0108406045730636,26.51434905795146,26.23,,,<0,False,-0.20724038519352028
TSLA,1.0103411134372522,1.0105032524280433,399.3812004571356,395.23,,,<0,False,-0.01849873715114425
CLS,1.0089100317188948,1.010253682912519,285.17440961254584,282.28,,,<0,False,0.00025461603213483563
CVE,1.0097106769289028,1.0098628347717622,18.089140674402095,17.9124729137006,,,<0,True,-0.10196908348826406
AVGO,1.0084336100922922,1.0097047248382722,349.5204294259824,346.161031862029,,,<0,False,-0.04126900311473847
AII,1.0079269869412386,1.0091210527403511,19.445762686306566,19.27,,,<0,False,0.0849773952386157
CWAN,1.0079012157873568,1.0090913645853392,20.93864581514579,20.75,,,<0,True,-0.23806401086433449
CHE,1.0078344066637204,1.009014402095208,433.20015325153565,429.33,,,<0,False,-0.01818426827247388
SPNT,1.007087318233364,1.0081538790121676,19.91103911049031,19.75,,,<0,False,-0.10091500895884964
SPGI,1.006926940340468,1.0079691750877513,493.86278338439115,489.958220539231,,,<0,False,-0.020464094748306794
DDOG,1.0066637871968704,1.0076661261979112,160.79328375740067,159.57,,,<0,False,-0.1144483422466609
TWLO,1.0060317069911535,1.0069383158384357,119.70482698687323,118.88,,,<0,False,-0.08878130121054817
TBLA,1.0059032784086988,1.0067904532231464,3.9566864811669658,3.93,,,<0,True,-0.16945654958305867
NRDS,1.0057544851496365,1.0066191514086242,13.388034713734704,13.3,,,<0,False,-0.19369322182920545
W,1.0045679412840953,1.005253386749468,98.02225774194062,97.51,,,<0,False,-0.10775501477837768
WMT,1.0042258178988528,1.0048596774627692,107.41421892666371,106.894744943772,,,<0,True,-0.06952624189073864
INSW,1.0041439226112332,1.0047654398437718,52.35340894486267,52.1051052004764,,,<0,False,-0.096124126275701
ZBH,1.004070002987094,1.004680381869625,89.25095003466816,88.8351675271888,,,<0,False,-0.08224987527871985
FSLR,1.003707673077934,1.0042634825635364,246.8881345534198,245.84,,,<0,False,-0.05519694049652979
KO,1.0032149066858589,1.0036965745406579,70.97017829982398,70.7087979574938,,,<0,False,-0.04870387254679032
TXG,1.0028688434085289,1.0032984924557988,16.51429318582245,16.46,,,<0,True,-0.28564883627514304
IBM,1.001249714190533,1.001436528861779,290.8171679814606,290.4,,,<0,False,-0.003576235107118575
MD,0.9999178396397992,0.9999055765989504,22.73785281186013,22.74,,,<0,True,-0.2818485938368317
LW,0.9956116593563505,0.9955438728605716,55.34228389231917,55.59,,,<0,False,-0.026491922077353736
ERIE,0.8441296303058587,0.842093028684632,245.52609703167994,291.566476230301,,,<0,False,-0.09748792209917856
