symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
RCKT,1.0292745652273487,1.0337920896423936,3.763003206298313,3.64,,,<0,False,-0.10850054351304184
CRNT,1.0280739472338214,1.032400365252225,2.3848448437326395,2.31,,,<0,True,-0.1316914102881257
WELL,1.0296241600595502,1.0300976457820494,193.65835740702528,188.0,,,<0,False,-0.020490516499416245
PRU,1.026081132739744,1.0264965326361057,111.22089931112204,108.35,,,<0,False,0.01671456612488198
KELYA,1.0217093806987976,1.0250310876972164,9.973552483293917,9.73,,,<0,True,-0.18800560159649793
TXO,1.0214938280946015,1.024781753872721,11.149625482135207,10.88,,,<0,True,-0.059306680517115185
AHL,1.0226967234310995,1.0230570078227208,38.18048753194394,37.32,,,<0,False,-0.009316336586727147
CVNA,1.022621743865508,1.0229808112976573,452.4541830288408,442.29,,,<0,False,-0.0711939690220007
SNPS,1.0224445200371661,1.0228007117343987,522.6204796749257,510.97,,,<0,True,-0.10982579856039598
ALAB,1.0215125660203692,1.0218536516049255,187.76560848240504,183.75,,,<0,True,-0.14796735246824666
UIS,1.017308105283783,1.019943237319875,3.0904280090792207,3.03,,,<0,False,-0.16975627636549018
BMRN,1.0162796201742104,1.018755280121712,57.3661098236536,56.31,,,<0,False,-0.03126391568864195
XPO,1.0179108256826228,1.0181937879311054,148.55447365914827,145.9,,,<0,False,-0.08098498003946009
TEAD,1.01563851848128,1.0180149571825896,0.6413494230250314,0.63,,,<0,False,-0.13265602369159235
BHVN,1.0152257958975806,1.017538433995114,12.902387343058045,12.68,,,<0,True,-0.23618191075688444
PEP,1.0167067417945943,1.0169703643135566,150.16584399453976,147.66,,,<0,True,-0.07062007399443315
NX,1.0142064530903168,1.0163617684887667,18.55876589260488,18.26,,,<0,True,-0.2374754161739
GOOGL,1.0154264133599118,1.0156695216855969,327.0455859827622,322.0,,,<0,False,-0.060078730641683786
W,1.01503759460427,1.0152744832752936,109.53796400057142,107.89,,,<0,False,-0.11454508287128207
SMCI,1.0129757037431515,1.0149415466139187,31.879313979143188,31.41,,,<0,True,-0.09776482527300923
SLB,1.01359570067776,1.01380956602787,47.09145434199457,46.45,,,<0,True,-0.24735888226963698
KRO,1.0127379649020791,1.0129381655277252,5.30779598736528,5.24,,,<0,True,-0.2132491277486579
HAL,1.0121714375510489,1.0123626254613016,32.45634577228933,32.06,,,<0,True,-0.17766626384932316
STZ,1.0111230947112577,1.0112976315368594,165.48874442469165,163.64,,,<0,True,-0.20646574850555244
MD,1.011105474439113,1.0112797316937527,21.975108569705245,21.73,,,<0,False,-0.022041987025756438
WMT,1.0110726575061828,1.0112463940990726,120.0450594435009,118.71,,,<0,True,-0.08839710449323113
PG,1.0033246197619428,1.0108879887721907,147.56194981032047,145.972601761296,,,<0,False,-0.05426049987022763
FLOC,1.008818667035229,1.0101484016561058,20.303982873287726,20.1,,,<0,True,-0.12521162425660792
BA,1.009320733729817,1.0094667242165916,251.35721432993128,249.0,,,<0,True,-0.17594820391334576
CON,1.0079330476015635,1.0091280346038716,22.109995238170825,21.91,,,<0,True,-0.14554117002093137
IMXI,1.0087956940103626,1.0089333880223754,15.608199512706149,15.47,,,<0,False,-0.010153528262402456
BWMX,1.0073561774973196,1.0084635385642855,18.676744734210565,18.52,,,<0,True,-0.31222955191531143
LKQ,1.006922458592092,1.0079640136773713,32.96042324725005,32.7,,,<0,True,-0.12055335221646579
CAL,1.0069125032887318,1.0079525486661882,13.60735940699354,13.5,,,<0,False,-0.10120005082778583
KNF,1.0069072485434551,1.007946497059898,77.58164187870034,76.97,,,<0,False,-0.1035823575760988
LW,1.0068204515743582,1.0078465390539981,43.85140291423946,43.51,,,<0,True,-0.07364050168097569
PFGC,1.0068062492127703,1.0078301834331345,96.09660799034936,95.35,,,<0,True,-0.10448383053781773
CHE,1.0062814853041686,1.0072259072835796,452.8386956556245,449.59,,,<0,False,-0.06098165428221847
DVN,1.0058932466028965,1.0067789036262502,36.53600641259662,36.29,,,<0,False,-0.03994411316659108
NESR,1.0055167805015672,1.0063455040227463,18.46140827129728,18.345,,,<0,True,-0.24335142169132107
SPGI,1.0050463462377057,1.005803993835232,522.0525049602387,519.04,,,<0,False,-0.016132446039609172
DAR,1.004750917787547,1.0054639692539302,40.64085363724386,40.42,,,<0,True,-0.16952795915225716
COP,1.0046909433329423,1.0053949450750523,96.03532515356899,95.52,,,<0,False,-0.05693345484083012
HTO,1.0042184951090298,1.004851250971039,52.92551538864463,52.67,,,<0,True,-0.10241535490074849
