symbol,forecast1_T,forecast10_T,consensus1_T,actual1_T
AAPL,269.1057210715499,263.98344720718717,269.1057210715499,269.0
ACCO,4.074477455307497,5.269467468770337,4.074477455307497,4.07
ADV,1.4616061633289792,1.8180149640481897,1.4616061633289792,1.43
AENT,6.407040715962649,7.458660418088602,6.407040715962649,6.59
AHCO,9.465578683195636,10.346106133235981,9.465578683195636,9.47
AHL,36.78041811007308,37.751724734528025,36.78041811007308,36.77
AII,24.342933489196003,24.408603038047016,24.342933489196003,23.75
ALAB,170.4673270490812,174.95792312820433,170.4673270490812,168.25
ALIT,3.0833883445570245,4.156913183917715,3.0833883445570245,3.08
ALK,44.829263009501155,51.077204211044275,44.829263009501155,43.0
AMRK,27.77,28.120605149124618,27.77,27.52
AMTM,22.48470851258142,24.034952937254964,22.48470851258142,21.88
AMZN,227.21969239094412,237.3662539086681,227.21969239094412,229.25
ARCO,7.653982159838885,8.311427715433089,7.653982159838885,7.55
ARDT,15.220090815340848,16.16736996238155,15.220090815340848,15.09
ASIX,19.771727209415985,21.901218829859843,19.771727209415985,19.67
ASML,1066.2406049536355,1036.4860828399549,1066.2406049536355,1052.48
ATR,128.9216724065109,141.01717571943303,128.9216724065109,128.1
AVGO,364.1883913125377,369.5466716798146,364.1883913125377,372.97
AVNW,24.05643568821601,26.705333962952974,24.05643568821601,24.38
AXON,749.8239837900037,785.4872788923985,749.8239837900037,755.0
BA,223.24532494682353,230.80957623688514,223.24532494682353,223.33
BHVN,17.492711296575145,24.805838002571388,17.492711296575145,17.2
BIIB,151.31849110660144,156.14311570451264,151.31849110660144,149.13
BILL,50.85588568295352,53.47272642497738,50.85588568295352,50.37
BMRN,52.72794289214886,63.65555749115093,52.72794289214886,53.49
BRZE,28.04081413345528,32.39848641291409,28.04081413345528,27.95
BTM,2.81,2.9538616053713436,2.81,2.82
BWMX,13.845214547150535,15.125946373867082,13.845214547150535,14.92
CAL,12.54,12.73815479119379,12.54,12.5
CBZ,52.82805290333578,63.78163287090681,52.82805290333578,52.25
CCJ,86.62,86.74269646513548,86.62,106.91
CDE,17.68,17.753617879081283,17.68,18.28
CG,58.28404851302272,61.04657116553705,58.28404851302272,57.71
CHE,437.26050686221333,473.7340281900287,437.26050686221333,438.94
CHMI,2.41,2.458771844891351,2.41,2.38
CIVI,28.6114411972207,31.94111645053253,28.6114411972207,28.23
CLDX,27.400110061859014,34.2747605593562,27.400110061859014,27.06
CLS,303.6026523020305,289.2647046475453,303.6026523020305,326.45
CMPS,6.578627480138093,8.902429405882447,6.578627480138093,6.55
CON,20.812871325759914,22.782159013348995,20.812871325759914,20.68
COP,88.78756892167614,95.42787812891859,88.78756892167614,86.79
COUR,9.170077024721541,9.981374462310123,9.170077024721541,9.09
CPRX,21.413531392881413,24.753723988508117,21.413531392881413,21.36
CRM,255.47,257.8116620371105,255.47,254.26
CRNT,2.543879194766333,3.108873430580467,2.543879194766333,2.55
CRNX,44.38877896027873,53.708883946286576,44.38877896027873,42.06
CRTO,20.91298133694683,25.09074367867177,20.91298133694683,20.88
CSTM,16.949521871609615,17.092501031729658,16.949521871609615,16.91
CTRA,23.69603964794311,25.90726758305424,23.69603964794311,23.38
CVE,17.138833915200085,16.62717532261393,17.138833915200085,16.86
CVNA,355.5407047303335,372.99859744289773,355.5407047303335,362.2
CVS,82.9369779414963,83.25051415850542,82.9369779414963,82.2
CWAN,19.193742966553234,22.10780836812114,19.193742966553234,19.21
CWT,49.91307271627709,51.08804388025587,49.91307271627709,49.36
DAR,34.66353256354108,37.37001238075586,34.66353256354108,33.81
DAVA,9.686878078551963,11.556970563959302,9.686878078551963,9.65
DBRG,12.74,12.855334677227345,12.74,12.64
DDI,9.170077024721541,11.791005817367978,9.170077024721541,9.12
DDL,1.9121012136701028,2.1076513785495465,1.9121012136701028,1.91
DDOG,157.62,157.89453334074062,157.62,157.27
DHR,222.31536076228133,227.14814439453343,222.31536076228133,216.9
DIS,112.46358656738187,118.02443278678116,112.46358656738187,111.65
DOX,84.36270642721443,89.41467242583451,84.36270642721443,84.4
DUOL,307.06743731362866,343.23813919620324,307.06743731362866,293.88
DVN,32.966226683851566,36.16334708972873,32.966226683851566,32.01
DXCM,70.70770090131903,78.01715508483991,70.70770090131903,69.23
EEFT,80.64862501217983,91.88714496595293,80.64862501217983,79.38
EFX,229.2719476202759,241.07464806114191,229.2719476202759,224.16
ENOV,33.05408241549507,37.2432713369629,33.05408241549507,32.86
ERIE,331.9189158442151,273.9157561387915,331.9189158442151,320.34
EVH,7.648404854680411,9.679094696909573,7.648404854680411,7.41
FANG,144.55885615390727,153.30213464865636,144.55885615390727,141.14
FI,126.679208155924,140.05747686544657,126.679208155924,126.17
FINV,6.567216733861714,7.822048380184441,6.567216733861714,5.92
FLOC,16.24538743183948,20.752304526912273,16.24538743183948,15.61
FSLR,249.15294198094867,245.69262591069983,249.15294198094867,239.6
GDEV,24.36,25.75996666719576,24.36,24.2901
GDYN,8.19,8.32527285281186,8.19,8.22
GE,314.6877401966974,315.14767110839506,314.6877401966974,309.79
GOOGL,270.8604008527193,265.0953317010841,270.8604008527193,267.47
GPCR,28.819216713448984,40.26918921921874,28.819216713448984,28.95
HAL,26.8,26.824539293027094,26.8,26.62
HBM,15.5,15.64232789955715,15.5,16.16
HLF,8.209020917327143,8.494651791241408,8.209020917327143,8.11
HQY,96.27579775845749,102.85051229345565,96.27579775845749,95.15
HRTG,23.53,23.774472706782433,23.53,23.09
HTO,51.36157784951851,53.651892747734166,51.36157784951851,49.3
IBM,314.9392167823296,305.23870315550545,314.9392167823296,312.57
IDYA,32.561188307655975,36.24740896969889,32.561188307655975,33.19
IMCR,33.49680974314222,40.95406414183902,33.49680974314222,33.75
IMVT,21.556572920391336,25.836739178743194,21.556572920391336,21.98
IMXI,14.94776824997738,15.157259329216997,14.94776824997738,14.86
INSW,48.68,48.90453453119792,48.68,49.63
ITGR,70.2,72.30669830637609,70.2,68.0
JANX,27.35,28.921741718385427,27.35,29.76
KELYA,12.243454368159874,15.82057979238425,12.243454368159874,12.01
KINS,15.006490676918766,16.817884120886973,15.006490676918766,14.51
KNF,62.43861397727974,72.73235591498548,62.43861397727974,61.14
KO,70.47379835756496,71.99740071586164,70.47379835756496,70.16
KOP,29.47443281423814,35.430805185631975,29.47443281423814,29.37
KRO,4.955445553752361,5.419356835605784,4.955445553752361,5.08
LFST,5.1156215716514275,5.949627228139237,5.1156215716514275,5.1
LKQ,31.514631521641277,34.249205330074126,31.514631521641277,30.96
LNTH,58.35296112810635,64.66970524277393,58.35296112810635,57.33
LVO,5.411776122804731,8.54033602641228,5.411776122804731,5.31
LW,66.96318522213957,66.4213703353915,66.96318522213957,65.57
MA,572.9896600294346,592.0312664878336,572.9896600294346,565.93
MANH,188.4570960593701,198.68536697830194,188.4570960593701,185.95
MATV,11.2,11.331898700020634,11.2,11.02
MAX,11.42255227642716,12.45823026618625,11.42255227642716,11.28
MD,17.543006613701582,17.26007987968445,17.543006613701582,17.84
MDB,340.54422505453346,342.94181286804974,340.54422505453346,336.46
MDLZ,61.727832897852636,64.5387219250488,61.727832897852636,60.21
MDXG,6.737403752879473,8.156323272646466,6.737403752879473,6.88
META,751.6459859936057,781.0752631307439,751.6459859936057,751.44
MNKD,5.4259626063308675,6.713338835891494,5.4259626063308675,5.3
MNMD,12.83,13.20054332470913,12.83,12.87
MPAA,16.63,16.6720235393089,16.63,16.95
MRVL,88.71,88.7394471516325,88.71,88.46
MSFT,532.104731460698,554.8600724194854,532.104731460698,542.07
MTDR,39.47337741100113,45.286530293169946,39.47337741100113,39.2
