symbol,forecast1_T,forecast10_T,consensus1_T,actual1_T
AAPL,263.3944357232425,263.70457830034445,255.53673306772907,258.28
ACCO,5.142228615418803,5.1881503865018015,3.978764940239044,3.905
ADV,0.9950242654878494,1.0414404930080474,0.9966812749003984,1.03
AENT,8.075521896477834,8.104868930651895,7.3319920318725105,7.39
AHCO,11.020662449802384,11.051374462310122,10.242549800796812,9.79
AHL,38.16329296360376,38.195272455992765,37.35306772908367,37.325
AII,19.98172648053206,20.047050443643755,18.326693227091635,18.67
ALAB,172.26104188822399,172.6110613323598,163.39302788844623,160.46
ALIT,2.418553991206489,2.453068443358042,1.5441035856573706,1.52
ALK,55.061002682497104,55.26496944492945,49.893346613545816,53.16
AMTM,34.89386481960604,34.92956961000619,34.89513944223108,37.11
AMZN,252.77491603307882,253.332509682386,238.64784860557768,241.73
ARCO,7.785213012491866,7.833372962333931,7.786932270916335,8.145
ARDT,9.657288852557896,9.703795614355327,8.479003984063747,8.24
ASIX,19.596264345010397,19.705657608609386,16.824701195219124,16.07
ASML,1391.5528167806858,1390.7061402199963,1413.0040239043824,1455.16
ATR,134.58041959651433,134.90011702195204,126.4806374501992,123.86
AVGO,357.6888470817924,358.96441933461375,325.371235059761,330.73
AVNW,24.841304344375487,24.975364716433074,21.444780876494026,21.79
AXON,657.7632597101634,659.8100447215124,605.9063745019921,509.58
BHVN,12.761541126331329,12.960546896081013,12.768645418326694,12.1
BIIB,177.59038039078746,177.76402513452166,173.19095617529882,176.18
BILL,52.52519999682545,52.648535539118434,49.40039840637451,43.36
BMRN,65.30409422072665,65.6351989650958,56.915298804780875,56.99
BRZE,30.536665291027123,30.74706695131823,25.20597609561753,21.81
BTM,1.8110941969175092,1.8387155084839923,1.1112868525896415,1.08
BWMX,18.23620827447183,18.385946969095727,18.241553784860557,18.065
CAL,12.692942651703941,12.812512182346312,12.697211155378486,12.34
CBZ,49.100258329232865,49.51550423802796,38.579681274900395,38.55
CCJ,121.22983043919939,120.95111164902144,121.21988047808766,133.63
CDE,25.441401525372612,25.3619652862653,25.438565737051793,24.59
CG,61.23474682941541,61.46336820050475,61.24290836653387,59.5
CHE,475.0053947556388,476.0532106236409,448.45816733067727,427.77
CHMI,2.7005242972333776,2.705367970349677,2.700697211155379,2.76
CIVI,29.978794622307582,30.064203266614815,27.814900398406376,27.4
CLDX,33.29439588260504,33.55559423659942,26.676733067729085,24.69
CLS,308.45489535880387,310.34780281265375,308.5224701195219,299.91
CMPS,9.389959206996714,9.486677671782989,6.939521912350598,6.79
COP,101.93142481865367,102.06665517214013,98.50525896414342,102.8
COUR,7.62263019634609,7.672451905525309,6.360358565737052,6.13
CPRX,26.718412961699016,26.824393779463815,24.033306772908364,24.58
CRM,254.56314621990128,255.5405682052666,229.79940239043825,214.03
CRNT,2.877509880795543,2.9018844938969224,2.25996015936255,2.33
CRNX,52.61581157441946,53.500958238758116,52.64741035856574,51.88
CRTO,24.470119521912352,24.61695219123506,20.75,19.76
CSTM,22.59560249043666,22.647360597450835,22.597450199203188,23.16
CTRA,28.55716837827971,28.602505158648274,27.408525896414343,28.07
CVE,18.919011325217063,18.909877541626326,18.918685258964146,20.39
CVNA,475.60758987952573,475.68129870954425,473.74011952191233,427.77
CVS,86.65363383120902,86.76175961492675,83.91418326693227,74.39
CWAN,24.825280947921463,24.85228801923779,24.141035856573705,24.08
CWT,44.53543590577927,44.770423247250044,44.54382470119522,44.5
DAR,42.41563903747559,42.56011888700179,42.420796812749,45.9
DAVA,6.9504859446675455,7.04735940699354,6.9539442231075705,6.29
DBRG,15.411767630672529,15.428097728607481,15.412350597609562,15.425
DDI,9.00383634783575,9.270238369232235,9.013346613545817,8.8
DDL,2.7178313360105393,2.716193362010127,2.7593306772908366,2.885
DDOG,152.40555824510722,153.01794602466626,136.8902390438247,128.18
DHR,243.32144410406184,243.57825502769796,236.81494023904384,219.46
DOX,88.21664537070842,88.40257491944574,83.50597609561754,81.07
DUOL,178.1262583133601,179.15818193362009,151.9816733067729,139.47
DVN,40.05570244916748,40.111081570133805,38.65262948207172,39.93
DXCM,76.2667060840304,76.38038927953524,73.38645418326693,74.0
EEFT,82.2102188060507,82.52796626244029,74.1598406374502,72.9
EFX,214.63458619704448,215.9703328518595,214.68227091633466,204.0
