symbol,forecast1_T,forecast10_T,consensus1_T,actual1_T
AAPL,270.6448203755601,266.13028051142044,270.6448203755601,270.37
ACCO,3.928715134483937,5.154884307391947,3.928715134483937,3.78
ADV,1.3647643889905885,1.7440903438040665,1.3647643889905885,1.28
AENT,7.0445926549367135,7.916993063602165,7.0445926549367135,6.42
AHCO,9.202124593414483,10.168687044650085,9.202124593414483,8.99
AHL,36.8386034704739,37.72954734845479,36.8386034704739,36.76
AII,23.411730290551784,23.76545884192314,23.411730290551784,23.91
ALAB,174.22823030628382,177.42700544435803,174.22823030628382,186.68
ALIT,2.875036745925027,3.9979752503928516,2.875036745925027,2.88
ALK,41.92134731623664,48.55851004349137,41.92134731623664,40.7
AMRK,27.215007521635854,30.608885811336325,27.215007521635854,26.58
AMTM,21.545214287961716,23.303099196838144,21.545214287961716,22.4
AMZN,231.106793223921,240.1095578641609,231.106793223921,222.86
ARCO,7.400836300592346,8.09337671227441,7.400836300592346,7.18
ARDT,15.062583440256422,16.07126795606419,15.062583440256422,14.57
ASIX,19.488032672203847,21.65726758305424,19.488032672203847,18.58
ASML,1074.5913958137364,1053.8258147092904,1074.5913958137364,1059.23
ATR,124.725416108559,137.6979602704719,124.725416108559,115.96
AVGO,387.3321756342554,387.64882430437615,387.3321756342554,369.63
AVNW,24.746389582726405,27.171059070490944,24.746389582726405,26.05
AXON,762.1004908639799,793.205009245885,762.1004908639799,732.23
BA,214.4586746846902,224.1792649719846,214.4586746846902,200.08
BHVN,18.173443444573202,25.338095268329074,18.173443444573202,17.2
BIIB,148.37798717363856,154.298011261726,148.37798717363856,154.27
BILL,49.32218361682899,52.487648608752245,49.32218361682899,49.645
BMRN,52.041677362538174,62.03461318074316,52.041677362538174,53.57
BRZE,27.235077586179834,31.75534221679021,27.235077586179834,28.66
BTM,2.6793536166212286,3.929440842208854,2.6793536166212286,2.75
BWMX,14.239710793953272,15.365999626990046,14.239710793953272,14.46
CAL,11.831303048675762,13.670034880398724,11.831303048675762,11.04
CBZ,51.479715555306754,62.694940953318195,51.479715555306754,52.92
CCJ,107.00354911622533,103.21412525198012,107.00354911622533,102.22
