symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
FINV,1.0283224345956379,1.0326883640698636,5.504228980492373,5.33,,,1-2,True,-0.07566992971019015
WMT,1.0299232749530647,1.0304016826188898,114.27154660243488,110.9,,,1-2,False,-0.02419204155317145
XPO,1.0292946093607003,1.0297626755868705,144.2594532229647,140.09,,,1-2,False,-0.035710111589824955
CVE,1.0276849569533164,1.0281266015245156,17.251964373581373,16.78,,,1-2,False,-0.022325229332146868
BHVN,1.023884747821597,1.027548277767322,10.78925691655688,10.5,,,1-2,True,-0.1721240628442564
TXG,1.026910676335599,1.0273396405925255,16.95110406977667,16.5,,,1-2,False,-0.09427325353606253
UHS,1.0260652470622555,1.026480387414337,233.28819764765638,227.27,,,1-2,False,-0.052290776264796834
ITGR,1.0257426250961081,1.0261524960905026,79.80387962095838,77.77,,,1-2,True,-0.13886515524235044
PMTS,1.0218207270706083,1.025159890482838,15.910481500293645,15.52,,,1-2,False,-0.20239605003443784
AHL,1.0247318808505625,1.0251252647040432,37.9808910572848,37.05,,,1-2,False,-0.003181083048987454
SNDX,1.0215897282781339,1.024892681463545,22.240171187758925,21.7,,,1-2,True,-0.13521891721616264
PEP,1.024277465321371,1.0246634473052871,147.22364410882366,143.68,,,1-2,False,-0.0038300689917500907
UIS,1.0212460443938531,1.0244951576079813,2.8480965381501875,2.78,,,1-2,False,-0.08080380456336123
BIIB,1.0236531419506685,1.0240289650993695,179.02074367867175,174.82,,,1-2,False,-0.03170780239249904
CRTO,1.0200457333962256,1.0231071322275733,20.86115442612022,20.39,,,1-2,False,-0.0628871680060985
GOOGL,1.0220467989341766,1.022396540588792,321.3903525340868,314.35,,,1-2,False,-0.045512721687123614
ASIX,1.0177199110425101,1.020418998287715,17.15324336121649,16.81,,,1-2,True,-0.11623657586886604
DAVA,1.0158783622801675,1.0182919042059766,6.6596290535070874,6.54,,,1-2,False,-0.06902770889005116
PAR,1.0158082532578265,1.0182109474405712,37.765444040570785,37.09,,,1-2,True,-0.11478051518293231
MNKD,1.0157608236170697,1.0181561801275512,6.037666148156378,5.93,,,1-2,True,-0.10586699433524249
CBZ,1.014669564691343,1.016896311037467,53.11249432548689,52.23,,,1-2,False,-0.07655565848720036
PRCT,1.0146588029740244,1.0168838885780096,33.27244083427247,32.72,,,1-2,False,-0.09010509023756441
IMVT,1.0134873732691736,1.0155319236041265,27.175634275646424,26.76,,,1-2,True,-0.2121064571744562
SHOP,1.0150818620967916,1.0153194586426317,172.12710782368535,169.53,,,1-2,True,-0.10352189933466838
MD,1.0143481641255658,1.0145740361933173,21.782904557070523,21.47,,,1-2,False,-0.045001900525248884
GPCR,1.0126453432972777,1.0145604165387307,72.32801209504612,71.29,,,1-2,True,-0.7035835756386084
FLOC,1.0124721347055712,1.0143606043853677,18.481650211901396,18.22,,,1-2,False,-0.08995527864938291
AAPL,1.014006348303756,1.0142267639584495,276.2348014317233,272.36,,,1-2,False,-0.011696666272879908
TNC,1.012266545223541,1.0141234513107351,76.38377835272456,75.32,,,1-2,False,-0.04815435020317682
STZ,1.0060330354165548,1.0135768640027145,140.19623466294183,138.318305835527,,,1-2,False,-0.05710359755777217
UTZ,1.011344879164303,1.0130604635739908,10.373739146997666,10.24,,,1-2,True,-0.11830439889351141
QUAD,1.0112409723482554,1.012940642807257,6.482820113966445,6.4,,,1-2,True,-0.13543156973698856
VERA,1.0104991330623319,1.0120852945625927,54.561518229869364,53.91,,,1-2,True,-0.44441106567555555
PRU,1.0116467582918285,1.0118296082619935,115.53070467135443,114.18,,,1-2,False,-0.07345301641237378
LKQ,1.0099528002474185,1.0114554885755027,30.333550102379327,29.99,,,1-2,False,-0.053515593586935806
GDYN,1.009559944007753,1.011002672145301,9.301224583736767,9.2,,,1-2,False,-0.07165852158386266
TEAD,1.0094424113889269,1.0108672112945014,0.7464243488198599,0.7384,,,1-2,False,-0.21563986980763694
HBM,1.0093031493412212,1.0107067126046,20.153491849335726,19.94,,,1-2,True,-0.21196453271042448
MRVL,1.0089114868074223,1.0102553596618669,88.5153720749687,87.6168299711816,,,1-2,False,-0.10628946992016308
CAL,1.0087392892732119,1.0100569354909694,12.931270940054649,12.8025168539326,,,1-2,False,-0.08829630856829529
IMXI,1.009829398960961,1.0099834354678567,15.563844740559674,15.41,,,1-2,False,-0.014963650536125694
AENT,1.0084214169007886,1.0096906762272604,7.926071808383994,7.85,,,1-2,True,-0.21021465097416103
LW,1.008188549909783,1.0094223840450927,42.19385565308487,41.8,,,1-2,False,0.07770051625687446
AVGO,1.0081166683563427,1.0093395711896034,352.58249900795226,349.32,,,1-2,False,-0.09475026881793736
SPB,1.0080536717582975,1.0092669959215508,60.23305431659815,59.68,,,1-2,False,-0.057513959873935705
BRZE,1.0079907874813598,1.0091945514160108,36.260360232377266,35.93,,,1-2,True,-0.2712428335331568
ZTS,1.0076307011736738,1.0087797477976286,124.09099031501479,123.010984891331,,,1-2,False,-0.06915500480502546
DOX,1.0075932097424845,1.008736561880818,80.47477648408852,79.7777928600516,,,1-2,True,-0.07310025166883416
CSTM,1.0073570851451035,1.008464583992784,19.332266075141668,19.17,,,1-2,True,-0.15406266616490594
LFST,1.006911106005823,1.0079509394900112,7.116133632799479,7.06,,,1-2,True,-0.12261788435845644
MAX,1.0068339261561194,1.0078620566184995,12.779690877922572,12.68,,,1-2,False,-0.028639558929915987
CLS,1.0064301828927478,1.0073971259133114,305.7047318296535,303.46,,,1-2,False,-0.1113488055423133
HTO,1.006228180207892,1.0071645306992656,49.80428604307868,49.45,,,1-2,True,-0.07937471950541064
KINS,1.006151239199048,1.0070759409630217,17.59361668862399,17.47,,,1-2,True,-0.19702679817212365
AMTM,1.0060826307991868,1.006996947095302,29.666130061427594,29.46,,,1-2,False,-0.04541058339654902
SLP,1.00551848247344,1.0063474632765377,19.45269646513547,19.33,,,1-2,False,-0.12545846263367466
KRO,1.0054973819258104,1.0063231730936044,4.588833669306836,4.56,,,1-2,False,-0.025004034600871305
DBRG,1.0054589360635475,1.0062789160090795,13.364734450572575,13.281342019544,,,1-2,False,-0.39242871073065777
SLGN,1.005454288141494,1.0062735655723154,40.93520864748179,40.68,,,1-2,False,-0.0702277110243269
CCJ,1.0050764322521022,1.0058386231402119,93.95538578752719,93.41,,,1-2,False,-0.09409663164204007
ALAB,1.0047898110470281,1.0055087318943725,169.7600392057269,168.83,,,1-2,True,-0.20212531262293332
HRTG,1.004711896673007,1.0054190599865103,30.33349303979302,30.17,,,1-2,True,-0.10385080531744828
UPWK,1.0039460586006106,1.0045377655213408,20.914476278154314,20.82,,,1-2,False,-0.08708590831222818
DHR,1.0037656247157258,1.0043301590885614,231.50788021572149,230.509736385709,,,1-2,False,-0.03991831977814242
CG,1.003743802056607,1.004305050791646,61.182263694227075,60.92,,,1-2,True,-0.14273599178214924
SBUX,1.0036453799622178,1.0041918122181388,84.21152537261312,83.86,,,1-2,False,-0.018976261833751673
CWAN,1.0030994842816805,1.003563797742524,24.185887525594833,24.1,,,1-2,True,-0.158399442337667
SPNT,1.0030038075434196,1.00345373894963,22.547605514198185,22.47,,,1-2,True,-0.08355256818342194
ZM,1.002812971431547,1.003234225890876,87.44189512864875,87.16,,,1-2,False,-0.0392010152298905
CVNA,1.0026792232692467,1.0030803868462044,438.69720718718753,437.35,,,1-2,False,-0.20874039627731789
CHMI,1.0020974038221002,1.002411241320396,2.6718987936100467,2.66547169811321,,,1-2,True,-0.16669028874849867
FSLR,1.0010520206621332,1.0012092472435308,269.7157591149347,269.39,,,1-2,False,-0.08444576263870207
TWLO,1.000908667626273,1.001044447458059,141.1172357581626,140.97,,,1-2,True,-0.132024011305098
TX,1.0007977620310546,1.0009169543469314,38.50527523372645,38.47,,,1-2,False,-0.056751599694847
MDB,1.0007094126881437,1.0008153941189546,437.4864332312186,437.13,,,1-2,True,-0.2522904134905726
HLF,1.0005248178907755,1.0006032054913798,13.738282011396645,13.73,,,1-2,False,-0.1748264858046601
IBM,1.000185954238104,1.0001888400667025,303.8373658354629,303.78,,,1-2,False,-0.016556180017058053
DDL,0.9987437620013592,0.9985565121748767,2.716073713115665,2.72,,,1-2,True,-0.4702888104626445
PACS,0.9981575644521172,0.9978831235539866,37.16116752115046,37.24,,,1-2,True,-0.21626751559870605
TSLA,0.9606270941681309,0.9600405921485542,466.15730992365195,485.56,,,1-2,False,-0.15363489297201327
ERIE,0.847457344738814,0.8454562626952697,238.7008539835008,282.333769960536,,,1-2,False,-0.03202879246869028
