symbol,actual1_T
AAPL,278.78
ACCO,3.75
ADV,0.898
AENT,7.87
AHCO,10.29
AHL,37.03
AII,19.94
ALAB,164.315
ALIT,2.11
ALK,51.75
AMTM,29.6
AMZN,231.78
ARCO,7.1995
ARDT,8.54
ASIX,16.73
ASML,1119.32
ATR,117.17
AVGO,412.185344928384
AVNW,21.73
AXON,568.39
BA,198.72
BHVN,10.6
BIIB,177.55
BILL,55.59
BMRN,53.7
BRZE,36.19
BTM,1.6
BWMX,14.3
CAL,13.3098426966292
CBZ,51.76
CCJ,93.76
CDE,15.97
CG,59.73
CHA,13.49
CHE,425.44
CHMI,2.41528301886792
CIVI,29.8166080843585
CLDX,28.19
CLS,348.66
CMPS,6.69
CON,19.61
COP,96.8
COUR,8.16
CPRX,22.8
CRM,263.774441854522
CRNT,2.13
CRNX,48.06
CRTO,20.45
CSTM,18.14
CTRA,27.02
CVE,17.7141066577349
CVNA,467.67
CVS,78.3399076129342
CWAN,21.66
CWT,42.81
DAR,34.97
DAVA,6.69
DBRG,14.7903583061889
DDI,9.3
DDL,2.1
DDOG,151.2
DHR,230.1003052376
DIS,108.096248651564
DOX,77.8355066204326
DUOL,197.44
DVN,38.1568168085691
DXCM,67.56
EEFT,77.49
EFX,215.18
ENOV,27.67
ERIE,273.598515537203
EVH,3.88
FANG,160.28
FINV,5.2
FLOC,18.55
FSLR,262.23
GDEV,16.52
GDYN,10.06
GE,283.272706289671
GOOGL,320.21
GPCR,68.94
HAL,29.04
HBM,18.25
HLF,13.5
HQY,95.73
HRTG,27.45
HTO,47.95
IBM,312.67
IDYA,33.64
IMCR,36.03
IMVT,23.56
IMXI,15.37
INSW,49.32
ITGR,71.95
JANX,15.58
KELYA,8.84
KINS,15.31
KNF,76.08
KO,70.21
KOP,28.78
KRO,4.86
LFST,6.75
LKQ,30.2
LNTH,60.82
LVO,5.32
LW,58.98
MA,538.046675803682
MANH,174.87
MATV,12.58
MAX,13.29
MD,21.38
MDB,427.41
MDLZ,53.3940493281796
MDXG,6.98
META,649.603302753709
MNKD,5.84
MPAA,13.57
MRVL,92.403378962536
MSFT,478.56
MTDR,45.75
MU,263.6070180145
NESR,14.94
NRDS,14.76
NVDA,183.78
NX,14.428173374613
PACS,31.12
PAR,37.56
PEP,149.7
PFE,25.3549463190184
PFGC,94.0
PG,138.842783525609
PMTS,18.2
PRCT,35.71
PRU,114.76
QUAD,6.28
RARE,36.0
RCI,35.88
RCKT,3.63
SBUX,83.85
SHOP,168.42
SLB,39.93
SLGN,39.07
SLP,19.8
SLVM,49.7627924762298
SMCI,34.9
SMP,37.97
SNDX,20.62
SNPS,475.83
SPB,61.18
SPGI,491.32
SPNT,21.83
SPRY,10.44
SSTK,19.17
STZ,147.537539320793
TBLA,4.07
TCOM,70.83
TEAD,0.726
TNC,75.9
TRVG,2.89
TSLA,451.45
TWLO,134.97
TX,38.12
TXG,17.53
TXO,11.92
UAL,107.74
UBER,84.16
UHS,222.85
UIS,3.03
UPWK,20.48
UTL,48.25
UTZ,9.7212808539026
VCEL,37.64
VERA,44.34
W,93.31
WDAY,222.75
WELL,191.07
WMT,112.952546286398
XPO,150.43
ZBH,92.8445688234648
ZM,88.05
ZTS,117.564408176456
