symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
CHA,1.028571982051548,1.0329776131389021,13.480357851462674,13.05,,,1-2,False,-0.1381620651617047
KELYA,1.0262564912413183,1.030294571537949,9.159318740972367,8.89,,,1-2,False,-0.05153848122067817
DHR,1.0287040923932644,1.0291624560776238,243.48954548340504,236.59,,,1-2,True,-0.06686609451453596
AAPL,1.0243211111706758,1.0247078038089306,268.84233940731104,262.36,,,1-2,False,0.012780553950755946
CVNA,1.0237944728018356,1.0241725945743452,451.08657755432455,440.44,,,1-2,False,-0.06775967133750793
SNPS,1.023651055967686,1.0240268451944003,520.9941380295551,508.77,,,1-2,True,-0.12425885978629547
AHL,1.0235976064651382,1.0239725265497577,38.09177798765099,37.2,,,1-2,False,-0.006483889316985847
UIS,1.020403187250996,1.023520435454415,2.8965628323359947,2.83,,,1-2,False,-0.06175418083728701
HAL,1.022895423993156,1.0232589342616483,31.54707294328661,30.83,,,1-2,True,-0.1440742498897799
GOOGL,1.0220556630084585,1.022405548361845,321.38296007206236,314.34,,,1-2,True,-0.042143259095781094
NX,1.019328095406764,1.0222775024552389,16.581341089823972,16.22,,,1-2,True,-0.14821399460854467
GE,1.0213786248917884,1.0217175416663713,334.65336359740326,327.54,,,1-2,True,-0.147608172961598
WMT,1.0213043491583256,1.021642063484631,116.81455353883271,114.34,,,1-2,False,-0.03666635342509772
ZBH,1.0206975279141937,1.0210254249429973,96.742159013349,94.75,,,1-2,True,-0.06877773433343137
GPCR,1.0176328827671495,1.020318449258875,64.52493873113126,63.24,,,1-2,False,-0.04992607532550275
ENOV,1.016715944440927,1.0192592141280878,28.457717258456217,27.92,,,1-2,True,-0.06855482770879184
ASML,1.0174248466961033,1.017699997754092,1264.1767602101554,1242.19,,,1-2,True,-0.20867910395793587
ASIX,1.0152125559772953,1.0175231483596958,18.13226250376978,17.82,,,1-2,False,-0.12990974869954763
SHOP,1.016823970761065,1.0170894741766032,171.3287219250488,168.45,,,1-2,False,-0.06946106864871249
IMVT,1.0148167190706638,1.0170661782104458,26.342014015650545,25.9,,,1-2,False,-0.1054472456892912
TEAD,1.0139668236146322,1.0160852073195896,0.6665518960016508,0.656,,,1-2,False,-0.12256430692021791
CBZ,1.0135786272776757,1.0156372242379088,54.488937080363804,53.65,,,1-2,True,-0.0627315270999198
ITGR,1.0151211134016844,1.0153593376609298,82.05118807637973,80.81,,,1-2,True,-0.13975689379354717
MATV,1.0131444546389403,1.0151362455967043,12.404964921191727,12.22,,,1-2,False,-0.036840643679430074
BRZE,1.0129924249191575,1.0149608384933428,31.85962072030603,31.39,,,1-2,False,-0.03297338046497755
UTZ,1.0128862067288913,1.0148382920234973,9.986008793511214,9.84,,,1-2,False,-0.03444724748455075
BWMX,1.0121949220582764,1.0140408354612156,16.437601942826305,16.21,,,1-2,True,-0.2087264086759949
STZ,1.0050276658245607,1.0124118829070599,144.48065506896717,142.709363163639,,,1-2,False,-0.06444726047194238
FLOC,1.0105562780279722,1.0121511765446014,19.392816542594563,19.16,,,1-2,True,-0.08751474885438093
TWLO,1.0117696869307689,1.0119544896427073,141.04621676640053,139.38,,,1-2,False,-0.06795944717183033
BIIB,1.0116967114048387,1.0118803548310003,184.77947159568896,182.61,,,1-2,False,-0.06971007183586964
NESR,1.0089169754917073,1.0102616844710952,16.76024134537547,16.59,,,1-2,True,-0.15768569163104051
AHCO,1.0087264328754189,1.010042121402457,10.181224583736768,10.08,,,1-2,False,-0.05661594864949038
