symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev
ALAB,0.9955273430984527,1.4874987086698592,243.2804138029555,163.55
NX,1.0120559959523663,1.4185722118997603,20.342325518642564,14.34
MAX,1.0401350578388142,1.3223934060499407,14.03059403818987,10.61
CIVI,1.045928101717127,1.3059196338476715,36.53963135505785,27.98
KRO,1.0099875125928421,1.2190549276995604,6.095274638497802,5.0
CHMI,1.0119288229992822,1.2092759378580633,2.9143550102379328,2.41
ALK,1.0073671458323703,1.207027398470138,57.6717690989032,47.78
CAL,1.011334188519324,1.1886464483677566,15.08392342978683,12.69
TEAD,1.0241399850044646,1.16160843936748,1.730796574657545,1.49
HLF,0.998088648030553,1.1534241635196285,9.930982047904001,8.61
MATV,1.008043212901796,1.147244731643564,12.378770654434055,10.79
PFE,1.011550249835319,1.1372089109185703,27.55457191155696,24.23
COUR,1.0237463837446685,1.1340637060852417,11.442702794400088,10.09
AMTM,1.0346412139670398,1.1337832677850732,25.70286668068761,22.67
KELYA,1.0315198949722737,1.1300445902966456,13.854346677036874,12.26
CG,1.0051947992641217,1.1146546472457304,63.52416834653418,56.99
SNPS,1.0046920530915602,1.1132407901316206,490.0485958159394,440.2
TCOM,1.023911717237642,1.1087176974526773,77.82089518420342,70.19
DVN,1.0119345684983656,1.1053170523144542,35.40330518563197,32.03
CVNA,1.0383987925537768,1.1049214731001862,380.8774809923652,344.71
MA,1.0218090380415836,1.104821120451166,607.5190377136871,549.88
AMZN,1.0450150616037222,1.1023581826844144,236.42275944032636,214.47
MANH,1.0280127411061204,1.092798743794402,210.95386950207137,193.04
TMUS,1.0371041309972733,1.088770389794533,246.55205476897194,226.45
ZM,1.0229105623421604,1.0840695488285457,86.5412720829828,79.83
BA,1.0370188304773154,1.08406818615769,229.70320796495292,211.89
NKE,1.0419302423845624,1.0816222468888075,72.2956309820479,66.84
META,1.0459879358764224,1.0799467386126393,768.9976741639022,712.07
INSW,1.0477637158785762,1.0790869408934731,48.24597712734719,44.71
DIS,1.0432496240214866,1.078519870484487,118.50776336883541,109.88
SMP,1.0324473241048133,1.0773149197383005,42.47852728528119,39.43
IMCR,1.0260383047078223,1.0765300910087856,36.09605395152458,33.53
TXN,1.03168808415437,1.0730812608500897,188.30429965397374,175.48
UBER,1.0259157113674309,1.0724465310369526,99.22275305153886,92.52
BABA,1.018299941909911,1.0666296164205407,176.08988337486707,165.09
SBUX,1.033381771412544,1.0637118045526992,89.71345359597466,84.34
WDAY,1.0052752395387037,1.0632684903960992,241.99990841415215,227.6
UPWK,1.003793129004047,1.0619579638388097,17.777176314661673,16.74
PFGC,1.0419520647096154,1.0617565516512966,106.84456179266996,100.63
MNKD,1.0313230018188486,1.0589179492329672,5.665211028396374,5.35
HQY,1.0086108415190846,1.0584652877716756,96.36267979873335,91.04
XOM,1.0232101579149668,1.0574804363880739,116.99963548197648,110.64
PRU,1.034084872735143,1.0568911346257812,105.53057979238424,99.85
NFLX,1.0299822045684275,1.0546544779825275,1248.2784935953398,1183.59
EFX,1.0056075130286166,1.051506060168171,238.90217687020842,227.2
CVX,1.0231380203947356,1.0484338038014909,159.0578923747242,151.71
PG,1.0301982804645142,1.0482217371751252,156.81397188139871,149.6
KINS,1.0145861491919939,1.0368388954388368,15.127479484452628,14.59
IBM,1.003574107884536,1.0298805565973526,284.2161372041714,275.97
AHL,1.0220511578132303,1.0280877420331915,37.699977500357136,36.67
QCOM,1.0191176419621617,1.0278246661547965,168.64547122267902,164.08
W,0.9876498769073125,1.0264172677940104,85.37738833510579,83.18
MDB,1.0237225469518352,1.02495347748942,322.19412564879923,314.35
MD,1.0031040773321915,1.0249526634007964,16.604233147092902,16.2
WELL,1.004895993253649,1.021719415989877,175.81747710353804,172.08
DAR,1.0135581517116785,1.0202746935816518,32.332505039602545,31.69
KO,1.0482022691605708,1.0195468220691741,68.91116970365549,67.59
ZBH,1.0319632577033153,1.0157285814207149,101.49159985555784,99.92
AHCO,1.0133088788685198,1.0155286135429307,9.271776241646958,9.13
HRTG,1.0094519079246804,1.0153551354564037,24.307601942826302,23.94
MCD,1.0270522231758334,1.0119846832761563,308.9892833447088,305.33
