symbol,forecast1_T,forecast10_T,consensus1_T,actual1_T
AAPL,263.3944357232425,263.70457830034445,255.53673306772907,256.44
ACCO,5.142228615418803,5.1881503865018015,3.978764940239044,3.86
ADV,0.9950242654878494,1.0414404930080474,0.9966812749003984,1.03
AENT,8.075521896477834,8.104868930651895,7.3319920318725105,7.33
AHCO,11.020662449802384,11.051374462310122,10.242549800796812,9.62
AHL,38.16329296360376,38.195272455992765,37.35306772908367,37.32
AII,19.98172648053206,20.047050443643755,18.326693227091635,18.53
ALAB,172.26104188822399,172.6110613323598,163.39302788844623,167.9
ALIT,2.418553991206489,2.453068443358042,1.5441035856573706,1.545
ALK,55.061002682497104,55.26496944492945,49.893346613545816,52.365
AMTM,34.89386481960604,34.92956961000619,34.89513944223108,35.69
AMZN,252.77491603307882,253.332509682386,238.64784860557768,243.01
ARCO,7.785213012491866,7.833372962333931,7.786932270916335,7.795
ARDT,9.657288852557896,9.703795614355327,8.479003984063747,8.255
ASIX,19.596264345010397,19.705657608609386,16.824701195219124,16.375
ASML,1391.5528167806858,1390.7061402199963,1413.0040239043824,1422.92
ATR,134.58041959651433,134.90011702195204,126.4806374501992,123.66
AVGO,357.6888470817924,358.96441933461375,325.371235059761,333.24
AVNW,24.841304344375487,24.975364716433074,21.444780876494026,21.6
AXON,657.7632597101634,659.8100447215124,605.9063745019921,549.86
BHVN,12.761541126331329,12.960546896081013,12.768645418326694,12.18
BIIB,177.59038039078746,177.76402513452166,173.19095617529882,174.83
BILL,52.52519999682545,52.648535539118434,49.40039840637451,46.53
BMRN,65.30409422072665,65.6351989650958,56.915298804780875,56.68
BRZE,30.536665291027123,30.74706695131823,25.20597609561753,23.77
BTM,1.8110941969175092,1.8387155084839923,1.1112868525896415,1.1
BWMX,18.23620827447183,18.385946969095727,18.241553784860557,18.52
CAL,12.692942651703941,12.812512182346312,12.697211155378486,12.3
CBZ,49.100258329232865,49.51550423802796,38.579681274900395,38.55
CCJ,121.22983043919939,120.95111164902144,121.21988047808766,134.04
CDE,25.441401525372612,25.3619652862653,25.438565737051793,25.62
CG,61.23474682941541,61.46336820050475,61.24290836653387,60.54
CHE,475.0053947556388,476.0532106236409,448.45816733067727,432.61
CHMI,2.7005242972333776,2.705367970349677,2.700697211155379,2.73
CIVI,29.978794622307582,30.064203266614815,27.814900398406376,27.78
CLDX,33.29439588260504,33.55559423659942,26.676733067729085,24.77
CLS,308.45489535880387,310.34780281265375,308.5224701195219,344.92
CMPS,9.389959206996714,9.486677671782989,6.939521912350598,6.71
COP,101.93142481865367,102.06665517214013,98.50525896414342,101.4
COUR,7.62263019634609,7.672451905525309,6.360358565737052,6.17
CPRX,26.718412961699016,26.824393779463815,24.033306772908364,24.2
CRM,254.56314621990128,255.5405682052666,229.79940239043825,228.05
CRNT,2.877509880795543,2.9018844938969224,2.25996015936255,2.29
CRNX,52.61581157441946,53.500958238758116,52.64741035856574,51.32
CRTO,24.470119521912352,24.61695219123506,20.75,19.71
CSTM,22.59560249043666,22.647360597450835,22.597450199203188,23.06
CTRA,28.55716837827971,28.602505158648274,27.408525896414343,27.8
CVE,18.919011325217063,18.909877541626326,18.918685258964146,19.815
CVNA,475.60758987952573,475.68129870954425,473.74011952191233,410.03
CVS,86.65363383120902,86.76175961492675,83.91418326693227,74.03
CWAN,24.825280947921463,24.85228801923779,24.141035856573705,24.13
CWT,44.53543590577927,44.770423247250044,44.54382470119522,43.68
DAR,42.41563903747559,42.56011888700179,42.420796812749,44.0
DAVA,6.9504859446675455,7.04735940699354,6.9539442231075705,6.61
DBRG,15.411767630672529,15.428097728607481,15.412350597609562,15.385
DDI,9.00383634783575,9.270238369232235,9.013346613545817,8.86
DDL,2.7178313360105393,2.716193362010127,2.7593306772908366,2.835
DDOG,152.40555824510722,153.01794602466626,136.8902390438247,140.56
DHR,243.32144410406184,243.57825502769796,236.81494023904384,224.53
DOX,88.21664537070842,88.40257491944574,83.50597609561754,81.82
DUOL,178.1262583133601,179.15818193362009,151.9816733067729,142.8
DVN,40.05570244916748,40.111081570133805,38.65262948207172,39.83
DXCM,76.2667060840304,76.38038927953524,73.38645418326693,73.36
EEFT,82.2102188060507,82.52796626244029,74.1598406374502,72.32
EFX,214.63458619704448,215.9703328518595,214.68227091633466,205.28
ENOV,28.425319836193076,28.646933818510817,22.8105577689243,21.455
ERIE,280.05401481722515,275.4719000492056,279.89043824701196,273.53
EVH,5.082991619180648,5.136323272646466,3.731792828685259,3.225
FANG,160.19921517118775,160.45865855303884,153.626015936255,160.27
FINV,6.650843002492024,6.707587101792035,5.213187250996016,5.185
FLOC,20.777945945302456,20.943737956540375,20.78386454183267,19.81
FSLR,252.26718639386675,252.62832066157682,243.11756972111553,249.41
GDEV,23.140811256964177,24.44168346534182,23.187250996015937,18.8
GDYN,9.616365216425137,9.653902120601261,8.665338645418327,8.28
GOOGL,335.29062197425435,335.36949822225046,333.2922310756972,336.01
GPCR,89.6166175140077,90.04728924937697,89.6319920318725,89.05
HAL,34.014417707655426,34.00876279741591,34.15768924302788,33.355
HBM,25.43440409676037,25.475090950937286,25.43585657370518,27.075
HLF,16.84146144505643,16.762578768590974,16.838645418326696,16.49
HQY,93.81142354883256,94.14087081951081,85.46462151394422,82.85
HRTG,28.302147981778067,28.395843994539767,25.928286852589643,25.74
HTO,52.74480674909922,52.973981682830434,52.75298804780876,51.26
IDYA,38.295300233329634,38.44388787479564,34.530717131474105,33.65
IMCR,42.9164237075602,43.22159386358947,35.18470119521913,33.13
IMVT,30.041264186282756,30.174934564530723,26.654621513944225,26.06
IMXI,15.603032094728656,15.608199512706149,15.472111553784861,15.47
INSW,57.07937743051698,57.16600998396851,57.082470119521915,59.64
ITGR,86.07182735194678,86.06529495563562,86.23733067729083,85.92
JANX,26.92664346597673,27.403898390501737,14.835019920318725,13.95
KELYA,10.132649640481898,10.341896319106047,10.14011952191235,9.94
KINS,16.863714464849764,16.92406600688878,15.334661354581673,14.96
KNF,72.95199350010316,73.61709901430135,72.97573705179282,68.92
KOP,29.200016150537294,29.846854097554008,29.223107569721115,29.25
KRO,5.514979920953635,5.514784924048824,5.5199203187251,5.41
LFST,7.706586244662782,7.721991000142855,7.316294820717131,7.1
LKQ,33.792230202695194,33.99760194282631,33.79956175298805,32.57
LNTH,71.8361033951842,71.99249091284265,67.87390438247012,66.31
LVO,5.978895176267043,6.041001690449358,4.405378486055777,4.63
LW,46.46096315931493,46.567431469341756,43.763505976095615,45.465
MA,561.930774352788,563.2736205377693,527.9087250996016,521.3
MANH,188.223812479167,188.6492957254647,177.44386454183268,161.14
MATV,12.69668763194235,12.850854827701147,12.702191235059761,12.29
MAX,12.192509722067904,12.241161449818255,10.95988047808765,10.47
MD,21.66634529610641,21.67941008872875,21.335338645418325,20.67
MDB,420.6626482119331,421.0282674084538,411.39940239043824,411.04
