symbol,forecast1_T,forecast10_T,consensus1_T,actual1_T
AAPL,269.99670017111345,265.81216087839874,269.99670017111345,271.4
ACCO,3.9193069379677765,5.154884307391947,3.9193069379677765,3.91
ADV,1.361496152142063,1.7440903438040665,1.361496152142063,1.295
AENT,7.02,7.125518960016507,7.02,6.15
AHCO,9.180088025840233,10.168687044650085,9.180088025840233,8.95
AHL,36.750385106717005,37.72954734845479,36.750385106717005,36.76
AII,23.35566560990759,23.76545884192314,23.35566560990759,23.91
ALAB,173.81100142272422,177.42700544435803,173.81100142272422,169.55
ALIT,2.8681518205051546,3.9979752503928516,2.8681518205051546,2.8
ALK,41.820957173334314,48.55851004349137,41.820957173334314,40.7
AMRK,27.12,27.53041967587816,27.12,26.81
AMTM,21.493619401830944,23.303099196838144,21.493619401830944,21.9
AMZN,230.55335576346843,240.1095578641609,230.55335576346843,222.86
ARCO,7.416800470402828,8.09337671227441,7.416800470402828,7.22
ARDT,15.091227032889032,16.07126795606419,15.091227032889032,14.58
ASIX,19.441364172499163,21.65726758305424,19.441364172499163,18.58
ASML,1077.1647478334978,1053.8258147092904,1077.1647478334978,1075.45
ATR,124.42673290421838,137.6979602704719,124.42673290421838,124.36
AVGO,388.259730089251,387.64882430437615,388.259730089251,376.47
AVNW,24.66,24.955391739813653,24.66,26.05
AXON,760.2754689579178,793.205009245885,760.2754689579178,738.88
BA,213.945104907559,224.1792649719846,213.945104907559,200.08
BHVN,18.21696386319585,25.338095268329074,18.21696386319585,17.39
BIIB,148.02266254097458,154.298011261726,148.02266254097458,149.61
BILL,49.2040704983694,52.487648608752245,49.2040704983694,48.99
BMRN,51.91705180153483,62.03461318074316,51.91705180153483,51.91
BRZE,27.169857036129105,31.75534221679021,27.169857036129105,27.53
BTM,2.6729372986906674,3.929440842208854,2.6729372986906674,2.71
BWMX,14.205610587423434,15.365999626990046,14.205610587423434,14.07
CAL,11.80297031893744,13.670034880398724,11.80297031893744,10.98
CBZ,51.3564357388881,62.694940953318195,51.3564357388881,52.92
CCJ,107.25979330384172,103.21412525198012,107.25979330384172,104.72
CDE,18.25,18.323311137918445,18.25,17.7
CG,57.65335544254515,60.63038927953525,57.65335544254515,56.57
CHE,468.19910713001156,494.9282168140188,468.19910713001156,454.44
CHMI,2.327557760095806,2.7617626109109383,2.327557760095806,2.32
CIVI,28.801650218475842,31.992916937826386,28.801650218475842,28.72
CLDX,26.018591907479564,33.145084205012616,26.018591907479564,26.0
CLS,339.82533969649114,332.119491833463,339.82533969649114,340.13
CMPS,6.367387148207054,8.747187703369788,6.367387148207054,6.3
CON,20.122112248570193,22.272079133664548,20.122112248570193,20.08
COP,88.20693085679203,94.8035499833336,88.20693085679203,88.14
COUR,8.454290444735088,9.471066193393757,8.454290444735088,8.28
CPRX,21.033113350371135,24.472810431580452,21.033113350371135,20.97
CRM,253.09609484366143,272.52245456421326,253.09609484366143,256.65
CRNT,2.5751202368736266,3.1310508166537043,2.5751202368736266,2.79
CRNX,42.94719479918712,52.64436941477119,42.94719479918712,43.28
CRTO,22.194389480139364,26.036978817796545,22.194389480139364,21.9
CSTM,16.37615525636822,16.655485468484628,16.37615525636822,16.19
CTRA,23.370682111585626,25.591393965968795,23.370682111585626,23.4
CVE,17.09378441016597,16.59390924350407,17.09378441016597,16.75
CVNA,354.26430208770034,372.6427545792924,354.26430208770034,305.07
CVS,81.03087778475346,82.12305719353662,81.03087778475346,76.69
CWAN,18.12491752539121,21.35008101061888,18.12491752539121,18.19
CWT,47.735285484702324,49.487575851970604,47.735285484702324,45.19
DAR,33.48,33.85698488912874,33.48,32.13
DAVA,9.61,9.830240154918176,9.61,9.24
DBRG,12.725,12.840794788971603,12.725,12.41
DDI,9.100000016890698,11.739258583197092,9.100000016890698,8.86
DDL,1.8820682103140278,2.0872992690592214,1.8820682103140278,1.82
DDOG,156.17161745158955,159.24377724163108,156.17161745158955,157.07
DHR,214.04,215.27800733321692,214.04,215.05
DIS,110.40132033693139,116.48333284392311,110.40132033693139,111.84
DOX,84.25258541490882,89.33335534356597,84.25258541490882,83.85
DUOL,273.0600665134331,317.08293050903956,273.0600665134331,262.82
DVN,32.0952695865254,35.47848228599546,32.0952695865254,32.01
DXCM,68.2550056272396,76.059979762226,68.2550056272396,68.2
EEFT,77.65533567769103,87.96364637069253,77.65533567769103,75.5
EFX,214.75599599817303,229.50812828367805,214.75599599817303,211.5
ENOV,32.0,32.54201163473596,32.0,30.69
ERIE,301.87,296.1379278900335,301.87,309.64
EVH,7.08778879203368,9.265116823542483,7.08778879203368,6.6
FANG,143.788009067768,152.74073768670337,143.788009067768,142.15
FI,70.73,73.77256559419692,70.73,65.19
FINV,5.611166127026664,7.123890870779829,5.611166127026664,5.58
FLOC,16.054265226759018,18.870012380755863,16.054265226759018,15.97
FSLR,241.71,241.7710414914049,241.71,233.58
GDEV,24.01,25.420702607895116,24.01,21.74
GDYN,8.1,8.238033523277409,8.1,7.6
GE,315.9954184419848,321.8139842621545,315.9954184419848,310.75
GOOGL,276.19170446812177,271.59219163187885,276.19170446812177,281.48
GPCR,29.66743796995913,40.94929572546467,29.66743796995913,32.22
HAL,27.6724834829662,28.0184699052396,27.6724834829662,26.96
HBM,16.235,16.353248718274312,16.235,15.89
HLF,8.02381739663135,8.357891243789782,8.02381739663135,7.75
HQY,94.54389456492383,101.57161636323232,94.54389456492383,92.95
HRTG,23.08,23.33827605911017,23.08,23.33
HTO,46.64125421198435,50.34746222282186,46.64125421198435,46.14
IBM,310.2919294798468,302.89508380819353,310.2919294798468,310.06
IDYA,32.370066102575514,36.33641553308678,32.370066102575514,31.6
IMCR,32.886138674902035,40.50312395834987,32.886138674902035,32.19
IMVT,21.77787231574766,25.999373343280265,21.77787231574766,24.82
IMXI,14.937709186552093,15.149866867192584,14.937709186552093,14.85
INSW,51.02459922477137,52.10047628212251,51.02459922477137,50.25
ITGR,65.31,65.94464746591323,65.31,63.32
