symbol,f10_over_c1_x,f10_T,f10_date,a1_prev,a1_prev_date,f10_over_prev_a1_x
CCJ,1.031248461042053,78.25963794225487,20250920,81.81,20250918,0.9566023461955123
GOOGL,0.9941866039837888,233.61194814368028,20250920,249.53,20250918,0.9362078633578338
SSTK,0.9996653600222717,20.13043261218076,20250920,21.54,20250918,0.9345604741030993
LVO,0.9967969531759903,0.447863650973794,20250920,0.48,20250918,0.9330492728620708
UPWK,1.0382728345875756,16.820019920318728,20250920,18.14,20250918,0.927233733203899
ASML,1.0183575229658954,796.2858396692117,20250920,872.27,20250918,0.9128891738443505
CVE,0.9888472531839649,15.769277154330885,20250920,17.44,20250918,0.9042016716932846
BTM,0.9989211941254343,3.531564498976207,20250920,3.91,20250918,0.9032134268481348
SMCI,0.9997642686285596,40.438911247440515,20250920,44.9,20250918,0.900643903061036
SLP,0.9991823983514374,13.874423858351456,20250920,15.43,20250918,0.8991849551750781
CDE,0.9732153173329537,14.270903715814034,20250920,16.0,20250918,0.8919314822383771
MU,1.0360814633803994,136.18927588450978,20250920,159.99,20250918,0.8512361765392198
TSLA,0.9716054845522428,340.72203068205266,20250920,425.86,20250918,0.8000799104918346
ALAB,0.9796322577881034,187.24417771146489,20250920,249.38,20250918,0.7508387910476577
