symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,pct_above_sma200,bb_percent_b,f10_over_ma20_x,f1_over_prev_a1_x,rule2_ok,spy_trend_value,spy_trend_bin,persist_2of3_ok,rule_4a,stop_loss_pct
TBLA,1.0047837409045224,1.0942224879377604,4.0923921048872245,3.74,0.04,False,0.12776746377012382,0.40353112486348763,0.9925763048477381,1.088820071780543,True,,,False,False,0.06828671332956437
BHVN,1.0185294265871765,1.0929794418216798,12.000914271202046,10.98,0.23,True,-0.17621902057699723,0.38590582903185205,0.9907875559299933,1.0723594854899954,True,,,False,False,-0.09821272780359414
IBM,0.9990899400505252,1.087741719942825,314.40086673227415,289.04,0.28,True,0.13731179862068488,0.9950997886183337,1.0469489604873565,1.0887692121838966,True,,,True,True,-0.005588085433886558
HQY,1.0098100785846054,1.0825314166080402,88.05310542689799,81.34,0.28,True,-0.0815788363360197,0.5377335313030749,1.0195638832017921,1.0716255383982394,True,,,False,False,-0.04499092725236753
CAH,1.017904282641478,1.0778575044181733,222.9117104887224,206.81,,,0.28487964340525673,0.9727765577092427,1.0613958860034158,1.0771376159368464,True,,,True,True,-0.02971095964144832
ASML,0.9978721046000751,1.0737315701397991,1437.8661575213093,1339.13,0.36,True,0.5712404535633855,0.7981475039824812,1.064393398459824,1.0761059951880467,True,,,True,True,-0.12444693889773872
FOXA,1.002979781766034,1.0718888703668885,72.59903318994937,67.73,,,0.19144032921810683,0.48204667863554657,1.0014212258600388,1.0717679509810616,True,,,False,False,0.039755427006871624
ANET,1.0051076616113979,1.0675169817573442,139.18286408152252,130.38,,,0.1268025420443848,0.6238311404286512,1.0372847226227644,1.061891345153047,True,,,True,True,-0.09917588570141767
NCLH,1.0045806903245766,1.0661523962365413,23.764536912112508,22.29,,,0.09574818186453316,0.7179073805052618,1.0604434141951142,1.0611109778292667,True,,,True,True,-0.12053613768355431
AKAM,1.013310055837434,1.0654523120732096,97.93637652576943,91.92,,,0.19478020891034253,0.6551263285177876,1.0451563579933774,1.0649209073228272,True,,,True,True,-0.09633360563456406
CRNX,1.018956447595546,1.0632130547623442,50.42819518737798,47.43,0.35,True,0.29183070866141736,0.11440481704492816,0.9497514923361366,1.0427010087350634,True,,,False,False,0.0002583871839891838
PFGC,1.0070179692559282,1.0629313650135732,95.51501246011969,89.86,0.23,True,0.0021258818178933048,0.5534038191822201,1.0155013710847645,1.0552494975040814,True,,,False,False,-0.039355361199257644
MCK,1.0299608856831053,1.0619272839078628,872.2776902747576,821.41,,,0.12129841776264061,0.9497728170683526,1.0530990011719934,1.0607543255719876,True,,,True,True,-0.013885188448594099
META,1.0048228830691937,1.0617921218764126,710.3283116141013,668.99,0.22,True,0.0338010397280426,0.8513385541007218,1.0814262010676832,1.056507133171682,True,,,True,True,-0.12360743001327579
SSTK,1.0100320337218496,1.0613558322043148,20.26128283678037,19.09,-0.02,False,0.026405735163748334,0.9276504297994276,1.0588874983292154,1.0504237674593024,True,,,True,True,-0.05038378816071232
JKHY,1.0283900788365408,1.0608133287352677,184.3481402676148,173.78,,,0.05094854000384785,0.3126016507318857,1.0012853095413095,1.0597013369487114,True,,,False,False,0.015192019590802852
TEL,1.0052685282845693,1.0589292719665284,228.50634759765717,215.79,,,0.12198201509214757,0.3936124668207891,0.9940958333865846,1.053174057234524,True,,,False,False,0.019300364212510468
CRL,1.000314177329046,1.0579158418404548,213.2969920318725,201.62,,,0.276300273552774,0.3601345570506342,0.9837673425771216,1.057571272295996,True,,,False,False,0.03587475522948469
CRNT,1.0262517551214818,1.0568201349484678,2.46239091442993,2.33,0.45,True,0.06297811777263829,0.8881629515757121,1.0757496349628353,1.028785632055844,True,,,True,True,-0.08096193604219093
ABNB,1.002503225799872,1.0568004583309307,131.68790511261727,124.61,,,0.022399988787937142,0.41517627143593155,0.9915645653853999,1.0540639637687967,True,,,False,False,0.025059905392172066
KELYA,1.015420325114784,1.0554928891120916,11.388768273519467,10.79,,,-0.02069750142213289,0.9736004815547336,1.1288861846180769,1.0388706188652375,True,,,True,True,-0.20451607565409635
BWMX,1.0069572473491564,1.0494442460348954,18.889996428628116,18.0,0.32,True,0.5298084065992374,0.7515000218981295,1.0738138549087979,1.0419250201495918,True,,,True,True,-0.16804877577235622
PPL,1.027586274123555,1.0482181076174568,36.82390212060126,35.13,,,0.016222104958551142,0.4851453112130841,1.0265790028185071,1.0471495934080595,True,,,False,False,-0.030995093319878708
CBRE,1.024203310706828,1.0462721624782247,173.52423814701356,165.85,,,0.12558784981882654,0.6267290121886804,1.0324859690595787,1.0453333320381186,True,,,True,True,-0.01533605225027912
CNC,1.0006734196065326,1.0462415252952266,42.83312804558658,40.94,,,0.04579762838509782,0.23807718454217358,0.9560219189479968,1.0455113742776254,True,,,False,False,0.024404559534650483
BLK,1.005097611569518,1.0455596412996433,1126.2245676259108,1077.15,,,0.052190593040577715,0.5884393052504883,1.0142224600309977,1.0400605027866663,True,,,False,False,-0.0077243885251842
CCJ,0.9979967035615005,1.0445333519519204,119.9333194711195,114.82,0.18,False,0.4885489093757158,0.5653828771987482,1.0165391286053762,1.0467076835272568,True,,,True,False,-0.1577328049593849
TXG,0.9976981120671565,1.0439265750257998,19.897240519991744,19.06,0.47,True,0.46372600810001763,0.30338990259878357,0.9531840532703415,1.0464242868411306,True,,,False,False,-0.0367781284898423
LFST,1.006350518851038,1.0436439738593672,7.2324527388454145,6.93,,,0.24871736899772157,0.40115025161754025,0.9996479252032362,1.0368143049013194,True,,,False,False,0.010156358060802173
DDI,1.0295282514083954,1.0435623824076832,9.110299598419074,8.73,0.34,True,-0.057622985013959016,0.45109416445623396,1.030635171493758,1.0125235607362222,True,,,False,False,-0.015670754580386692
MS,1.0142572066069813,1.042761822739361,187.78054903890413,180.08,,,0.2251568180870478,0.6976577609053791,1.0267269117738305,1.0422052456121238,True,,,False,False,-0.013746346580643887
CLS,1.0085574688040226,1.0426885954567142,287.9176018634625,276.13,0.26,True,0.27286705144506196,0.19134427145068242,0.9412455518763689,1.0335140058413694,True,,,False,False,-0.00017957794915635095
ABBV,1.0022939625818403,1.0425099205377957,226.23507785590704,217.01,,,0.0940036343960482,0.8290633739394215,1.027938497988093,1.0400355840435929,True,,,False,False,-0.023365813536906588
ORLY,1.028150892488355,1.0421036109546908,100.81310332375678,96.74,,,0.013372044331537492,0.6162810833275615,1.0428905761403249,1.041020182834617,True,,,True,True,-0.07823051831952266
CG,1.0040258492569896,1.0385244254041108,60.63944119934604,58.39,-0.03,False,0.08092620117834559,0.309637260810607,0.9720741117053299,1.034206086932309,True,,,False,False,-0.0019248448659235917
RTX,1.0149871981706036,1.0376702733726741,204.15124958333993,196.74,,,0.2566734804962203,0.7300060132291047,1.0381293424628149,1.0370884741293884,True,,,True,True,-0.05698504866332932
DECK,1.0015654505201388,1.0376370782113955,116.45919747305598,112.235,,,0.11512395861810965,1.0001663893510817,1.1173718407408515,1.0359552065949194,True,,,True,True,-0.17305467268941577
MTCH,1.0051157739177299,1.03644490047427,31.725578403517403,30.61,,,-0.033185583000741814,0.5284082015964934,1.0087848824462675,1.0309743777965992,True,,,False,False,-0.0004646175435638611
GS,1.0000047946336734,1.0364322720051784,946.3352145997683,913.07,,,0.26407681838358,0.6016339749688954,1.005909714485303,1.0364271187502738,True,,,False,False,0.005825336531818159
CHMI,1.0020486095892394,1.035314581755587,2.6762881938381926,2.585,,,0.0645084124073041,0.5287356321839074,1.0051786643523728,1.0331196041621273,True,,,False,False,-0.022951459183678025
EA,1.00070623514377,1.0350844448619838,203.74602212663288,196.84,,,0.14756787193232723,0.4930291884195522,1.0004862439742932,1.0350567070376864,True,,,False,False,0.03508473776755294
STX,1.000171374172467,1.034410515355491,433.03527404326917,418.63,,,1.1152830482745748,0.8548767083275685,1.2059576530112208,1.03422671293517,True,,,True,True,-0.40036280812499125
RVTY,1.0022672264436827,1.0340858562860755,107.36913445818321,103.83,,,0.12659787220388807,0.37378251786276434,0.9784294923478598,1.031660054474965,True,,,False,False,-0.040622496974804134
TMO,1.0038523964094908,1.0338403440256372,584.3472392501707,565.22,,,0.1635439560494505,0.16276451724402735,0.9581520609346772,1.0297259873884592,True,,,False,False,0.03298011134795065
JBL,1.0023343738498711,1.0331620885615909,243.87274519452072,236.045,,,0.1743795782914086,0.5802955012638845,1.0143148978065253,1.0306668412530606,True,,,False,False,-0.07227671570375416
MPWR,1.0008448062144348,1.0330121800786247,1174.359236678783,1136.83,,,0.38164583339957625,0.8697758325614248,1.1072953407203827,1.0321079412514127,True,,,True,True,-0.21118985171973614
A,1.006750963859103,1.0325526616180642,136.44150870621098,132.14,,,0.05887680380160143,0.32231296676420446,0.9783663864605671,1.0253723500685494,True,,,False,False,-0.018327432252231546
TSLA,0.9935102511015244,1.0320690734662286,419.0303645180235,406.01,0.03,False,0.11065032590679236,0.25067172947661276,0.9669481486085227,1.0323250606346834,True,,,False,False,0.025347871452454873
RL,1.025383224960375,1.031108482948752,365.7341789019223,354.7,,,0.1571912585225772,0.28175130321658604,1.012260237284402,1.0301392708168604,True,,,False,False,-0.007805036996406889
FE,1.0172627160554615,1.0309181112610115,47.81398200028571,46.38,,,0.08331546635128562,0.6326272833268564,1.0294975023745954,1.0302538268504864,True,,,True,False,-0.05141259886765703
GOOGL,0.9982517458302851,1.0301460368535684,343.0798361137125,333.04,0.28,True,0.45018835697359627,1.0092338059143229,1.0321605226201525,1.0302145410508508,True,,,True,True,-0.05176823579282663
PEG,1.0272928018813083,1.029908128664236,82.53683743115188,80.14,,,-0.006833814396272175,0.6238939698118832,1.0363286072454359,1.0288691508959018,False,,,True,True,-0.04046711431857375
CWAN,1.0031242046318027,1.0298956321295762,24.16650100792051,23.465,0.29,True,0.13293655461196452,0.46972429786137554,1.0026137701130753,1.0265693021699487,False,,,False,False,0.022327149434973714
MD,1.0015308424852942,1.0296130950637181,21.47772916302916,20.86,,,0.24551232150948676,0.40582870737509963,0.9907844153167644,1.0279810671406806,False,,,False,False,-0.01092316959519124
PWR,1.0010694754613751,1.0295303184819122,478.288900057142,464.57,,,0.1946161385821732,0.711492755905882,1.040262779689158,1.0294885547175092,False,,,True,True,-0.10974710710782165
UTZ,1.009816139788187,1.027671359713867,10.790549276995604,10.5,-0.22,False,-0.10627533755486318,0.9055998229305001,1.0472702748576312,1.0173118302732913,False,,,True,True,-0.0729428562269302
MDT,1.0187191774323616,1.0272160756081576,104.66304594371518,101.89,,,0.12042587309985198,0.8466902007911458,1.0472535753144638,1.0264993581594213,False,,,True,True,-0.05940025212232802
WBD,1.0086760067691225,1.0270995572227026,27.762501031729656,27.03,,,0.57995659712255,0.1848659459974289,0.9851216399140458,1.0267641019480556,False,,,False,False,0.018998714810720685
VRTX,1.0230080910612738,1.0266141570490341,483.0424931747115,470.52,,,0.08171619805895647,0.6552350742402626,1.0405487349175961,1.0257374335258518,False,,,True,True,-0.07036874265378834
SYK,1.0042023468979568,1.0256726522055795,369.91909874446435,360.66,,,-0.013334484005346314,0.8649791033434657,1.0240726274576941,1.0212215579300785,False,,,False,False,-0.0303780456830004
IVZ,1.002608591321266,1.0250636327979405,27.492206631640766,26.82,,,0.30080914979949225,0.2837046428787058,0.9774485496468016,1.0222978835805798,False,,,False,False,0.004168944725701396
VTR,1.0281491138704708,1.0243638201630507,79.62379974127394,77.73,,,0.11195222957841766,0.6599776183936107,1.0370247814078215,1.0232989007485098,False,,,True,True,-0.038255135023581466
INSW,0.9999204328168744,1.0238168332892812,60.374478659068906,58.97,0.26,True,0.36810002220500215,0.891867499268222,1.056107171253851,1.0239013180065402,False,,,True,True,-0.16363298669726456
ZM,1.001001463719515,1.0235814080727654,92.97189929524927,90.83,,,0.14274006585844856,0.7726955149309617,1.0632687360003439,1.022519442969335,False,,,True,True,-0.14949104709568828
DHR,1.0047309096148345,1.023443506439153,224.6356152283297,219.49,0.23,True,0.07388679535491804,0.2280566886957377,0.9674521420901133,1.018446083436505,False,,,False,False,0.006191953653083004
NXPI,1.0038947500059074,1.023163822107986,232.11494468341772,226.86,,,0.0729432391296474,0.3562128883197618,0.9909477550284596,1.0190473618381166,False,,,False,False,-0.010163432901042158
HLF,0.9947806391300059,1.0228094621309782,17.295708004634843,16.91,0.33,True,0.7281449258089505,0.7735612100032762,1.0547449691812931,1.0283745507836504,False,,,True,True,-0.1985035385297762
CPAY,1.0049304433702866,1.0213491228680465,306.59879319375887,300.19,,,-0.023870929527047835,0.16861531721475365,0.9599421189373558,1.0161526155734348,False,,,False,False,0.014644353970757251
FTNT,1.018883418826364,1.0213178958259546,82.84930770940144,81.12,,,-0.08997992783873299,0.7165993588409185,1.045958258649919,1.0205991572345037,False,,,True,True,-0.08467923519807852
MOH,1.0008115927434038,1.018643006126631,181.3490143807241,178.03,,,-0.1302820079070509,0.3034373962138827,0.9692702741108246,1.0177863723692127,False,,,False,False,-0.027782162334316962
AIZ,1.0202241885196182,1.018383880970374,245.3286769257631,240.9,,,0.13953752950880283,0.8340935610480515,1.034092732588926,1.0176173302486802,False,,,True,True,-0.03407636980036821
RCL,1.0010145557046848,1.0176161913184396,334.43956127680514,328.65,,,0.14638638626271883,0.8996217403226222,1.1149955201312403,1.0165466271085417,False,,,True,True,-0.21834602574773254
STE,1.016884229709712,1.0170352329116865,268.7719010015714,264.27,,,0.08265309007236121,0.6941901801507849,1.0259311393933908,1.016394023881979,False,,,False,False,-0.03379920486746679
GEV,1.0165072105429132,1.0167676326514168,759.281397358772,746.76,,,0.2976643050390406,0.8748491313906319,1.113257067601669,1.0161406740992027,False,,,True,True,-0.20235548130099124
LNTH,1.0069562642132046,1.016717669005386,67.03219591752512,65.93,-0.24,False,-0.009642950221527169,0.45060747768106973,1.004667149037858,1.0094339500335068,False,,,False,False,-0.0232720117638906
AXP,1.0187121279927944,1.0165877447145968,359.5365876732115,353.67,,,0.07669387874674682,0.26210104479748086,0.9955573797303864,1.0158787051591158,False,,,False,False,-0.027042819165633558
NI,1.0158583198922877,1.0165701051888174,44.73925032935985,44.01,,,0.07479897866024832,0.734366605780595,1.0366506477288964,1.0159675244332096,False,,,True,True,-0.06489556122395745
CCL,1.0045617542100782,1.016523569503754,32.62024134537547,32.09,,,0.17788836739953484,0.8620862102342388,1.079943763399893,1.01173660680145,False,,,True,True,-0.15515355224315464
BA,1.0275582855333618,1.0156627518122554,239.54406001492043,235.85,0.2,False,0.08889478721177135,0.24316550014204957,0.9940598111215473,1.0146284455671055,False,,,False,False,-0.05146580073207474
SPNT,1.0059490489841993,1.0142865436300859,20.57987397025444,20.29,0.27,True,0.05570878138977564,0.753297129557798,1.0231871116540852,1.0080661255746532,False,,,False,False,-0.04852059998663272
CSCO,1.0200857152366924,1.0138659002291255,82.28535646259583,81.16,,,0.16808621588736306,0.871759769583615,1.0762164386015307,1.0131078725865938,False,,,True,True,-0.11704239182650722
MPAA,1.0140596792783307,1.0123255816987466,13.301958143521531,13.14,0.2,False,0.008731033313554404,0.5831223628691987,1.02389702063053,0.997770338718259,False,,,False,False,-0.061879117023759034
WAT,1.025226408219352,1.0122314198032705,389.0309015729909,384.33,,,0.10199856537689067,0.19583490074434057,0.9996310178929783,1.0112856850686212,False,,,False,False,-0.02511741640881404
RJF,1.0268258239917918,1.0118346219277348,171.90058391930285,169.89,,,0.05240120295985484,0.31096911608093736,1.0179673524310793,1.0108308854320185,False,,,False,False,-0.02890114343153105
ETN,1.0266774606575428,1.0117063436924052,369.18176187679563,364.91,,,0.04013387701337123,0.8855428007399005,1.0871156645051734,1.0107081407980285,False,,,True,True,-0.13705503424870003
