symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
DDI,1.02959172056029,1.0341598113161263,9.100606339581912,8.8,,,1-2,False,-0.05753529173003047
RCKT,1.0292745652273487,1.0337920896423936,3.763003206298313,3.64,,,1-2,False,-0.12352065790537459
CRNT,1.0269207156242621,1.031064041490867,2.4333111379184458,2.36,,,1-2,True,-0.1569147190151151
DHR,1.0294292820138693,1.0298995625320575,243.04599776194027,235.99,,,1-2,True,-0.05156204561043776
TXO,1.0217151685356245,1.0250377828208124,11.1011591879494,10.83,,,1-2,True,-0.05452282436671396
WELL,1.024570112858689,1.0249608609639287,196.15700957127666,191.38,,,1-2,True,-0.037832366269967
ALAB,1.0241865293919332,1.0245710309238072,186.4719276281329,182.0,,,1-2,True,-0.1630959749584947
GE,1.0234476089328222,1.0238200903896881,332.8643877874954,325.12,,,1-2,True,-0.06686784097147469
STZ,1.0230885435614434,1.0234551902936864,160.31402100760303,156.64,,,1-2,True,-0.1678988546478276
AHL,1.0229963761636962,1.023361525854246,38.15091768384629,37.28,,,1-2,False,-0.008277188655074319
KELYA,1.0198530359362654,1.022884345646562,10.351589577943207,10.12,,,1-2,True,-0.21963298247148255
CVNA,1.0220987689749867,1.0224493531703986,453.06775737686706,443.12,,,1-2,False,-0.07381657015422549
BMRN,1.0176278908520395,1.0203126818769344,55.69886930366185,54.59,,,1-2,False,-0.0203088696663678
SNPS,1.0195585130299345,1.019868014169708,526.5680543959619,516.31,,,1-2,True,-0.1291319458865704
ASIX,1.017225627643703,1.0198479575954444,17.337415279122556,17.0,,,1-2,False,-0.04763589079834174
PEP,1.0192098861701047,1.01951376492119,149.17525408326853,146.32,,,1-2,True,-0.06343636526474783
PRU,1.017628124113244,1.0179065415639337,113.68998162727576,111.69,,,1-2,False,-0.000634762987507087
UIS,1.0148502460745255,1.0171048810430294,3.2649066681481247,3.21,,,1-2,True,-0.2214533325979695
BHVN,1.013763556154422,1.015850627820964,13.348277249567467,13.14,,,1-2,True,-0.2586020900616234
NX,1.013226139115835,1.0152304938683665,18.99496254027714,18.71,,,1-2,True,-0.2537048021363658
TEAD,1.0125422719124963,1.0144415129025832,0.6897187846224663,0.6799,,,1-2,False,-0.1835791901795214
MATV,1.011885768201126,1.0136842531440713,12.792695274678179,12.62,,,1-2,False,-0.07149365794171758
BWMX,1.0114904439738641,1.013228328766877,16.728399707941144,16.51,,,1-2,True,-0.22244889715494054
SMCI,1.011485453835291,1.0132225740231016,33.07158481611403,32.64,,,1-2,True,-0.13371046886535598
SLB,1.0119763321670803,1.0121644185465037,47.298443278678114,46.73,,,1-2,True,-0.25893212843522206
TNC,1.0100075648159754,1.0115186158810123,80.89114371200456,79.97,,,1-2,True,-0.09434127757172461
BA,1.0107384173740426,1.0109068529663632,250.38140934270885,247.68,,,1-2,True,-0.17904309633627313
XPO,1.0096779852968973,1.009829625903585,151.88847403215823,150.41,,,1-2,True,-0.11044748944987903
CON,1.0085101760783997,1.0097929429249661,21.76103792003302,21.55,,,1-2,True,-0.12579309519685877
MD,1.0095129361972701,1.0096619659662673,22.071210576022604,21.86,,,1-2,False,-0.028380005713074974
FLOC,1.0082805377408337,1.0095283634120393,20.604473897239725,20.41,,,1-2,True,-0.14280546067444022
WMT,1.0088580889559875,1.008996768453782,120.77691318391771,119.7,,,1-2,True,-0.09528774604689083
GOOGL,1.008830112693423,1.0089683503099758,332.959555602292,330.0,,,1-2,True,-0.09075964575618012
IMXI,1.0082818302733552,1.0084114128244763,15.630376898779383,15.5,,,1-2,False,-0.012481757334603771
ARCO,1.0070461276004639,1.0081064397616066,7.591041491404899,7.53,,,1-2,False,-0.07058175640493347
HAL,1.007961479733457,1.0080860096878832,32.833361335534356,32.57,,,1-2,True,-0.20106477601053552
LW,1.0069594023818753,1.0080065602393389,43.676924255170555,43.33,,,1-2,False,-0.18537528752078114
CAL,1.0063505999194986,1.007305488728933,13.83030436024825,13.73,,,1-2,True,-0.11673765173477513
CHE,1.0061132246418294,1.0070321718234319,455.0778384470088,451.9,,,1-2,True,-0.06789588403158375
LKQ,1.0061113879330499,1.0070300570892303,33.74557721306011,33.51,,,1-2,True,-0.14845006492557955
PFGC,1.0060320226853514,1.0069386793110113,98.28728448754781,97.61,,,1-2,True,-0.12412744597987979
DOX,1.0059622749202761,1.0068583764831904,84.34452619799686,83.77,,,1-2,True,-0.06439213944173994
NESR,1.0058264916079662,1.0067020496228376,18.29177624164696,18.17,,,1-2,True,-0.2467022780125896
SBUX,1.0064330977759455,1.006533566494375,93.59755634831193,92.99,,,1-2,True,-0.11860457020656578
DAR,1.0054253455347995,1.0062402485743023,39.81692663608514,39.57,,,1-2,True,-0.15776480668533588
EFX,1.0052446792213887,1.006032282830703,220.89450834113742,219.57,,,1-2,False,-0.030940446613391348
HBM,1.0052153247622755,1.0059984938510675,22.63496611164902,22.5,,,1-2,True,-0.18574059982303626
GPCR,1.004961563689849,1.005706409944957,89.145816177521,88.64,,,1-2,True,-0.37512934851570345
UTL,1.0045264171823245,1.0052055994327898,50.70257043538991,50.44,,,1-2,True,-0.05802430754878529
KNF,1.0043467627268454,1.0049988539437769,83.74655449913493,83.33,,,1-2,True,-0.17412225791048075
CWT,1.004280995541829,1.0049231721559175,45.89484127236076,45.67,,,1-2,True,-0.08376864505970749
TBLA,1.0039564735912516,1.0045497493052629,4.199017952095999,4.18,,,1-2,False,-0.05145552321721614
SLP,1.0039362081310488,1.0045264313257063,20.422022348851605,20.33,,,1-2,True,-0.1298339436900151
COP,1.0038386225461442,1.0044141487227933,98.62342526309106,98.19,,,1-2,True,-0.08611948601752184
SLGN,1.003821358934385,1.0043942854405727,43.04833907398295,42.86,,,1-2,True,-0.07117033790540572
HTO,1.0036771353328469,1.004228347683973,53.83668171933779,53.61,,,1-2,True,-0.11863761114871929
CWAN,1.0028909990126131,1.0033239771663194,24.350672925826572,24.27,,,1-2,False,-0.0645502848543077
CSTM,1.0027690319151685,1.0031836853543727,22.2305504674529,22.16,,,1-2,True,-0.2237647197367526
INSW,1.00181293662744,1.002084120371957,56.487481865367215,56.37,,,1-2,True,-0.2212854245983631
KRO,1.0018810420485151,1.0019102842311998,5.470430151902351,5.46,,,1-2,True,-0.24655497663751147
CG,1.001565569773772,1.0017996852741982,65.73809534769289,65.62,,,1-2,True,-0.12145246798471077
DBRG,1.0011300070252271,1.0012989039468738,15.369938175584513,15.35,,,1-2,True,-0.15983993467523006
CHMI,1.001111900943942,1.0012780881784944,2.7635275233726446,2.76,,,1-2,True,-0.10477657111670835
AMTM,1.001058231446514,1.0012163873698776,34.842330280471735,34.8,,,1-2,True,-0.22300168119394292
CVE,1.0008136222870667,1.0009351864720692,18.056870763956127,18.04,,,1-2,True,-0.13317720733619165
CDE,1.0,1.0,22.58,22.58,,,1-2,True,-0.2675941961675853
IBM,0.9998541781727063,0.999832414780011,305.61877422580596,305.67,,,1-2,False,-0.0426048225142176
ITGR,0.9993713899506924,0.9993616426033185,85.72524170251266,85.78,,,1-2,True,-0.12321804612572507
CCJ,0.9987963934140577,0.9986169777525736,116.27896088950968,116.44,,,1-2,True,-0.2893046859397056
TX,0.9986684330028723,0.9984699721373993,41.636197838129554,41.7,,,1-2,True,-0.12273999745104769
W,0.9982582328460076,0.9982312552213598,114.78661203790416,114.99,,,1-2,True,-0.179348014365049
DDL,0.9982291255924808,0.9982016979478706,2.605306431643942,2.61,,,1-2,False,-0.07456252971354382
TXG,0.9970201068524901,0.9965768164575994,20.44975627370994,20.52,,,1-2,True,-0.29903691079549855
HLF,0.9953255882847091,0.9946315777629293,16.87889787463691,16.97,,,1-2,True,-0.30505169355330297
ASML,0.9939400901736398,0.9938466426097041,1350.2102332502657,1358.57,,,1-2,True,-0.2942872416416745
MU,0.9912286423748313,0.9910937572660148,359.5192604482469,362.75,,,1-2,True,-0.31841747626758987
TSLA,0.984531413989979,0.9842951712784604,430.6291374343264,437.5,,,1-2,False,-0.04843525114683911
PACS,0.9728346751349333,0.972424798297886,37.70090943000904,38.77,,,1-2,False,-0.08448575663269908
ERIE,0.8471322245126027,0.8451276569070283,239.34860371263946,283.21,,,1-2,False,-0.0181596074046827
