symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev
NESR,1.0180283063898634,1.144134701808748,14.4389799368264,12.62
AENT,1.0150311908855423,1.1098939190056865,7.125518960016507,6.42
CDE,1.0040170486530655,1.0671701303388725,18.323311137918445,17.17
DAVA,1.022917810085138,1.0633034240041295,9.830240154918176,9.245
CSTM,1.017057130183703,1.0591723668352704,16.655485468484628,15.725
DAR,1.0112600026621488,1.0563801837481668,33.85698488912874,32.05
UHS,1.0071527556681001,1.0512215400376055,228.25173298836526,217.13
CVS,1.0134785582810095,1.0508388636409036,82.12305719353662,78.15
MD,0.9980694612129033,1.050676773803336,17.840491619180646,16.98
AVGO,0.9984265538310285,1.048748273420383,387.64882430437615,369.63
HAL,1.0125029046448386,1.0439072244873173,28.0184699052396,26.84
ITGR,1.0097174623474694,1.0414505285204239,65.94464746591323,63.32
ENOV,1.0169378635854986,1.041177783866132,32.54201163473596,31.255
NVDA,1.010978484398459,1.0381548780397343,210.2159812542658,202.49
AMRK,1.0151334688745635,1.0357569479261912,27.53041967587816,26.58
GE,1.0184134499444903,1.0356041327824763,321.8139842621545,310.75
DBRG,1.0090997869525817,1.0347135204650768,12.840794788971603,12.41
MATV,1.0130051489802527,1.0314837274696027,11.026561046650052,10.69
MPAA,1.01373687137511,1.031201144608115,17.28293118363201,16.76
HBM,1.0072835674945682,1.0291534750329963,16.353248718274312,15.89
LW,1.010915040784888,1.026672994868886,63.84879355089602,62.19
AHL,1.02664359132277,1.0263750638861477,37.72954734845479,36.76
RCI,1.001169599050504,1.0231663242970097,40.04161410136347,39.135
ZBH,1.0277228648688492,1.0194951477416694,102.55611438707322,100.595
SSTK,1.0136942711160681,1.0192744382190049,25.53282467738607,25.05
IMXI,1.0142028257473032,1.0174524423903681,15.149866867192584,14.89
INSW,1.0210854582632138,1.016793057808792,52.10047628212251,51.24
WMT,1.0032436583798374,1.0163307384179971,102.84250742051714,101.19
SPNT,1.0113452210912937,1.014681159148769,18.45705028491611,18.19
DDOG,1.0196716909267707,1.0138395444173367,159.24377724163108,157.07
SMCI,0.998981216483265,1.0130161719881299,52.63632029650323,51.96
ERIE,0.9810114548979146,1.0119530067319351,296.1379278900335,292.64
TX,0.997303583916911,1.0116563323315557,35.81263416453707,35.4
SHOP,0.9743039740743293,1.0105424832176741,175.44028051142044,173.61
CCJ,0.962281597537661,1.009725349755235,103.21412525198012,102.22
SPB,1.013290989745932,1.0060809279688672,55.14329566197362,54.81
W,0.9884490052351589,1.0060360242142734,103.0180888795416,102.4
DHR,1.0057839998748688,0.9995728622055854,215.27800733321692,215.37
WELL,1.0195506736973092,0.9981122604837793,180.62837577974955,180.97
KO,1.0046825233806636,0.9972458312627516,68.71023777400359,68.9
ASML,0.9783329957918239,0.9948980058243161,1053.8258147092904,1059.23
AII,1.0175457740687004,0.9939547821799725,23.76545884192314,23.91
PEP,1.0015551122171829,0.9921199268157468,146.38729520166345,147.55
MDB,1.0087222568479683,0.9894633100093645,343.87807876065455,347.54
MU,0.970977526759845,0.9881359900781684,221.35234313741051,224.01
HRTG,1.0111904704987076,0.9868192836833054,23.33827605911017,23.65
IBM,0.9761616562697817,0.9854412721091633,302.89508380819353,307.37
AAPL,0.9856797521701465,0.9843188242461088,266.13028051142044,270.37
ZM,1.0284428103747179,0.9834245487438995,85.78412338693036,87.23
CVE,0.9707569046931107,0.9813074656123044,16.59390924350407,16.91
CLS,0.9773240928121767,0.9764486867770058,332.119491833463,340.13
TSLA,0.9598290335490983,0.9713028180195515,443.45801459500643,456.56
GOOGL,0.9833466655158942,0.9648720748610161,271.59219163187885,281.48
MRVL,0.9999727794863814,0.9616764035704853,90.14754607069729,93.74
AVNW,1.0119785782568391,0.9579804890523475,24.955391739813653,26.05
ALAB,1.0208042298360582,0.950433926742865,177.42700544435803,186.68
TXG,1.0046605634043706,0.9501555181756878,12.960121267916382,13.64
MNMD,1.028511959365331,0.9350767179863678,13.278089395406422,14.2
FSLR,1.0002525401986053,0.9057130497168087,241.7710414914049,266.94
GDYN,1.0170411757132605,0.8820164371817354,8.238033523277409,9.34
TWLO,1.0054150186471567,0.8321935416410042,112.25458683195505,134.89
