date,symbol,f10_T,a1_T,a1_prev,c1_T,ma20_T,f10_over_ma20_x,f10_over_c1_x,f10_over_prev_a1_x,bb_percent_b,y_fwd10
2025-11-17,ALAB,158.63191564419614,141.39,144.34,144.55836653386456,165.98799999999997,0.9556830351844481,1.0973554796431286,1.0990156272980196,0.03432021070695635,0.010962585755711185
2025-11-17,ALIT,2.9794117394961988,2.10433333333333,2.242,2.2532669322709165,2.624516666666667,1.135223021189755,1.3222631090997505,1.3289080015594106,0.11795483027196088,0.05971804213527809
2025-11-17,AMZN,250.57512134728023,232.87,234.69,234.9327091633466,236.3345,1.0602562103598088,1.066582521606464,1.0676855483713845,0.4226832911675104,0.006656074204491658
2025-11-17,ARCO,7.299516731877272,7.17966666666667,7.22925,7.238376494023905,7.1638,1.0189447963200078,1.0084466783268107,1.009719781703119,0.5217077353966315,0.0580110497237567
2025-11-17,ARDT,9.139444770717924,8.28,9.01,9.026812749003984,13.766499999999999,0.6638902241468728,1.0124774961933678,1.0143667892028774,-0.15293398983447992,0.07246376811594213
2025-11-17,ASIX,18.786160074178746,14.2604426002766,15.5361687413555,15.58582543959711,17.799840940525584,1.055411682438553,1.205336229831685,1.2091887251566817,-0.015530198165243071,0.07640417834592794
2025-11-17,DAR,35.144775876573384,34.43,34.75,34.801274900398404,33.209999999999994,1.0582588339829386,1.0098703561050013,1.0113604568798096,0.7387450851965293,0.07493465001452226
2025-11-17,DAVA,6.679015571181409,6.33,6.56,6.575458167330677,8.5545,0.7807604852628919,1.0157490780437544,1.0181426175581418,-0.021193839212060805,-0.04423380726698267
2025-11-17,DBRG,11.264201005650754,9.36389576547231,9.59374592833876,9.619268852927053,11.477517915309448,0.9814143692710635,1.1710038650414853,1.174119169903976,0.019785271056378458,0.013874066168623855
2025-11-17,DDI,11.436704298344472,9.19,8.91,8.948605577689243,8.95,1.2778440556809467,1.2780431765658085,1.2835807293315904,0.8314967720658987,0.0032644178454843686
2025-11-17,DDL,1.9547697734956588,1.69,1.73,1.7334342629482071,1.7984999999999995,1.0868889482878283,1.127686128789797,1.1299247245639648,0.15163467797174324,0.059171597633136175
2025-11-17,DDOG,188.7752848367486,180.26,185.01,185.06752988047808,170.5315,1.1069819056112717,1.0200346055229952,1.0203517909126458,0.6461821123862226,-0.13192055919227785
2025-11-17,DHR,231.89305210187135,220.134151925078,220.903083593479,221.0709995950986,216.5431411723899,1.0708861562013705,1.0489528365393643,1.0497501815258352,0.7195603808063789,0.02789874795862768
2025-11-17,DIS,112.22698279775926,104.977419093851,105.086677454153,105.1957743567261,110.7383144552318,1.0134431190311217,1.0668392669195044,1.0679468179657827,-0.05187201316587418,-0.008137004446968965
2025-11-17,DOX,83.82253149941499,74.5619346718166,77.2344410577884,77.33510065516774,82.0504167849254,1.02159787584181,1.0838872748504498,1.0852999044389697,-0.13215345902205525,-0.0013324450366420937
2025-11-17,DUOL,203.93032217742575,178.27,185.07,185.35816733067728,248.1775,0.8217115660260328,1.1001960426896966,1.1019091272352395,0.15617165625790846,0.024345094519548915
2025-11-17,DVN,37.87394307963425,34.8388327382587,35.6037572095578,35.63844343581454,33.103348255973614,1.144112154056796,1.062727196485051,1.063762536541144,0.8513435553568691,0.062446535500429556
2025-11-17,DXCM,65.08470730623323,58.49,58.06,58.16733067729084,62.952999999999996,1.0338618859503634,1.1189220228674341,1.1209904806447335,0.30680981900211796,0.10189776030090614
2025-11-17,EEFT,80.0219216361645,70.72,70.64,70.78334661354582,76.182,1.050404578984071,1.1305190481181728,1.1328131601948543,0.2619823748928868,0.04821832579185514
2025-11-17,EFX,221.28351258431218,204.372516657148,206.657067390063,206.88054520922609,214.5986246430612,1.0311506560322548,1.069619728430819,1.0707764093382877,0.2444559929332964,0.021027696938631824
2025-11-17,ENOV,30.464221837748607,28.3,29.99,30.051593625498008,31.15,0.9779846496869538,1.0137306599241545,1.0158126654801136,0.014823152541427105,0.03816254416961118
2025-11-17,FLOC,16.814409691909653,16.46,16.5,16.540836653386453,16.276075995174917,1.0330751525671376,1.0165392503569153,1.0190551328430093,0.5611449245865539,0.04678007290400976
2025-11-17,FSLR,253.90605395152457,253.54,253.08,253.1872908366534,253.15375,1.002971727464138,1.0028388593775621,1.0032640032856195,0.5059106884003235,0.03557624043543428
2025-11-17,GDEV,33.48020265471976,20.61,20.5986,20.795418326693227,22.546697799999997,1.484927103370311,1.6099797623087104,1.6253630176186615,0.07191204853520675,0.02862688015526449
2025-11-17,HAL,28.813092730586746,26.4558578164672,27.1316648531012,27.157355431375695,26.816122597025753,1.0744690111829398,1.0609682818120842,1.0619728972250428,0.34272008897774653,0.010894064613070409
2025-11-17,HBM,18.6721897668291,15.33,15.77,15.814342629482072,15.847,1.1782791548450242,1.1807123574026563,1.1840323251001332,0.2603483961811581,0.0724070450097849
2025-11-17,HLF,9.376315534674053,8.8,9.23,9.249003984063746,8.592500000000001,1.0912208943467037,1.0137648930446637,1.0158521706039059,0.5999077486566787,0.41477272727272707
2025-11-17,HQY,106.29407838764463,100.17,101.77,101.83912350597609,96.49475,1.1015529693340274,1.0437450238012616,1.044453948979509,0.842927543699238,-0.012878107217729973
2025-11-17,HRTG,31.27373914699767,30.18,31.14,31.15737051792829,26.0525,1.2004122117646165,1.0037348668111266,1.004294770295365,0.8336566944126208,-0.0656063618290259
2025-11-17,HTO,50.9166817987016,47.08,47.36,47.41434262948207,47.726591971112995,1.0668409307230535,1.0738666609086718,1.0750988555469088,0.4003508824782022,0.007858963466440105
